repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
2,1,8,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,196.569269914652,92.9585232814153
2,1,9,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,196.860705064926,92.9585232814153
2,1,10,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,197.336169212495,92.9585232814153
10,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,179.742446146594,92.7058371345202
10,1,2,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,189.049540705267,92.7058371345202
10,1,3,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,190.871622328329,92.7058371345202
10,1,4,20|8|14|18|4|9|16|6|13|11|14|5|16|16|11|10|17|3|14,0,56,36,191.727004782706,92.7058371345202
10,1,5,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,193.466583313242,92.7058371345202
10,1,6,18|10|9|18|7|10|16|11|16|12|7|6|17|16|7|7|4|14|9,0,65,35,193.502395758095,92.7058371345202
10,1,7,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,193.686334873817,92.7058371345202
10,1,8,7|6|7|19|12|11|9|11|11|16|12|16|16|11|15|8|13|15|14,2,75,72,193.755055501027,92.7058371345202
10,1,9,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,193.802956063534,92.7058371345202
10,1,10,20|14|15|10|13|13|17|12|5|14|11|7|16|10|10|17|10|11|11,0,57,37,193.864997389201,92.7058371345202
12,1,1,20|11|3|12|10|8|15|11|9|15|9|11|4|16|4|9|16|12|9,0,48,53,179.081281286326,94.2758890469869
12,1,2,19|9|6|14|8|14|9|9|9|13|12|8|12|14|7|16|12|13|11,0,46,45,180.862838569715,94.2758890469869
12,1,3,19|10|4|13|12|10|12|10|11|17|7|10|16|7|4|14|16|4|6,0,51,38,182.606656260472,94.2758890469869
12,1,4,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,182.733043204509,94.2758890469869
12,1,5,19|4|8|17|6|10|10|7|14|13|11|7|12|9|12|4|15|8|5,0,40,59,183.259787720847,94.2758890469869
12,1,6,19|9|7|13|7|8|11|10|14|9|12|11|6|7|11|11|10|10|12,0,36,65,183.492266600458,94.2758890469869
12,1,7,18|7|6|3|4|14|10|10|12|15|11|12|9|7|9|2|5|11|16,0,40,77,184.051897010542,94.2758890469869
12,1,8,19|11|7|17|4|7|10|7|10|12|11|5|11|9|4|11|5|5|7,0,52,59,184.210804061921,94.2758890469869
12,1,9,16|5|2|20|2|8|13|7|4|5|20|3|3|6|4|2|4|13|13,0,50,66,185.203806235257,94.2758890469869
12,1,10,17|17|3|17|3|12|14|4|3|18|10|3|18|13|3|13|19|19|4,0,67,42,187.008035381668,94.2758890469869
8,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,175.962406278622,102.588816567262
8,1,2,9|7|6|17|11|10|12|14|2|15|15|12|12|15|15|16|7|13|9,2,73,75,179.656982470466,102.588816567262
8,1,3,13|6|10|17|9|5|12|17|14|17|12|16|12|13|10|16|14|7|15,2,71,74,183.040774977155,102.588816567262
8,1,4,7|3|15|14|14|10|13|12|12|14|9|13|13|7|13|8|11|17|13,2,70,70,183.135011060354,102.588816567262
8,1,5,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,186.776104208535,102.588816567262
8,1,6,19|6|13|7|7|15|11|11|6|15|11|4|17|15|10|11|7|10|12,0,58,41,188.405744361833,102.588816567262
8,1,7,13|5|7|9|13|18|17|16|14|16|12|15|15|6|19|10|10|13|7,2,66,64,188.424225569295,102.588816567262
8,1,8,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,188.491961311745,102.588816567262
8,1,9,13|8|4|2|10|9|10|16|11|18|17|10|20|19|13|13|5|10|12,2,66,67,189.396569425751,102.588816567262
8,1,10,18|14|5|15|15|14|10|10|12|6|16|9|14|10|8|12|8|9|7,0,62,35,189.664737680723,102.588816567262
14,1,1,14|5|8|17|9|14|15|17|6|17|8|11|18|14|5|15|14|17|8,2,70,68,186.179871115789,106.719213398298
14,1,2,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,188.353692057243,106.719213398298
14,1,3,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,191.152884049604,106.719213398298
14,1,4,20|15|6|7|14|14|7|12|9|16|11|15|13|11|9|9|11|10|12,0,34,39,191.255563203065,106.719213398298
14,1,5,19|5|14|16|6|10|11|10|14|16|18|7|13|16|5|14|7|12|10,0,64,35,191.361272912775,106.719213398298
14,1,6,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,192.06445292596,106.719213398298
14,1,7,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,192.177788235583,106.719213398298
14,1,8,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,192.817676081725,106.719213398298
14,1,9,17|8|12|15|10|12|11|7|10|16|7|13|11|6|7|10|14|14|15,0,40,61,193.417337754435,106.719213398298
14,1,10,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,193.42942551068,106.719213398298
13,1,1,20|8|11|15|10|10|15|11|14|11|9|12|8|13|6|15|9|5|10,0,49,41,175.523696153997,110.348746351401
13,1,2,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,175.599110004543,110.348746351401
13,1,3,19|10|6|13|14|17|15|9|11|14|10|9|13|11|12|6|16|9|11,0,45,52,175.628269826821,110.348746351401
13,1,4,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,176.508630817953,110.348746351401
13,1,5,18|8|9|17|12|13|9|14|13|16|14|5|16|13|7|12|7|12|7,0,61,38,177.41473414986,110.348746351401
13,1,6,17|15|10|5|15|14|16|13|11|11|10|9|16|17|6|12|18|10|10,0,40,38,178.187178389009,110.348746351401
13,1,7,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,178.245876966488,110.348746351401
13,1,8,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,178.569885131643,110.348746351401
13,1,9,17|11|11|13|5|12|13|5|6|13|14|5|15|12|8|7|11|10|16,0,55,42,179.069446225178,110.348746351401
13,1,10,16|8|10|7|6|10|14|7|11|16|9|11|12|5|9|12|12|12|9,0,53,58,179.534398832051,110.348746351401
15,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,170.720766990359,112.986483983199
15,1,2,10|9|8|19|15|13|6|10|4|15|16|17|15|9|16|17|16|9|11,2,76,72,179.507797311339,112.986483983199
15,1,3,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,180.356682364798,112.986483983199
15,1,4,19|9|5|17|9|7|13|8|7|12|18|7|16|15|8|4|9|12|7,0,62,40,181.254192873363,112.986483983199
15,1,5,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,181.371978021796,112.986483983199
15,1,6,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,181.59004063358,112.986483983199
15,1,7,18|9|12|15|9|13|11|13|14|17|5|4|14|17|9|12|11|8|6,0,61,36,181.609220956458,112.986483983199
15,1,8,17|17|3|17|3|12|14|4|3|18|10|3|18|13|3|13|19|19|4,0,67,42,181.700311183917,112.986483983199
15,1,9,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,181.864366325229,112.986483983199
15,1,10,19|10|10|13|8|13|17|10|9|15|7|10|13|9|8|10|14|8|12,0,47,47,181.877725639105,112.986483983199
17,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,178.280696184865,113.094457515081
17,1,2,19|6|10|9|9|8|10|10|5|17|12|12|12|7|9|6|18|11|7,0,48,61,181.284404019472,113.094457515081
17,1,3,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,181.550411900342,113.094457515081
17,1,4,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,181.99359489643,113.094457515081
17,1,5,19|16|7|8|7|13|10|5|7|8|7|12|9|10|6|10|13|7|10,0,53,39,182.058149959346,113.094457515081
17,1,6,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,182.421438794148,113.094457515081
17,1,7,19|8|11|15|11|11|16|9|10|17|15|9|14|11|5|7|9|10|8,0,58,40,182.427340647299,113.094457515081
17,1,8,17|6|5|6|10|15|7|8|9|17|7|9|8|7|9|6|16|10|11,0,38,42,183.153238453791,113.094457515081
17,1,9,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,183.191859626092,113.094457515081
17,1,10,17|12|10|14|10|13|15|11|14|12|10|6|11|12|7|14|11|7|13,0,45,52,183.509258848546,113.094457515081
19,1,1,20|9|14|18|6|7|14|11|6|15|12|3|15|6|10|9|6|13|13,0,60,56,176.501478656503,113.375588651498
19,1,2,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,177.211432862367,113.375588651498
19,1,3,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,177.368019029131,113.375588651498
19,1,4,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,177.648698596709,113.375588651498
19,1,5,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,177.729004594629,113.375588651498
19,1,6,18|7|6|3|4|14|10|10|12|15|11|12|9|7|9|2|5|11|16,0,40,77,178.265289710316,113.375588651498
19,1,7,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,178.332242250837,113.375588651498
19,1,8,19|12|13|12|7|10|14|7|10|10|15|8|15|8|5|13|12|10|8,0,53,43,178.495668203915,113.375588651498
19,1,9,19|9|7|9|13|8|16|5|7|14|12|16|9|8|6|5|7|8|15,0,46,58,178.521882770644,113.375588651498
19,1,10,18|13|13|10|13|13|15|13|7|17|10|16|14|13|10|7|10|11|11,0,41,38,178.565974026522,113.375588651498
7,1,1,15|4|6|10|15|15|7|13|5|14|8|12|16|13|15|17|11|9|11,2,75,74,172.223131079483,119.971776250998
7,1,2,8|8|6|18|11|10|10|11|5|15|12|17|19|16|13|17|8|9|10,2,76,73,172.782172088995,119.971776250998
7,1,3,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,174.671242326866,119.971776250998
7,1,4,11|6|8|16|16|18|9|15|7|19|14|16|14|12|6|14|8|12|9,2,71,66,176.127951791949,119.971776250998
7,1,5,9|3|4|12|10|9|10|13|8|19|8|14|14|10|13|15|8|18|17,2,67,74,178.392676156179,119.971776250998
7,1,6,13|8|4|2|10|9|10|16|11|18|17|10|20|19|13|13|5|10|12,2,66,67,179.933571131686,119.971776250998
7,1,7,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,180.707651773406,119.971776250998
7,1,8,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,181.12913309306,119.971776250998
7,1,9,20|10|8|13|13|16|15|10|10|13|8|7|10|12|4|6|15|9|8,0,44,53,181.947685253869,119.971776250998
7,1,10,19|12|12|15|10|8|16|8|11|15|15|8|15|13|10|9|13|9|14,0,56,43,182.429629878485,119.971776250998
4,1,1,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,179.790787800881,128.104564332962
4,1,2,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,180.102344870456,128.104564332962
4,1,3,19|12|9|13|12|14|14|11|12|12|12|10|15|10|6|12|11|8|13,0,44,54,180.144856892648,128.104564332962
4,1,4,17|11|10|14|8|16|12|9|14|15|14|9|12|15|9|14|7|12|11,0,60,36,180.498767531104,128.104564332962
4,1,5,19|15|9|10|10|15|14|6|9|16|8|12|9|16|14|11|15|12|5,0,40,38,181.033444812297,128.104564332962
4,1,6,17|17|3|17|3|12|14|4|3|18|10|3|18|13|3|13|19|19|4,0,67,42,181.7450367092,128.104564332962
4,1,7,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,182.32564274434,128.104564332962
4,1,8,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,182.558553699576,128.104564332962
4,1,9,18|8|9|9|10|8|13|5|7|14|6|5|8|10|7|11|8|8|14,0,50,63,182.742960282539,128.104564332962
4,1,10,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,183.149693807533,128.104564332962
5,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,174.504913234892,137.778879249096
5,1,2,13|5|11|17|11|6|4|15|9|17|8|13|13|15|8|15|15|11|16,2,75,76,175.12309904293,137.778879249096
5,1,3,13|4|10|18|13|4|8|12|10|14|15|14|16|14|5|12|4|4|10,2,76,76,175.286214625082,137.778879249096
5,1,4,11|4|6|10|12|13|16|14|14|15|8|10|14|9|8|10|8|15|12,2,72,71,179.39032067674,137.778879249096
5,1,5,16|5|4|15|13|8|10|17|5|14|8|13|14|13|8|8|7|18|15,2,73,75,181.528192266562,137.778879249096
5,1,6,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,185.620089432894,137.778879249096
5,1,7,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,185.926718012088,137.778879249096
5,1,8,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,186.603580445678,137.778879249096
5,1,9,20|11|7|16|11|15|9|7|7|15|15|10|12|9|7|9|6|13|7,0,60,39,187.264824445834,137.778879249096
5,1,10,19|6|10|14|10|13|14|13|13|15|7|6|12|15|8|9|13|9|14,0,50,48,187.431708536758,137.778879249096
3,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,189.882661981619,140.129588214556
3,1,2,20|9|8|9|14|12|15|16|10|13|8|13|18|14|8|8|15|7|11,0,33,37,191.190537604601,140.129588214556
3,1,3,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,191.321739755233,140.129588214556
3,1,4,19|6|8|7|9|14|10|8|5|15|10|9|14|9|13|12|16|15|7,0,47,36,191.557582850047,140.129588214556
3,1,5,19|7|9|16|16|16|11|12|15|10|7|9|16|18|9|14|11|11|13,0,64,31,192.678363218802,140.129588214556
3,1,6,18|15|16|18|11|7|10|13|10|13|10|11|16|8|10|12|7|9|7,0,57,38,192.889533475766,140.129588214556
3,1,7,19|4|10|11|10|12|14|7|5|14|14|5|13|11|6|8|8|6|11,0,65,40,193.353032705125,140.129588214556
3,1,8,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,193.54203046285,140.129588214556
3,1,9,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,194.430710681724,140.129588214556
3,1,10,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,194.681919501809,140.129588214556
1,1,1,19|8|10|15|8|12|18|10|9|14|10|7|12|10|7|11|17|6|11,0,45,54,190.179514424466,142.752786298593
1,1,2,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,190.340118841139,142.752786298593
1,1,3,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,191.686139630778,142.752786298593
1,1,4,19|6|6|13|13|10|9|6|9|15|15|8|11|5|4|11|10|11|6,0,53,51,191.803757742538,142.752786298593
1,1,5,20|14|8|14|11|12|13|12|13|12|11|9|17|16|6|10|13|12|10,0,60,39,192.010399893802,142.752786298593
1,1,6,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,193.559982055461,142.752786298593
1,1,7,18|7|6|3|4|14|10|10|12|15|11|12|9|7|9|2|5|11|16,0,40,77,193.924855084924,142.752786298593
1,1,8,17|14|9|7|8|15|12|10|8|13|12|11|15|9|7|17|17|11|14,0,41,40,193.979223664914,142.752786298593
1,1,9,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,194.071257356944,142.752786298593
1,1,10,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,194.307739469405,142.752786298593
18,1,1,18|15|13|8|15|12|12|14|12|16|6|11|15|7|11|14|16|8|15,0,38,39,178.132057152453,155.16996469895
18,1,2,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,178.545521572435,155.16996469895
18,1,3,18|12|12|10|13|8|13|10|11|6|8|7|12|7|7|6|10|10|13,0,33,65,179.88083265937,155.16996469895
18,1,4,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,180.049965319728,155.16996469895
18,1,5,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,180.356489260675,155.16996469895
18,1,6,20|9|11|13|5|10|14|14|10|14|12|5|15|14|15|9|12|7|8,0,64,38,180.479384507508,155.16996469895
18,1,7,19|14|7|9|11|12|17|11|8|17|9|16|7|11|12|9|10|9|8,0,30,42,180.590214516593,155.16996469895
18,1,8,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,180.600700699609,155.16996469895
18,1,9,18|6|14|14|9|11|15|6|12|9|7|12|12|15|6|17|16|11|8,0,52,33,180.883258970863,155.16996469895
18,1,10,17|9|12|12|8|10|15|13|16|15|10|9|16|9|10|11|15|7|8,0,28,63,181.008201589254,155.16996469895
9,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,169.708154533656,161.074057630698
9,1,2,9|5|5|19|10|5|9|12|2|15|15|18|15|17|2|19|7|10|17,2,75,75,183.087288442966,161.074057630698
9,1,3,7|4|9|17|12|8|5|6|9|16|18|18|15|20|15|17|15|6|17,2,78,71,186.694957059905,161.074057630698
9,1,4,13|4|8|16|12|12|10|9|14|8|8|19|9|17|8|13|15|18|12,2,68,66,188.435563937512,161.074057630698
9,1,5,16|5|7|14|15|15|12|16|11|15|12|15|15|13|6|15|11|6|10,2,76,71,188.440207745168,161.074057630698
9,1,6,12|5|17|18|17|6|7|13|4|17|10|13|14|18|10|19|14|5|19,2,74,76,189.865327144387,161.074057630698
9,1,7,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,193.073842070788,161.074057630698
9,1,8,8|5|9|12|12|6|16|10|7|13|9|13|15|7|13|9|12|15|16,2,72,72,194.473568821988,161.074057630698
9,1,9,13|8|4|2|10|9|10|16|11|18|17|10|20|19|13|13|5|10|12,2,66,67,194.564359457501,161.074057630698
9,1,10,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,196.285479223307,161.074057630698
6,2,1,18|6|15|19|9|13|13|15|10|17|14|6|11|14|11|11|9|13|15,0,70,40,186.68348024264,81.2596027970314
6,2,2,18|10|15|15|8|13|16|9|12|14|9|7|13|11|5|14|16|12|6,0,51,36,188.423708374565,81.2596027970314
6,2,3,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,189.428726041653,81.2596027970314
6,2,4,18|7|7|11|7|13|11|8|7|10|11|9|17|16|12|14|12|7|8,0,64,39,189.652768067849,81.2596027970314
6,2,5,18|15|14|18|5|8|8|8|9|11|15|11|10|5|7|6|10|14|7,0,61,58,189.713565210295,81.2596027970314
6,2,6,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,190.007082125066,81.2596027970314
6,2,7,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,190.175996809466,81.2596027970314
6,2,8,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,190.543909546329,81.2596027970314
6,2,9,17|17|3|17|3|12|14|4|3|18|10|3|18|13|3|13|19|19|4,0,67,42,190.567984709599,81.2596027970314
6,2,10,16|5|2|20|2|8|13|7|4|5|20|3|3|6|4|2|4|13|13,0,50,66,190.921105542577,81.2596027970314
11,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,172.515083627524,170.356947147846
11,1,2,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,173.66571723575,170.356947147846
11,1,3,18|5|6|18|13|9|8|9|15|12|13|3|11|13|8|9|7|11|10,0,65,38,176.829379252037,170.356947147846
11,1,4,18|7|9|13|12|11|14|11|10|15|11|8|15|9|6|7|11|9|10,0,46,53,176.838036950003,170.356947147846
11,1,5,19|14|11|14|19|7|17|11|5|16|7|14|10|7|17|2|20|3|11,0,19,57,176.857421516012,170.356947147846
11,1,6,18|16|17|7|8|11|5|17|5|19|10|4|17|2|9|3|9|9|7,0,41,54,177.085415072186,170.356947147846
11,1,7,17|9|17|20|14|7|16|5|19|16|3|3|13|8|2|11|17|6|20,0,54,62,177.234252870133,170.356947147846
11,1,8,18|13|15|16|5|15|16|8|11|14|10|12|13|13|14|12|14|8|8,0,55,39,177.376279960067,170.356947147846
11,1,9,18|7|6|3|4|14|10|10|12|15|11|12|9|7|9|2|5|11|16,0,40,77,177.698394148789,170.356947147846
11,1,10,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,177.886664875921,170.356947147846
16,1,1,9|2|11|18|13|3|9|8|2|13|11|18|15|19|2|19|15|2|18,2,77,76,154.48078273712,179.609797263145
16,1,2,8|5|13|13|13|13|10|8|5|14|14|10|16|16|6|19|8|9|15,2,74,77,159.574167228575,179.609797263145
16,1,3,12|13|5|14|13|7|8|11|3|16|15|18|16|18|8|12|6|10|14,2,75,75,162.971453144386,179.609797263145
16,1,4,6|6|9|15|11|14|14|7|3|12|15|20|20|13|10|13|11|10|18,2,71,70,163.785615795255,179.609797263145
16,1,5,7|6|8|16|12|5|15|14|5|14|12|11|19|11|9|15|6|6|12,2,76,69,165.2103763841,179.609797263145
16,1,6,12|5|8|12|16|14|11|10|5|19|13|18|14|18|9|19|11|3|9,2,76,71,167.295291419725,179.609797263145
16,1,7,16|4|9|16|15|11|15|12|9|16|11|15|11|9|7|12|14|12|16,2,73,73,167.547666215943,179.609797263145
16,1,8,13|8|4|2|10|9|10|16|11|18|17|10|20|19|13|13|5|10|12,2,66,67,169.479931400878,179.609797263145
16,1,9,7|4|5|9|13|13|4|12|10|13|12|13|15|17|15|9|14|10|12,2,74,69,169.602444203601,179.609797263145
16,1,10,14|8|5|15|10|9|10|15|14|13|7|12|14|12|8|15|10|17|12,2,67,66,169.802722518527,179.609797263145
10,2,1,20|14|5|17|12|19|19|18|4|15|5|12|11|4|12|17|11|20|2,2,72,66,193.062783356285,90.4355975667636
10,2,2,20|4|16|20|16|3|12|14|8|15|19|6|12|17|19|6|5|7|11,0,74,25,193.961614727957,90.4355975667636
10,2,3,19|15|12|16|15|14|11|8|9|13|7|11|13|5|6|15|16|9|15,0,50,40,194.10056751156,90.4355975667636
10,2,4,19|8|6|16|8|12|10|5|14|13|8|6|13|4|7|11|9|7|9,0,56,57,194.538891447524,90.4355975667636
10,2,5,19|5|4|2|14|16|20|3|10|18|3|9|12|19|3|17|18|12|16,0,52,37,195.845784580463,90.4355975667636
10,2,6,17|4|15|11|6|14|13|7|6|13|9|4|11|15|4|13|9|7|11,0,57,39,196.550273062148,90.4355975667636
