repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
1,1,1,20|17|3|20|10|6|5|14|18|10|16|20|17|20|7|7|14|19|15,0,31,56,169.40267757435,159.1239397645
