repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
1,1,1,7|7|9|3|13|4|17|13|16|15|5|11|8|9|13|2|10|13|10|19|14|8|8|13|19|15|19|16|11,0,33,71,146.431820970832,206.812986965974
