repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
1,1,0.833810343652558,0.902450003093521,182.308636072355,10.1316295776953,0.779181638234239,0.878444919272692,230.342697112836,11.7829160240555,0.110945065816243
