repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
1,1,1,7|6|8|13|20|10|2|6|5|20|14|11|5|3|2|12|19|3|20|18|18|18|2|3|17|7|19|4|16,0,37,30,97.6492336041005,2741.73280281623
