repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
9,1,3,18|14|4|5|15|10|20|18,0,19,68,TRUE,0.217500138672896,0.341997399354435,0.344147408154982,105.298794078155,253.699458698432
9,1,4,19|8|17|8|13|4|9|17,0,65,18,TRUE,0.16749164256325,0.335851899514944,0.299581439274875,105.979520713672,253.699458698432
9,1,5,19|8|15|8|7|13|20|17,0,34,20,TRUE,0.150504540499872,0.402095784980086,0.349941048980203,106.160427901732,253.699458698432
9,1,6,18|14|18|8|5|5|18|17,0,74,16,TRUE,0.156855974695645,0.401922010226796,0.307799915464905,107.033636712595,253.699458698432
9,1,7,20|8|17|11|14|7|13|16,0,47,19,TRUE,0.286953559528726,0.327030519632002,0.242128774972322,107.43470224385,253.699458698432
9,1,8,18|15|13|10|14|15|14|19,0,17,62,TRUE,0.278488530677927,0.341517321272366,0.448782095069819,107.555477833278,253.699458698432
9,1,9,20|6|11|10|10|7|13|17,0,18,41,TRUE,0.383815126387225,0.360764624774858,0.446422104405369,107.731833826147,253.699458698432
9,1,10,20|2|4|12|19|6|12|19,0,25,18,TRUE,0.282707412433811,0.482140942296634,0.469698979663663,108.124028160349,253.699458698432
10,1,1,11|13|10|16|19|13|13|19,0,17,72,TRUE,0.225318190243855,0.34489853083016,0.154631632692953,105.844607267673,260.331987265746
10,1,2,19|2|18|17|16|2|19|18,0,48,61,TRUE,0.166027153073772,0.373364093872872,0.282047075036904,106.136702579929,260.331987265746
10,1,3,16|13|19|9|10|15|16|20,0,17,60,TRUE,0.176559377686948,0.316928390651811,0.124732353006019,106.184087696323,260.331987265746
10,1,4,11|13|19|18|13|14|17|19,0,17,33,TRUE,0.155033382380991,0.357300552616706,0.374484241338833,106.822418498712,260.331987265746
10,1,5,6|13|17|16|11|7|12|20,0,50,80,TRUE,0.15269670938018,0.317581382841693,0.450553995496629,106.903380794278,260.331987265746
10,1,6,18|14|18|8|5|5|18|17,0,74,16,TRUE,0.156855974695645,0.401922010226796,0.307799915464905,107.218893157043,260.331987265746
10,1,7,9|5|15|14|13|5|13|19,0,18,69,TRUE,0.250230033653438,0.318169177881678,0.425262130683864,107.327333309592,260.331987265746
10,1,8,20|8|17|11|14|7|13|16,0,47,19,TRUE,0.286953559528726,0.327030519632002,0.242128774972322,107.406541437519,260.331987265746
10,1,9,20|18|19|9|10|7|19|19,0,18,27,TRUE,0.147770801738154,0.449348550885135,0.365857771077734,107.574906827824,260.331987265746
10,1,10,20|2|11|6|16|7|18|19,0,41,31,TRUE,0.224574113652053,0.484796573353073,0.12988931166239,107.63294189661,260.331987265746
12,1,1,18|9|3|2|7|8|20|19,0,48,78,TRUE,0.198433966946841,0.412130121028594,0.323872116501376,106.20074712165,259.196528748671
12,1,2,18|8|10|2|7|9|10|19,0,67,78,TRUE,0.197035577579333,0.381167800269281,0.403128179257713,107.028291958433,259.196528748671
12,1,3,20|12|5|2|14|9|6|19,0,39,53,TRUE,0.259984262215118,0.23686633035455,0.388727181682865,107.049709297268,259.196528748671
12,1,4,20|8|17|11|14|7|13|16,0,47,19,TRUE,0.286953559528726,0.327030519632002,0.242128774972322,107.167898246634,259.196528748671
12,1,5,19|2|8|6|20|8|9|19,0,42,18,TRUE,0.261501046141841,0.410379252489485,0.415959126196195,107.787448256668,259.196528748671
12,1,6,20|13|12|8|6|7|7|16,0,60,19,TRUE,0.247835587002119,0.339354236362972,0.29884412180602,108.013995928296,259.196528748671
12,1,7,19|14|14|9|7|7|17|17,0,57,76,TRUE,0.181421792579204,0.404860621460176,0.332576763314134,108.177580136654,259.196528748671
12,1,8,20|2|4|12|19|6|12|19,0,25,18,TRUE,0.282707412433811,0.482140942296634,0.469698979663663,108.719150018665,259.196528748671
12,1,9,18|4|8|2|11|14|8|18,0,41,64,TRUE,0.20146561647862,0.496152630993869,0.165489288576765,108.818459383623,259.196528748671
12,1,10,18|14|18|8|5|5|18|17,0,74,16,TRUE,0.156855974695645,0.401922010226796,0.307799915464905,108.861572926034,259.196528748671
15,1,1,20|12|14|14|8|10|16|18,0,19,37,TRUE,0.172931666651556,0.315009467303694,0.243115920916518,105.639259186892,259.456546330452
15,1,2,19|5|8|7|11|14|6|20,0,17,14,TRUE,0.241417686732169,0.355103029774072,0.24345764487392,105.834991848954,259.456546330452
15,1,3,18|6|4|3|3|9|9|17,0,44,27,TRUE,0.150109151576417,0.243718863834906,0.140306232038419,106.948921593121,259.456546330452
15,1,4,18|14|18|8|5|5|18|17,0,74,16,TRUE,0.156855974695645,0.401922010226796,0.307799915464905,107.231263514385,259.456546330452
15,1,5,20|8|17|11|14|7|13|16,0,47,19,TRUE,0.286953559528726,0.327030519632002,0.242128774972322,107.251857962827,259.456546330452
15,1,6,19|11|14|14|5|10|18|17,0,68,64,TRUE,0.167945771019162,0.369229125029951,0.346668464436458,107.444365585856,259.456546330452
15,1,7,20|2|4|12|19|6|12|19,0,25,18,TRUE,0.282707412433811,0.482140942296634,0.469698979663663,108.00949156885,259.456546330452
15,1,8,20|3|3|13|16|7|14|20,0,62,49,TRUE,0.151703277079598,0.488957394342053,0.214801906300103,108.126345774402,259.456546330452
15,1,9,18|2|15|14|19|12|16|16,0,18,54,TRUE,0.226625717881505,0.478328538002692,0.356467273359839,108.921791600937,259.456546330452
15,1,10,20|13|14|9|10|15|19|14,0,17,66,TRUE,0.190133249795623,0.363408550393537,0.43570961203984,109.140220937353,259.456546330452
14,1,1,18|10|16|11|4|8|18|18,0,71,44,TRUE,0.194489472901351,0.229109532137406,0.192425549268608,104.425783999319,262.181354999542
14,1,2,20|10|17|13|18|9|13|18,0,17,47,TRUE,0.186733651225051,0.217364994221527,0.186588424311259,104.875613708482,262.181354999542
14,1,3,16|4|5|5|14|16|6|18,0,17,33,TRUE,0.21401137609668,0.375220743201906,0.321598312851985,106.148592179237,262.181354999542
14,1,4,20|7|14|15|16|13|12|17,0,17,16,TRUE,0.18787603540938,0.286708711928959,0.3566289875603,106.277877998542,262.181354999542
