repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
4,1,6,2|13|13|3|9|18|18|8|14|12|16|7|7|8|18|8|9|19|17,2,36,74,TRUE,0.186617595036439,0.171491318053828,0.114632455087147,101.866767062293,631.881317102909
4,1,7,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,102.386162915338,631.881317102909
4,1,8,20|11|6|2|13|15|13|6|3|17|3|5|14|16|2|3|19|15|20,0,64,33,TRUE,0.34312273814128,0.372163924895442,0.445442207377906,102.652533546571,631.881317102909
4,1,9,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,102.672382594399,631.881317102909
4,1,10,19|6|11|16|11|2|19|12|16|15|6|7|5|12|3|2|11|6|17,2,36,45,TRUE,0.255346064415015,0.364642829782097,0.186325661476416,102.921141176972,631.881317102909
12,1,1,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.182287610402,649.543287265301
12,1,2,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,101.568969404932,649.543287265301
12,1,3,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.689744254972,649.543287265301
12,1,4,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,102.00462786103,649.543287265301
12,1,5,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,102.034754099138,649.543287265301
12,1,6,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,102.434480025506,649.543287265301
12,1,7,14|18|10|7|14|3|17|3|17|10|11|11|7|16|6|12|16|15|16,2,38,71,TRUE,0.274457578112143,0.493586828416482,0.140806479100607,102.688160489095,649.543287265301
12,1,8,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,102.796777051657,649.543287265301
12,1,9,18|6|7|10|7|9|8|3|14|2|3|5|19|19|14|5|13|20|11,0,43,40,TRUE,0.427630970525878,0.159884963150566,0.368441849141024,102.90457693768,649.543287265301
12,1,10,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,103.050536557558,649.543287265301
13,1,1,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,100.877842793356,649.595849498113
13,1,2,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.112998309401,649.595849498113
13,1,3,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,101.214758661822,649.595849498113
13,1,4,13|17|20|9|15|3|16|20|7|9|11|5|9|13|9|2|6|6|8,1,39,62,TRUE,0.187967215402303,0.153508936354998,0.191545532418128,101.534913681269,649.595849498113
13,1,5,16|14|12|20|12|14|17|3|17|13|14|12|12|11|14|10|17|9|13,2,68,70,TRUE,0.176292593253648,0.491291174422001,0.227335670642692,101.573520888784,649.595849498113
13,1,6,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,101.610772282259,649.595849498113
13,1,7,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.817509375654,649.595849498113
13,1,8,18|6|7|10|7|9|8|3|14|2|3|5|19|19|14|5|13|20|11,0,43,40,TRUE,0.427630970525878,0.159884963150566,0.368441849141024,101.851982975724,649.595849498113
13,1,9,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.852465508724,649.595849498113
13,1,10,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,101.870728473195,649.595849498113
9,1,1,16|14|17|18|11|2|17|14|10|5|16|9|10|6|8|11|9|11|19,2,60,55,TRUE,0.213264538699226,0.349032185758082,0.173266557877606,100.007445930104,660.151623467604
9,1,2,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.125361072627,660.151623467604
9,1,3,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,100.557978717933,660.151623467604
9,1,4,13|17|16|15|10|12|19|12|7|2|15|10|12|17|12|9|18|5|20,2,73,49,TRUE,0.329307844638801,0.291527940788133,0.165116749952559,101.035165183627,660.151623467604
9,1,5,19|18|18|6|9|10|16|10|14|7|15|5|9|7|14|17|10|15|18,2,63,65,TRUE,0.24261981766473,0.491900931727708,0.180198021774827,101.076158357837,660.151623467604
9,1,6,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.189316318987,660.151623467604
9,1,7,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.316795819904,660.151623467604
9,1,8,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.99946727903,660.151623467604
9,1,9,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,102.143316069251,660.151623467604
9,1,10,14|18|16|16|18|17|18|12|9|8|13|16|6|16|9|20|12|13|11,1,41,73,TRUE,0.425528819698733,0.111311888250594,0.158597463135643,102.211540249002,660.151623467604
7,1,1,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.724937314858,678.383183964094
7,1,2,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,100.9677705611,678.383183964094
7,1,3,20|15|20|10|6|14|14|18|7|11|14|7|19|19|5|6|9|18|13,0,76,67,TRUE,0.136007614260444,0.268681843179116,0.127902734642269,100.998871804952,678.383183964094
7,1,4,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.160650822583,678.383183964094
7,1,5,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,101.168881559869,678.383183964094
7,1,6,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.439773733047,678.383183964094
7,1,7,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,101.586158422494,678.383183964094
7,1,8,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.623526814033,678.383183964094
7,1,9,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.639475073428,678.383183964094
7,1,10,13|17|20|9|15|3|16|20|7|9|11|5|9|13|9|2|6|6|8,1,39,62,TRUE,0.187967215402303,0.153508936354998,0.191545532418128,102.256165162903,678.383183964094
5,1,1,19|9|17|6|10|16|17|6|8|14|16|10|8|3|17|3|6|20|15,2,70,36,TRUE,0.497927784314812,0.104731173275234,0.132762661715174,99.3247252950492,679.937703967094
5,1,2,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.032000006184,679.937703967094
5,1,3,4|18|19|16|8|17|18|7|8|10|17|3|9|13|8|10|16|18|11,2,41,64,TRUE,0.156669726387576,0.172377182935694,0.190781375718489,100.116404121678,679.937703967094
5,1,4,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.06026928977,679.937703967094
5,1,5,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.134069954867,679.937703967094
5,1,6,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,101.280826864751,679.937703967094
5,1,7,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.450195419644,679.937703967094
5,1,8,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,101.610323405749,679.937703967094
5,1,9,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.641600703175,679.937703967094
5,1,10,19|20|13|4|9|8|18|14|8|10|15|5|12|6|19|9|19|16|12,2,63,65,TRUE,0.232759646801623,0.484821200526415,0.23100660876903,101.660775033053,679.937703967094
6,1,1,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,101.093726684997,679.73693356514
6,1,2,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.124070426986,679.73693356514
6,1,3,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.293254977209,679.73693356514
6,1,4,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,101.361521519508,679.73693356514
6,1,5,18|6|7|10|7|9|8|3|14|2|3|5|19|19|14|5|13|20|11,0,43,40,TRUE,0.427630970525878,0.159884963150566,0.368441849141024,101.375805661626,679.73693356514
6,1,6,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.510968586254,679.73693356514
6,1,7,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.660818636008,679.73693356514
6,1,8,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,102.062259634011,679.73693356514
6,1,9,20|11|6|2|13|15|13|6|3|17|3|5|14|16|2|3|19|15|20,0,64,33,TRUE,0.34312273814128,0.372163924895442,0.445442207377906,102.214743281506,679.73693356514
6,1,10,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,102.258804852689,679.73693356514
8,1,1,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.13508149733,687.768563350042
8,1,2,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,100.855328433382,687.768563350042
8,1,3,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,100.887076696107,687.768563350042
8,1,4,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,100.951961185255,687.768563350042
8,1,5,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.308214146891,687.768563350042
8,1,6,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.594266080754,687.768563350042
8,1,7,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.953640132761,687.768563350042
8,1,8,18|6|7|10|7|9|8|3|14|2|3|5|19|19|14|5|13|20|11,0,43,40,TRUE,0.427630970525878,0.159884963150566,0.368441849141024,102.120810394793,687.768563350042
8,1,9,20|11|6|2|13|15|13|6|3|17|3|5|14|16|2|3|19|15|20,0,64,33,TRUE,0.34312273814128,0.372163924895442,0.445442207377906,102.319205682351,687.768563350042
8,1,10,18|14|6|4|6|8|17|13|19|20|3|17|4|14|4|18|8|17|15,0,41,29,TRUE,0.443497929026265,0.166407919344671,0.1103805152968,102.339586326574,687.768563350042
2,1,1,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.653069382933,690.394575500488
2,1,2,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,100.660404051158,690.394575500488
2,1,3,13|6|10|5|14|15|20|4|17|13|15|9|17|18|4|6|16|11|19,2,27,41,TRUE,0.10876596339379,0.401564872409643,0.156636159637393,100.792134418114,690.394575500488
2,1,4,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,100.797907672241,690.394575500488
2,1,5,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.127145236932,690.394575500488
2,1,6,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,101.423912138794,690.394575500488
2,1,7,18|6|7|10|7|9|8|3|14|2|3|5|19|19|14|5|13|20|11,0,43,40,TRUE,0.427630970525878,0.159884963150566,0.368441849141024,101.54206446034,690.394575500488
2,1,8,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,101.56804641464,690.394575500488
2,1,9,20|20|3|15|9|9|16|3|10|9|17|5|19|11|13|18|20|19|17,0,60,40,TRUE,0.43476888420083,0.23967795731189,0.185849459192463,101.593184162788,690.394575500488
2,1,10,19|11|14|5|19|3|8|3|17|8|9|11|13|18|17|6|13|3|8,2,62,41,TRUE,0.183710356355715,0.493864326037467,0.227029430426077,101.668355420023,690.394575500488
14,1,1,15|8|4|2|6|5|19|18|11|7|2|12|14|11|17|18|5|13|15,2,50,50,TRUE,0.1875907672401,0.111821473116764,0.153277305004121,98.7408809536481,694.9072083354
14,1,2,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.238710846555,694.9072083354
14,1,3,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,100.828415071682,694.9072083354
14,1,4,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.194895971316,694.9072083354
14,1,5,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.321382449279,694.9072083354
14,1,6,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.463376340823,694.9072083354
14,1,7,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.547967682509,694.9072083354
14,1,8,18|6|7|10|7|9|8|3|14|2|3|5|19|19|14|5|13|20|11,0,43,40,TRUE,0.427630970525878,0.159884963150566,0.368441849141024,101.718780117658,694.9072083354
14,1,9,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,101.785254212488,694.9072083354
14,1,10,14|18|16|16|18|17|18|12|9|8|13|16|6|16|9|20|12|13|11,1,41,73,TRUE,0.425528819698733,0.111311888250594,0.158597463135643,101.934318158606,694.9072083354
10,1,1,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,101.043416031783,701.051045131683
10,1,2,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.274169194504,701.051045131683
10,1,3,18|17|9|4|10|6|15|16|11|7|9|13|11|12|12|11|10|4|16,2,49,79,TRUE,0.495600513452191,0.277270373153007,0.208093108062255,101.508311965639,701.051045131683
10,1,4,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.716980991301,701.051045131683
10,1,5,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.82697550775,701.051045131683
10,1,6,10|7|11|7|12|8|18|7|11|8|6|13|7|2|16|12|10|12|19,2,50,60,TRUE,0.178859740986306,0.49207227219139,0.158709762459376,101.911580521914,701.051045131683
10,1,7,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,102.24237494569,701.051045131683
10,1,8,20|11|6|2|13|15|13|6|3|17|3|5|14|16|2|3|19|15|20,0,64,33,TRUE,0.34312273814128,0.372163924895442,0.445442207377906,102.362860218338,701.051045131683
10,1,9,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,102.445190875195,701.051045131683
10,1,10,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,102.500607235648,701.051045131683
2,1,1,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,100.567124755522,707.548530463378
2,1,2,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.582564119466,707.548530463378
2,1,3,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,100.675287834093,707.548530463378
2,1,4,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,100.677040628778,707.548530463378
2,1,5,15|5|9|11|10|3|8|12|18|10|9|8|8|5|5|14|8|2|17,2,55,72,TRUE,0.207877425516602,0.492495730799848,0.126496301395312,100.850261013689,707.548530463378
2,1,6,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,101.198817715528,707.548530463378
2,1,7,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.224130172794,707.548530463378
2,1,8,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.369994397594,707.548530463378
2,1,9,19|7|5|16|15|19|19|12|19|13|15|11|12|16|7|13|18|16|16,0,46,41,TRUE,0.449480432443705,0.497116489332181,0.219195032178915,101.86495188854,707.548530463378
2,1,10,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,101.90294633863,707.548530463378
19,1,1,16|5|14|9|14|11|19|5|15|2|8|15|17|3|3|12|13|13|11,2,43,78,TRUE,0.24032363896707,0.299297693785408,0.111189518442185,98.6902608828265,727.694435449441
19,1,2,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.210393264535,727.694435449441
19,1,3,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.227713267129,727.694435449441
19,1,4,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.472944239667,727.694435449441
19,1,5,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.635363516055,727.694435449441
19,1,6,18|13|9|7|13|11|13|12|9|5|13|14|16|7|2|14|11|17|14,0,49,58,TRUE,0.133796718105889,0.212764869495116,0.337855894620924,101.641843299826,727.694435449441
19,1,7,19|16|4|4|2|18|17|3|19|19|20|9|2|4|20|2|5|5|11,2,44,29,TRUE,0.333522100108138,0.22851323172665,0.235554213844276,102.094047638944,727.694435449441
19,1,8,13|17|20|9|15|3|16|20|7|9|11|5|9|13|9|2|6|6|8,1,39,62,TRUE,0.187967215402303,0.153508936354998,0.191545532418128,102.167040122169,727.694435449441
19,1,9,20|11|6|2|13|15|13|6|3|17|3|5|14|16|2|3|19|15|20,0,64,33,TRUE,0.34312273814128,0.372163924895442,0.445442207377906,102.590236940858,727.694435449441
19,1,10,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,102.728951731299,727.694435449441
17,1,1,10|8|20|3|10|20|8|18|8|2|2|7|9|16|16|8|15|13|18,2,79,41,TRUE,0.328787251147262,0.296463201029334,0.106621319248986,100.706567190269,740.014573617776
17,1,2,16|19|9|17|7|16|17|4|4|15|16|7|2|5|16|10|20|19|14,0,65,57,TRUE,0.284409088554541,0.154338432061307,0.225059019819869,100.793376447538,740.014573617776
17,1,3,16|18|7|8|9|11|5|20|7|11|15|8|11|11|15|10|14|9|3,0,40,68,TRUE,0.237410598284959,0.226527751720725,0.117312786688742,101.380455885106,740.014573617776
17,1,4,19|20|10|20|13|13|16|13|19|11|10|13|8|3|12|15|18|3|11,2,75,70,TRUE,0.17092132717371,0.486665897065989,0.212947571462987,101.431695116554,740.014573617776
17,1,5,14|15|9|20|16|9|15|4|12|14|8|8|19|17|4|4|14|8|19,0,19,45,TRUE,0.297853407972994,0.239212716765738,0.167892584818093,101.442082135786,740.014573617776
17,1,6,4|7|15|20|8|4|18|16|13|18|9|13|17|5|17|8|7|16|16,2,47,34,TRUE,0.201210143692039,0.141108252143917,0.221784806970614,101.570857455653,740.014573617776
17,1,7,18|14|6|4|6|8|17|13|19|20|3|17|4|14|4|18|8|17|15,0,41,29,TRUE,0.443497929026265,0.166407919344671,0.1103805152968,101.616910929413,740.014573617776
17,1,8,13|17|20|9|15|3|16|20|7|9|11|5|9|13|9|2|6|6|8,1,39,62,TRUE,0.187967215402303,0.153508936354998,0.191545532418128,101.90935153867,740.014573617776
