repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
15,1,5,18|14,1,55,7,TRUE,0.440198223192827,0.205283364857159,0.34617412729673,106.214525359553,165.516072734197
15,1,6,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,106.712530890107,165.516072734197
15,1,7,18|6,1,63,12,TRUE,0.438863107834799,0.159074362264477,0.36894971199688,107.974177236565,165.516072734197
15,1,8,18|11,1,64,41,TRUE,0.483919309243185,0.145440542286502,0.321897881330617,108.204746534712,165.516072734197
15,1,9,15|18,2,63,28,TRUE,0.23080571471713,0.234292565138143,0.317554451553134,109.268931547575,165.516072734197
15,1,10,18|6,1,62,69,TRUE,0.466652752880935,0.149174800774124,0.329912874001712,109.28127337702,165.516072734197
11,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,102.763687535929,167.633623683453
11,1,2,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,104.428708201465,167.633623683453
11,1,3,15|18,2,62,37,TRUE,0.184215176037327,0.227048422011393,0.356593727300443,104.719850610064,167.633623683453
11,1,4,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,107.398175575031,167.633623683453
11,1,5,17|6,1,46,42,TRUE,0.382463361938056,0.108285812166935,0.324435305372233,108.029484939933,167.633623683453
11,1,6,11|6,1,45,32,TRUE,0.380868425581611,0.117633321872952,0.314483495240302,108.682939927816,167.633623683453
11,1,7,14|19,0,44,7,TRUE,0.399816175492477,0.263701189299668,0.36414169018145,109.09667639999,167.633623683453
11,1,8,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,109.463241964424,167.633623683453
11,1,9,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,109.557661781405,167.633623683453
11,1,10,11|19,1,70,80,TRUE,0.420987124826449,0.469431954410134,0.321330028164407,111.920057585419,167.633623683453
14,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,102.123497680367,166.455123702685
14,1,2,16|12,1,65,6,TRUE,0.23523839463491,0.260816171031154,0.329116509259109,103.757793009821,166.455123702685
14,1,3,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,105.335349016837,166.455123702685
14,1,4,20|15,1,60,60,TRUE,0.381390512069536,0.239977106665821,0.321261132373835,105.517817321107,166.455123702685
14,1,5,16|17,1,64,6,TRUE,0.365521068026763,0.231950810680215,0.374749064285715,105.898860871302,166.455123702685
14,1,6,16|10,1,66,6,TRUE,0.366826340406328,0.297853495432828,0.382944574987579,106.620043962365,166.455123702685
14,1,7,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,107.687027020564,166.455123702685
14,1,8,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,109.757779993642,166.455123702685
14,1,9,11|19,1,70,80,TRUE,0.420987124826449,0.469431954410134,0.321330028164407,110.22335048045,166.455123702685
14,1,10,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,110.882484719896,166.455123702685
20,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,102.868759752713,163.391915786266
20,1,2,17|8,2,59,67,TRUE,0.296619786106915,0.24902786687364,0.319780404490842,103.054124955596,163.391915786266
20,1,3,13|14,1,70,7,TRUE,0.37945610529653,0.244282811602661,0.366091421253405,105.413603608278,163.391915786266
20,1,4,13|18,2,63,35,TRUE,0.196630848055621,0.228010551402716,0.359960204914445,106.006639494934,163.391915786266
20,1,5,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,106.453873827757,163.391915786266
20,1,6,9|14,1,65,36,TRUE,0.234769688215128,0.126976131187704,0.324658332363819,106.774248583154,163.391915786266
20,1,7,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,106.997429225428,163.391915786266
20,1,8,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,109.63490498391,163.391915786266
20,1,9,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,109.789596440303,163.391915786266
20,1,10,16|18,0,64,7,TRUE,0.400445440236363,0.272284492431882,0.367915304255872,110.147175799995,163.391915786266
12,1,1,18|19,1,73,4,TRUE,0.201143294937408,0.243017443224095,0.335922985290777,102.850667576307,170.708787234624
12,1,2,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,103.394190918081,170.708787234624
12,1,3,17|18,1,57,5,TRUE,0.157826254761253,0.271626538311907,0.336963461439235,103.502401142529,170.708787234624
12,1,4,17|19,1,52,4,TRUE,0.398690547537676,0.165857470035609,0.260140420243144,104.966685562695,170.708787234624
12,1,5,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,106.047273203839,170.708787234624
12,1,6,13|10,1,62,5,TRUE,0.202832434681877,0.409706537138707,0.348291306547108,107.102521026514,170.708787234624
12,1,7,17|15,1,69,13,TRUE,0.435332649654624,0.109438256463258,0.351218546600018,107.325423070908,170.708787234624
12,1,8,15|18,2,63,35,TRUE,0.200024038041011,0.276996013206046,0.389074480573445,107.859374368813,170.708787234624
12,1,9,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,108.096445721084,170.708787234624
12,1,10,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,110.458637061046,170.708787234624
7,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,102.611448406954,174.583062684536
7,1,2,12|18,1,54,7,TRUE,0.34939327061551,0.26783639335608,0.375410958925847,104.937898975655,174.583062684536
7,1,3,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,104.956900421063,174.583062684536
7,1,4,17|6,1,70,11,TRUE,0.352160877687398,0.135889654297477,0.359634091508909,105.438984385498,174.583062684536
7,1,5,16|6,1,63,9,TRUE,0.355012382582691,0.129737117931614,0.37232804199966,106.086230375579,174.583062684536
7,1,6,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,106.299298466707,174.583062684536
7,1,7,13|12,2,46,33,TRUE,0.378149638546567,0.133921328887817,0.345005555355181,107.707120306049,174.583062684536
7,1,8,14|18,2,65,31,TRUE,0.38157432017773,0.377973656009242,0.344888129213286,108.935490127148,174.583062684536
7,1,9,11|19,1,70,80,TRUE,0.420987124826449,0.469431954410134,0.321330028164407,110.315544105899,174.583062684536
7,1,10,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,111.090824321781,174.583062684536
5,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,102.766412942462,175.995649866263
5,1,2,16|18,1,49,4,TRUE,0.261758069767219,0.247890477126057,0.276096993676715,103.170367608306,175.995649866263
5,1,3,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,105.183840020704,175.995649866263
5,1,4,11|19,1,63,5,TRUE,0.387343893636764,0.313441956573825,0.321362100849163,105.984881784349,175.995649866263
5,1,5,15|18,2,63,30,TRUE,0.152730619317904,0.224574559347972,0.368343903396952,106.717902521679,175.995649866263
5,1,6,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,107.852336764103,175.995649866263
5,1,7,12|19,1,68,5,TRUE,0.392240416005869,0.282031110837108,0.25195685979495,108.00800284843,175.995649866263
5,1,8,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,109.178885919286,175.995649866263
5,1,9,8|18,1,62,2,TRUE,0.431913339900211,0.126840329544404,0.263958752521132,110.261686738047,175.995649866263
5,1,10,14|18,2,62,27,TRUE,0.184072168717748,0.131140788853085,0.325536035088454,111.469751734977,175.995649866263
3,1,1,16|18,1,68,7,TRUE,0.339901687710639,0.343556191644147,0.262878289704152,103.00196945093,179.524384733041
3,1,2,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,103.84647334079,179.524384733041
3,1,3,15|20,1,62,8,TRUE,0.413004695504626,0.15336626983937,0.345465459950097,104.555126570906,179.524384733041
3,1,4,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,105.318979531717,179.524384733041
3,1,5,16|18,1,43,7,TRUE,0.375888895804857,0.205012750257827,0.308153692086504,105.330182484514,179.524384733041
3,1,6,17|18,1,63,12,TRUE,0.452167158501296,0.170666145902826,0.35899591965841,106.205815926392,179.524384733041
3,1,7,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,107.064296665564,179.524384733041
3,1,8,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,109.957473293103,179.524384733041
3,1,9,11|19,1,70,80,TRUE,0.420987124826449,0.469431954410134,0.321330028164407,110.573079014127,179.524384733041
3,1,10,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,111.008656598409,179.524384733041
16,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,103.187499253097,176.35876493454
16,1,2,13|19,2,63,34,TRUE,0.3229051798602,0.223653298885041,0.373574389066512,105.579946794604,176.35876493454
16,1,3,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,105.956852942002,176.35876493454
16,1,4,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,107.262722139726,176.35876493454
16,1,5,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,109.46746758291,176.35876493454
16,1,6,11|19,1,70,80,TRUE,0.420987124826449,0.469431954410134,0.321330028164407,109.915371883899,176.35876493454
16,1,7,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,110.052347209026,176.35876493454
16,1,8,18|14,2,44,5,FALSE,0.16794511462826,0.276179338243038,0.280101686408211,117.646719209566,176.35876493454
16,1,9,13|11,2,13,44,FALSE,0.216686497804605,0.121939803605589,0.253853989674503,117.78042941256,176.35876493454
16,1,10,5|9,1,73,19,TRUE,0.341678752690657,0.43665909786036,0.345746313107924,117.956903164227,176.35876493454
19,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,103.650122786369,176.779572065671
19,1,2,17|19,1,40,7,TRUE,0.33942365537496,0.309809461681786,0.25535409689762,104.244298874778,176.779572065671
19,1,3,18|16,2,46,38,TRUE,0.293196014085592,0.293872971963045,0.283781811106461,105.052403571886,176.779572065671
19,1,4,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,106.084198651135,176.779572065671
19,1,5,17|19,1,45,7,TRUE,0.374602264452935,0.396877027846472,0.356789177608059,106.15428225672,176.779572065671
19,1,6,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,107.248958474553,176.779572065671
19,1,7,17|20,2,63,32,TRUE,0.428417032270122,0.257363163777546,0.335239224082424,108.197471204668,176.779572065671
19,1,8,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,109.388526365938,176.779572065671
19,1,9,15|18,2,79,32,TRUE,0.186241507638281,0.223482817065261,0.374798459850878,109.415044795271,176.779572065671
19,1,10,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,109.765501528183,176.779572065671
13,1,1,18|12,2,47,65,TRUE,0.289924103802898,0.294290260217773,0.280299059692253,103.03589938151,180.187277468046
13,1,2,18|10,1,37,6,TRUE,0.171068428815345,0.319467212442035,0.16500927390826,104.713478747485,180.187277468046
13,1,3,15|18,2,63,34,TRUE,0.188501453746317,0.225376677699387,0.379871074363796,105.284969069957,180.187277468046
13,1,4,20|10,1,33,6,TRUE,0.223930720937649,0.332441940793008,0.283908460098634,106.233290723159,180.187277468046
13,1,5,17|20,0,44,7,TRUE,0.369491709548877,0.26900168192159,0.39259268916212,106.927011120243,180.187277468046
13,1,6,14|18,2,63,32,TRUE,0.209287083043103,0.227772296269222,0.390055018256424,107.709095424858,180.187277468046
13,1,7,17|19,0,37,7,TRUE,0.208429091097683,0.286018533793709,0.397495679894605,107.732795750041,180.187277468046
13,1,8,4|17,2,80,56,TRUE,0.161556587127658,0.263929166595659,0.160392793433534,110.097526557842,180.187277468046
13,1,9,18|2,1,7,62,TRUE,0.486149634294108,0.235612882029576,0.263453908494881,111.51964779676,180.187277468046
13,1,10,11|19,1,70,80,TRUE,0.420987124826449,0.469431954410134,0.321330028164407,113.752450779626,180.187277468046
