repetition,cviter,trial,num.layers,units1,units2,units3,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
8,3,1,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,172.127204613282,41.4137926340103
8,3,2,1,49,44,19,TRUE,0.280386927023571,0.418532110597834,0.123045520664424,175.919210353683,41.4137926340103
8,3,3,1,63,8,33,TRUE,0.443901534726338,0.478003476736349,0.467053129221361,176.862705530227,41.4137926340103
8,3,4,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,176.9902079669,41.4137926340103
8,3,5,1,56,61,12,TRUE,0.33387880320219,0.490610067269225,0.137235543103105,177.851417994882,41.4137926340103
8,3,6,1,64,8,46,TRUE,0.460973220644299,0.463676713098779,0.47971019047643,178.348616955897,41.4137926340103
8,3,7,1,60,44,8,TRUE,0.144385895522096,0.454827344727366,0.483618921884281,182.075402221908,41.4137926340103
8,3,8,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,186.932444876652,41.4137926340103
8,3,9,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,186.946228638952,41.4137926340103
8,3,10,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,187.105202744273,41.4137926340103
19,3,1,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,190.665600770653,37.3172998825709
19,3,2,2,12,57,52,TRUE,0.304927424382186,0.272133646946168,0.297702273263712,191.671089766468,37.3172998825709
19,3,3,1,62,8,46,TRUE,0.443910920798382,0.470036135268821,0.488749861125598,191.763196995953,37.3172998825709
19,3,4,2,55,55,58,TRUE,0.248097454370771,0.174110776129112,0.110031904335761,195.784937422885,37.3172998825709
19,3,5,1,64,8,46,TRUE,0.448108333475109,0.327106519192504,0.478177182423373,198.93394153348,37.3172998825709
19,3,6,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,199.878507255309,37.3172998825709
19,3,7,2,54,55,58,TRUE,0.241465246661124,0.256333356731925,0.109507145822954,201.883247099723,37.3172998825709
19,3,8,1,62,9,47,TRUE,0.453072410887464,0.464332201486352,0.474961165861425,203.58044272498,37.3172998825709
19,3,9,3,56,20,27,FALSE,0.345986303032259,0.363169920939254,0.206675818937947,203.931839505413,37.3172998825709
19,3,10,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,204.202058360796,37.3172998825709
3,3,1,2,44,24,57,TRUE,0.304059290404245,0.200956819433149,0.397042295906095,187.126378993384,42.8097756465276
3,3,2,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,187.467203165667,42.8097756465276
3,3,3,2,58,56,58,FALSE,0.18173607203493,0.356205196231563,0.104594757620592,192.779563869801,42.8097756465276
3,3,4,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,193.433789568562,42.8097756465276
3,3,5,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,195.206029836821,42.8097756465276
3,3,6,3,8,57,59,FALSE,0.212293408973804,0.351858194236691,0.106258416037063,195.872727581367,42.8097756465276
3,3,7,2,27,37,29,FALSE,0.377333061830723,0.253307486887206,0.383323340807692,196.990423407223,42.8097756465276
3,3,8,1,62,8,45,TRUE,0.445598844313668,0.464091349061874,0.481990698010089,197.433253017174,42.8097756465276
3,3,9,3,9,63,58,FALSE,0.207347917010837,0.354163328265882,0.101972917660115,198.699695585161,42.8097756465276
3,3,10,3,8,28,58,FALSE,0.219805983662533,0.348443686142411,0.110467129545635,199.430661813963,42.8097756465276
13,3,1,1,63,9,32,TRUE,0.383081675119903,0.481603658351325,0.341480284013317,194.484460028423,42.7472260673841
13,3,2,2,59,56,50,FALSE,0.164711168072776,0.114016006539425,0.128327652918023,195.921011181672,42.7472260673841
13,3,3,1,63,9,41,TRUE,0.425400267539533,0.470464925986239,0.449200972057094,197.073636257722,42.7472260673841
13,3,4,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,199.597239212084,42.7472260673841
13,3,5,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,199.747132309943,42.7472260673841
13,3,6,2,9,55,42,FALSE,0.238233556388529,0.246122556019968,0.134685177097945,200.506842328689,42.7472260673841
13,3,7,1,49,46,37,TRUE,0.343236842424256,0.423796267405534,0.107291621937839,202.440530362088,42.7472260673841
13,3,8,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,202.943114818418,42.7472260673841
13,3,9,1,64,10,41,TRUE,0.428470191182289,0.480175920258002,0.44874302981586,203.825489616623,42.7472260673841
13,3,10,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,204.471083200545,42.7472260673841
12,3,1,1,61,9,19,TRUE,0.45596874073197,0.466983737071578,0.476130377825508,162.666336969969,47.0745721856753
12,3,2,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,170.435695919934,47.0745721856753
12,3,3,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,170.934016808038,47.0745721856753
12,3,4,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,171.340049735583,47.0745721856753
12,3,5,1,43,20,41,TRUE,0.154687851057312,0.374119226539495,0.131686806807975,174.501617326879,47.0745721856753
12,3,6,3,53,34,55,TRUE,0.487649318907643,0.1885878515488,0.362657150856103,177.009138366573,47.0745721856753
12,3,7,1,61,8,19,TRUE,0.447177055904755,0.46354823000394,0.48441783610845,177.388469161674,47.0745721856753
12,3,8,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,178.519325053666,47.0745721856753
12,3,9,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,179.870419752847,47.0745721856753
12,3,10,2,48,22,34,TRUE,0.149753907913189,0.234830388712367,0.464919048494676,184.753184493983,47.0745721856753
7,3,1,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,183.838223927241,42.8049982825915
7,3,2,2,59,51,59,FALSE,0.188305587618679,0.24304592703691,0.127978146228276,191.136219410253,42.8049982825915
7,3,3,3,16,17,36,FALSE,0.129056582224439,0.358659196947701,0.162850627169246,191.163354326622,42.8049982825915
7,3,4,3,22,59,49,FALSE,0.263056075017084,0.424828473018715,0.423186408082256,193.604211108739,42.8049982825915
7,3,5,1,51,46,9,TRUE,0.460688853459205,0.272956864182676,0.110704133854852,193.806740408046,42.8049982825915
7,3,6,2,63,8,43,TRUE,0.150827243920504,0.472417643168209,0.496259232579408,194.431864153481,42.8049982825915
7,3,7,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,194.52853466235,42.8049982825915
7,3,8,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,195.523159995757,42.8049982825915
7,3,9,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,197.909889515328,42.8049982825915
7,3,10,2,29,51,36,FALSE,0.185833491073572,0.485229941489524,0.280043360078707,198.566162829764,42.8049982825915
1,3,1,1,64,9,44,TRUE,0.199876275096379,0.4903903136945,0.493555623169895,193.486182554677,48.8360842982928
1,3,2,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,197.48494834523,48.8360842982928
1,3,3,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,198.332528669504,48.8360842982928
1,3,4,2,10,64,58,FALSE,0.215506867503387,0.326862939283621,0.119738219682869,199.275703538617,48.8360842982928
1,3,5,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,200.04742927867,48.8360842982928
1,3,6,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,200.431556499926,48.8360842982928
1,3,7,1,52,64,59,TRUE,0.186347734926281,0.240676681052698,0.123933907338104,200.892743088093,48.8360842982928
1,3,8,3,10,63,58,FALSE,0.244141175966215,0.28075377130239,0.120580985977144,201.76133266856,48.8360842982928
1,3,9,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,204.381216855384,48.8360842982928
1,3,10,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,204.73524720334,48.8360842982928
18,3,1,1,58,9,47,TRUE,0.443712430819648,0.462642566673747,0.486039802826824,179.642934579019,40.2795609156291
18,3,2,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,182.820581365848,40.2795609156291
18,3,3,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,184.017442506514,40.2795609156291
18,3,4,2,11,62,44,FALSE,0.294095860586677,0.178274683152682,0.128668446878184,185.384194562153,40.2795609156291
18,3,5,1,50,48,19,TRUE,0.353511665227479,0.401285207656762,0.109505444183708,186.146248666373,40.2795609156291
18,3,6,1,63,10,27,TRUE,0.137061274922111,0.465966414362881,0.483916445115861,187.605574777806,40.2795609156291
18,3,7,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,190.021824836809,40.2795609156291
18,3,8,1,60,9,39,TRUE,0.420742823112844,0.470308193114124,0.167849770805096,190.287393221568,40.2795609156291
18,3,9,1,53,8,35,TRUE,0.137109699651837,0.482522196176113,0.496948417588885,191.240853182649,40.2795609156291
18,3,10,1,52,49,19,TRUE,0.378196617224552,0.42314052369342,0.103172723927215,191.537217745778,40.2795609156291
9,3,1,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,196.875819338398,32.8395574529966
9,3,2,2,63,43,42,FALSE,0.208499627628129,0.124313035400529,0.486668773408186,196.947844927921,32.8395574529966
9,3,3,2,9,63,58,FALSE,0.151672555050955,0.208428700778494,0.130604549047827,199.741801958252,32.8395574529966
9,3,4,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,200.488764551311,32.8395574529966
9,3,5,3,8,28,59,FALSE,0.25928948902181,0.178951869102042,0.405942978505166,202.707298427988,32.8395574529966
9,3,6,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,203.306270636541,32.8395574529966
9,3,7,1,63,9,42,TRUE,0.18085191108244,0.464511307065034,0.464992280118771,203.331683714268,32.8395574529966
9,3,8,2,9,48,58,FALSE,0.441749302266684,0.189543726481451,0.12795283615069,203.957875054766,32.8395574529966
9,3,9,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,204.165661269818,32.8395574529966
9,3,10,3,47,59,17,FALSE,0.220252891571727,0.340425351340673,0.162306346365949,205.332907649399,32.8395574529966
2,4,1,1,60,9,48,TRUE,0.392956528062368,0.37160260861461,0.49636223423895,193.362258428805,34.8038929820061
2,4,2,2,16,54,58,FALSE,0.260154387652623,0.253548012516118,0.126877072483578,197.114725902973,34.8038929820061
2,4,3,2,13,51,58,FALSE,0.265402968695899,0.255554048073792,0.124642278355241,201.857923208914,34.8038929820061
2,4,4,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,204.67335113542,34.8038929820061
2,4,5,2,50,54,58,FALSE,0.249633598582425,0.237991434994616,0.114546505713071,205.555709482404,34.8038929820061
2,4,6,1,61,9,47,TRUE,0.358709229357552,0.348546853976593,0.491876689679286,206.040838217945,34.8038929820061
2,4,7,3,47,59,17,FALSE,0.220252891571727,0.340425351340673,0.162306346365949,208.198960363264,34.8038929820061
2,4,8,3,40,47,44,FALSE,0.413253449212061,0.151144936823403,0.355194612074411,208.535189952133,34.8038929820061
2,4,9,3,22,59,49,FALSE,0.263056075017084,0.424828473018715,0.423186408082256,209.605190827316,34.8038929820061
2,4,10,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,210.095470146474,34.8038929820061
11,3,1,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,178.097487390036,35.8631241520246
11,3,2,3,47,59,17,FALSE,0.220252891571727,0.340425351340673,0.162306346365949,181.451677760763,35.8631241520246
11,3,3,1,62,9,40,TRUE,0.447892785874871,0.477296000002083,0.485245137459279,182.342175734858,35.8631241520246
11,3,4,1,60,9,46,TRUE,0.415423494043206,0.480380297532175,0.351818527888032,183.724773006137,35.8631241520246
11,3,5,1,63,9,44,TRUE,0.476524019519937,0.477678425265828,0.473858083867347,185.901838930854,35.8631241520246
11,3,6,3,40,47,44,FALSE,0.413253449212061,0.151144936823403,0.355194612074411,186.172752570529,35.8631241520246
11,3,7,2,27,37,29,FALSE,0.377333061830723,0.253307486887206,0.383323340807692,186.276398005195,35.8631241520246
11,3,8,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,187.534677265317,35.8631241520246
11,3,9,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,188.308798533794,35.8631241520246
11,3,10,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,188.97538736039,35.8631241520246
4,4,1,1,61,10,24,TRUE,0.450305583554301,0.447705194802165,0.499183899395819,185.770968846151,40.2990654349327
4,4,2,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,185.970137523115,40.2990654349327
4,4,3,1,62,9,43,TRUE,0.459233823834279,0.461686101145654,0.485742439791548,187.285005979325,40.2990654349327
4,4,4,1,62,9,40,TRUE,0.430817178427736,0.465390073080829,0.480406810719899,191.263357488146,40.2990654349327
4,4,5,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,191.293674274589,40.2990654349327
4,4,6,2,11,57,42,TRUE,0.304817329262378,0.245332029127858,0.33778855897822,192.205334914211,40.2990654349327
4,4,7,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,193.022365999849,40.2990654349327
4,4,8,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,194.364145589981,40.2990654349327
4,4,9,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,196.064809376882,40.2990654349327
4,4,10,1,60,10,26,TRUE,0.150675221055393,0.453544038237262,0.386323764894577,196.428784184255,40.2990654349327
10,4,1,2,12,58,54,TRUE,0.45004776621003,0.430200061557792,0.156753491303951,168.161307443359,45.5826864679654
10,4,2,1,64,9,52,TRUE,0.47823376686318,0.47120774031056,0.479366057961925,176.561287078175,45.5826864679654
10,4,3,1,61,52,8,TRUE,0.326713306894573,0.443212382285804,0.45937301022774,179.076885842591,45.5826864679654
10,4,4,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,180.362897530236,45.5826864679654
10,4,5,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,182.532654291661,45.5826864679654
10,4,6,2,12,57,52,TRUE,0.304927424382186,0.272133646946168,0.297702273263712,183.088899416979,45.5826864679654
10,4,7,2,61,63,8,TRUE,0.387702717239626,0.356534583826135,0.460996455903798,183.20114357178,45.5826864679654
10,4,8,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,183.536936183247,45.5826864679654
10,4,9,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,183.861735986188,45.5826864679654
10,4,10,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,185.48674039594,45.5826864679654
5,4,1,1,30,31,60,TRUE,0.407151057249348,0.34815107363942,0.123344683987861,180.728966571593,36.3817773501078
5,4,2,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,182.904787523636,36.3817773501078
5,4,3,2,12,62,51,TRUE,0.454912035581309,0.360058843396515,0.304313512281163,183.477609801991,36.3817773501078
5,4,4,1,12,29,58,TRUE,0.433305324144324,0.343381216387502,0.124471263747862,184.12048834276,36.3817773501078
5,4,5,1,50,47,19,TRUE,0.446345070923255,0.299147748771606,0.129721551184192,185.860199781595,36.3817773501078
5,4,6,1,22,53,60,TRUE,0.334944298678789,0.36462510654859,0.124643850181781,186.357604591239,36.3817773501078
5,4,7,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,187.916417597529,36.3817773501078
5,4,8,1,60,9,46,TRUE,0.436028519254411,0.469005822735148,0.46336650074289,188.002435639586,36.3817773501078
5,4,9,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,188.02971965239,36.3817773501078
5,4,10,1,62,9,47,TRUE,0.454367669211837,0.469181731023554,0.462752662867581,188.589242215601,36.3817773501078
3,4,1,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,188.934570422336,34.590621248881
3,4,2,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,191.719376686431,34.590621248881
3,4,3,3,47,59,17,FALSE,0.220252891571727,0.340425351340673,0.162306346365949,193.614449067882,34.590621248881
3,4,4,3,10,63,36,FALSE,0.210171607036842,0.293758512912024,0.108870017530905,197.713230596568,34.590621248881
3,4,5,2,9,44,38,FALSE,0.158208147738261,0.206051917733027,0.124549852707605,200.358218239947,34.590621248881
3,4,6,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,201.373277564476,34.590621248881
3,4,7,2,64,57,42,FALSE,0.203842403527095,0.107829444079502,0.494852970395832,201.597513732835,34.590621248881
3,4,8,2,27,37,29,FALSE,0.377333061830723,0.253307486887206,0.383323340807692,201.680352089557,34.590621248881
3,4,9,3,10,29,59,FALSE,0.18188343422115,0.41280630703764,0.104693118385973,202.95161529688,34.590621248881
3,4,10,2,29,51,36,FALSE,0.185833491073572,0.485229941489524,0.280043360078707,203.19803475405,34.590621248881
14,4,1,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,199.91991966277,43.130018500487
14,4,2,2,12,57,52,TRUE,0.304927424382186,0.272133646946168,0.297702273263712,201.613546537053,43.130018500487
14,4,3,3,56,20,27,FALSE,0.345986303032259,0.363169920939254,0.206675818937947,205.992347325505,43.130018500487
14,4,4,2,29,51,36,FALSE,0.185833491073572,0.485229941489524,0.280043360078707,208.939387036691,43.130018500487
14,4,5,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,211.19156125118,43.130018500487
14,4,6,1,44,9,49,TRUE,0.455027142658832,0.470586842140687,0.485909180431894,212.132306991891,43.130018500487
14,4,7,3,53,34,55,TRUE,0.487649318907643,0.1885878515488,0.362657150856103,213.036697936981,43.130018500487
14,4,8,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,213.086346300745,43.130018500487
14,4,9,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,214.380752299234,43.130018500487
14,4,10,2,49,39,42,FALSE,0.152084219229149,0.195912975013774,0.128794879278141,214.734587677324,43.130018500487
17,4,1,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,188.870624200428,38.6794663667679
17,4,2,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,190.923779306563,38.6794663667679
17,4,3,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,192.245246365614,38.6794663667679
17,4,4,2,11,45,57,TRUE,0.303925407505146,0.337514992599581,0.12665542683027,194.319631865877,38.6794663667679
17,4,5,2,53,63,30,FALSE,0.492939552145268,0.249976226327635,0.129938923494341,195.317552523946,38.6794663667679
17,4,6,2,53,48,58,FALSE,0.188732648934862,0.213577665706578,0.124095168259733,195.963926370656,38.6794663667679
17,4,7,2,55,56,34,TRUE,0.466925883440417,0.280452217906665,0.10762556684048,197.759177473089,38.6794663667679
17,4,8,3,47,59,17,FALSE,0.220252891571727,0.340425351340673,0.162306346365949,198.309111820351,38.6794663667679
17,4,9,2,56,28,46,FALSE,0.266316875352817,0.160880275463388,0.121411758454666,198.778290439827,38.6794663667679
17,4,10,2,59,62,18,FALSE,0.151467360787479,0.122376283539009,0.457639545858629,199.142979552018,38.6794663667679
6,4,1,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,191.483562196401,43.307185335954
6,4,2,1,59,10,35,TRUE,0.430788408885873,0.478938102368657,0.477277777884553,192.682184560906,43.307185335954
6,4,3,1,64,9,41,TRUE,0.451463764393779,0.466819579675992,0.477407826687481,197.524968464345,43.307185335954
6,4,4,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,198.38755698022,43.307185335954
6,4,5,2,29,51,36,FALSE,0.185833491073572,0.485229941489524,0.280043360078707,199.182858081053,43.307185335954
6,4,6,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,199.247322396926,43.307185335954
6,4,7,1,11,62,37,TRUE,0.33374074428597,0.403560628703561,0.445322495374789,199.418571169151,43.307185335954
6,4,8,1,51,58,19,TRUE,0.375888716637535,0.430474080170134,0.128456218541279,201.660291259658,43.307185335954
6,4,9,3,53,34,55,TRUE,0.487649318907643,0.1885878515488,0.362657150856103,202.827474522767,43.307185335954
6,4,10,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,203.455409802887,43.307185335954
15,4,1,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,191.181096952963,39.7249909679095
15,4,2,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,193.504230902033,39.7249909679095
15,4,3,1,63,8,42,TRUE,0.445503352290218,0.483284335537623,0.27908006146706,195.396508882814,39.7249909679095
15,4,4,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,195.687040423812,39.7249909679095
15,4,5,3,8,46,43,FALSE,0.224150104473063,0.414084372290718,0.121368610093289,196.8350875646,39.7249909679095
15,4,6,3,48,62,17,FALSE,0.17900973674742,0.36393411570299,0.104536589485445,198.851644949819,39.7249909679095
15,4,7,1,64,9,44,TRUE,0.459608532911511,0.476596730061029,0.479628144818272,199.22324629938,39.7249909679095
15,4,8,3,8,41,50,FALSE,0.272039951406296,0.282548084615559,0.121081679786296,199.413380041664,39.7249909679095
15,4,9,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,200.049433929925,39.7249909679095
15,4,10,2,29,51,36,FALSE,0.185833491073572,0.485229941489524,0.280043360078707,200.499040460782,39.7249909679095
8,4,1,2,54,57,60,TRUE,0.455264617742618,0.236863810058675,0.134507868012907,212.728762709961,39.2888040502866
8,4,2,1,50,46,19,TRUE,0.35398612676654,0.402441683277721,0.108641816282761,213.393274556251,39.2888040502866
8,4,3,1,49,23,57,TRUE,0.323270335514927,0.236522886600578,0.357213843713422,215.606037405739,39.2888040502866
8,4,4,2,12,57,52,TRUE,0.304927424382186,0.272133646946168,0.297702273263712,215.835854350233,39.2888040502866
8,4,5,2,12,61,53,TRUE,0.306630306589947,0.271233042782789,0.243694976986257,218.1394106466,39.2888040502866
8,4,6,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,219.132713293136,39.2888040502866
8,4,7,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,219.677268816734,39.2888040502866
8,4,8,2,12,57,61,TRUE,0.443639742969099,0.289466072488061,0.126222712285553,221.552029515056,39.2888040502866
8,4,9,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,222.952049358652,39.2888040502866
8,4,10,3,53,34,55,TRUE,0.487649318907643,0.1885878515488,0.362657150856103,224.329059917237,39.2888040502866
13,4,1,1,46,51,59,TRUE,0.252917702246062,0.394731457449779,0.127831428185729,192.105889122111,33.5980938831965
13,4,2,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,192.978419260564,33.5980938831965
13,4,3,1,63,9,46,TRUE,0.458746765660529,0.480133386795173,0.478572345279487,193.217071717079,33.5980938831965
13,4,4,1,63,9,50,TRUE,0.35398366494859,0.485836370790349,0.49776217726182,194.481816444698,33.5980938831965
13,4,5,1,46,59,55,TRUE,0.229404092080475,0.394048393330408,0.123356137037844,195.819886818606,33.5980938831965
13,4,6,1,46,31,57,TRUE,0.227092111296536,0.276113683595692,0.12351744277617,197.85820365852,33.5980938831965
13,4,7,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,203.414776676777,33.5980938831965
13,4,8,1,44,51,60,TRUE,0.347995404738935,0.344943661877091,0.125454114986212,203.737074295558,33.5980938831965
13,4,9,2,12,57,52,TRUE,0.304927424382186,0.272133646946168,0.297702273263712,204.116658525266,33.5980938831965
13,4,10,2,11,58,46,TRUE,0.301662269781983,0.271469069160438,0.280701158522084,204.568349089015,33.5980938831965
20,4,1,1,62,9,35,TRUE,0.372610717000937,0.424514142676314,0.483723964938586,176.103318572818,43.0013028820356
20,4,2,1,62,8,47,TRUE,0.388096724064671,0.476306541574714,0.308310127224117,180.803524500326,43.0013028820356
20,4,3,1,61,8,45,TRUE,0.406506742533406,0.378025189803075,0.481697459991587,181.799574082189,43.0013028820356
20,4,4,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,183.119760403317,43.0013028820356
20,4,5,1,62,8,40,TRUE,0.423460727495655,0.41686918869617,0.4813041128151,183.208091722871,43.0013028820356
20,4,6,1,8,29,63,TRUE,0.241569300618378,0.230238993837136,0.106990487446405,184.211855416235,43.0013028820356
20,4,7,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,185.502537392986,43.0013028820356
20,4,8,1,64,9,18,TRUE,0.378286136650944,0.47762564042162,0.484507828832033,188.312547518122,43.0013028820356
20,4,9,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,188.84831474628,43.0013028820356
20,4,10,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,192.319113363726,43.0013028820356
16,3,1,1,62,8,50,TRUE,0.375349523900762,0.464523032933373,0.47784640259764,191.004842384275,62.3933442354202
16,3,2,1,62,8,50,TRUE,0.263778074686775,0.467027611663881,0.477036765744022,191.71630696204,62.3933442354202
16,3,3,2,58,62,41,FALSE,0.161162536934717,0.102362446088227,0.133745732693933,197.348859717375,62.3933442354202
16,3,4,2,29,51,36,FALSE,0.185833491073572,0.485229941489524,0.280043360078707,197.423264606728,62.3933442354202
16,3,5,2,49,62,57,TRUE,0.257400843429133,0.207104255949208,0.127852847714667,199.853930094519,62.3933442354202
16,3,6,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,200.134076560177,62.3933442354202
16,3,7,2,11,31,55,TRUE,0.176162577933567,0.274526829427119,0.109915483536604,200.834847959119,62.3933442354202
16,3,8,3,8,29,58,FALSE,0.24883227849231,0.277531631962602,0.101355692996127,201.767970737608,62.3933442354202
16,3,9,3,22,59,49,FALSE,0.263056075017084,0.424828473018715,0.423186408082256,202.567319144172,62.3933442354202
16,3,10,1,44,23,57,TRUE,0.33050400603679,0.236177367070923,0.302646140303114,203.809222791271,62.3933442354202
12,4,1,1,63,8,46,TRUE,0.262031791396899,0.456788059895856,0.489902194669205,197.852503945847,36.700552034378
12,4,2,1,61,8,39,TRUE,0.262436161838844,0.460238722771204,0.221268502111564,201.137450667449,36.700552034378
12,4,3,1,62,8,46,TRUE,0.451976656710031,0.471571240824414,0.475413555750856,201.611403668117,36.700552034378
12,4,4,1,45,52,64,TRUE,0.168516284110956,0.244833307494991,0.140542452735826,202.737716522124,36.700552034378
12,4,5,1,62,9,45,TRUE,0.446059021065538,0.406018230519243,0.479994952836238,208.55089985324,36.700552034378
12,4,6,2,55,64,9,TRUE,0.438115504305461,0.178921469833585,0.389837011048803,209.083637727705,36.700552034378
12,4,7,2,63,20,58,TRUE,0.337937826575697,0.474327559999764,0.465082269785976,209.769169217049,36.700552034378
12,4,8,3,9,52,61,FALSE,0.252180128196355,0.24743417829898,0.112730842476677,210.196812477121,36.700552034378
12,4,9,1,48,53,64,TRUE,0.155970650528868,0.248157188737814,0.139630051670484,210.573307061857,36.700552034378
12,4,10,2,63,43,43,FALSE,0.207901832001517,0.115076669590781,0.491330125796958,210.637889732605,36.700552034378
