repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
18,1,7,12|18|6|14|20|18|6|16|5|14|13|10|2|12|14|7|19|17|18|6|8|12|4|10|6|19|12|17|15,2,40,76,TRUE,0.303451878718677,0.130812054689982,0.469829564138616,98.7935436704855,1514.46519294977
18,1,8,9|12|10|13|17|20|20|16|3|14|17|7|4|8|19|6|6|2|19|6|4|12|6|12|14|19|20|14|10,1,41,70,TRUE,0.359778647504411,0.109435508894967,0.264411842619302,98.8716082758203,1514.46519294977
18,1,9,18|8|16|10|10|10|11|17|12|15|9|6|15|11|10|8|19|7|17|11|15|19|14|16|12|16|5|12|20,2,55,66,TRUE,0.323952792767063,0.29139576699639,0.499697136620008,98.9999006277543,1514.46519294977
18,1,10,9|19|5|9|17|8|6|14|15|20|6|15|7|6|6|13|15|18|14|16|13|8|14|7|5|12|16|17|20,0,44,75,TRUE,0.179729650920017,0.126888621710129,0.251168878951143,99.0775537102189,1514.46519294977
3,1,1,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,98.2083544072661,1535.97043756644
3,1,2,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,98.6953675183131,1535.97043756644
3,1,3,10|4|2|13|13|18|2|11|20|19|6|5|15|10|14|18|13|8|17|18|14|20|6|14|7|11|17|11|20,2,40,63,TRUE,0.210393813888206,0.268784345723947,0.105498131545028,98.8832743276043,1535.97043756644
3,1,4,20|8|5|11|14|5|3|19|15|5|3|5|18|6|18|16|15|13|3|4|4|11|19|18|2|9|3|18|14,2,76,41,TRUE,0.286180850064072,0.160292881085641,0.307409521187138,98.9283135765279,1535.97043756644
3,1,5,11|7|5|16|13|18|19|18|13|16|7|6|15|7|11|18|14|11|11|19|13|7|9|15|2|12|12|8|5,2,71,56,TRUE,0.248865245339046,0.299985480888846,0.496800713669694,99.1295824750005,1535.97043756644
3,1,6,18|2|19|16|11|16|18|18|8|7|11|18|13|18|14|7|10|16|9|20|16|9|10|4|8|17|12|18|11,0,74,30,TRUE,0.178337175142305,0.457083986411777,0.388808041345328,99.1477066515871,1535.97043756644
3,1,7,20|8|13|13|19|9|3|11|6|5|17|13|3|8|17|5|9|9|10|14|19|20|16|15|3|3|15|13|9,0,67,34,TRUE,0.180722010827937,0.386550799838014,0.350370662843145,99.1577711645361,1535.97043756644
3,1,8,11|13|2|12|6|13|10|6|10|8|13|7|3|2|6|13|8|3|11|8|11|9|15|10|8|4|4|16|17,2,46,47,TRUE,0.234897191204234,0.125827093242616,0.193029130618864,99.1672309580661,1535.97043756644
3,1,9,10|15|8|2|20|11|8|10|14|13|10|19|15|9|18|9|9|11|11|12|16|9|19|6|11|12|10|11|9,0,37,66,TRUE,0.190949409383918,0.201903768436104,0.225369120942843,99.317809461386,1535.97043756644
3,1,10,5|19|9|7|19|12|7|5|13|3|8|11|19|8|17|9|20|18|16|17|13|3|17|14|6|18|18|15|5,0,42,43,TRUE,0.470247566111438,0.121345492919985,0.481271894806479,99.3327771675125,1535.97043756644
5,1,1,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,97.8517089827173,1560.00063601335
5,1,2,9|14|12|9|9|19|11|11|15|11|14|8|9|5|12|7|11|12|8|20|17|13|15|11|6|16|9|20|5,2,58,73,TRUE,0.461237018867137,0.187293492965788,0.177832365973154,98.0430574419194,1560.00063601335
5,1,3,10|4|2|13|13|18|2|11|20|19|6|5|15|10|14|18|13|8|17|18|14|20|6|14|7|11|17|11|20,2,40,63,TRUE,0.210393813888206,0.268784345723947,0.105498131545028,98.327197065865,1560.00063601335
5,1,4,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,98.5844750592955,1560.00063601335
5,1,5,13|8|13|20|17|17|11|18|8|10|9|5|8|16|11|3|5|19|8|11|6|6|15|9|13|11|17|20|10,0,47,47,TRUE,0.299330560116132,0.436589134183786,0.353738789781235,98.8990824528859,1560.00063601335
5,1,6,11|13|2|12|6|13|10|6|10|8|13|7|3|2|6|13|8|3|11|8|11|9|15|10|8|4|4|16|17,2,46,47,TRUE,0.234897191204234,0.125827093242616,0.193029130618864,98.9075977526874,1560.00063601335
5,1,7,18|2|19|16|11|16|18|18|8|7|11|18|13|18|14|7|10|16|9|20|16|9|10|4|8|17|12|18|11,0,74,30,TRUE,0.178337175142305,0.457083986411777,0.388808041345328,99.1659869159234,1560.00063601335
5,1,8,19|20|9|11|14|18|13|16|16|7|16|4|12|19|11|5|15|15|5|6|9|12|4|13|2|7|11|16|8,0,62,69,TRUE,0.367564053374291,0.131458580326418,0.440596471168748,99.1766694410205,1560.00063601335
5,1,9,19|3|16|18|18|16|3|6|5|16|3|17|4|3|3|18|14|4|19|3|8|19|18|9|7|5|16|4|3,0,58,78,TRUE,0.33872194810667,0.306193712872401,0.372411742461069,99.4232882269546,1560.00063601335
5,1,10,13|7|19|8|8|10|14|19|6|20|7|3|7|18|20|12|3|16|17|12|4|18|9|16|18|3|8|20|20,0,57,55,TRUE,0.459884305580312,0.151072861730871,0.398604007012263,99.463359937438,1560.00063601335
15,1,1,9|14|12|9|9|19|11|11|15|11|14|8|9|5|12|7|11|12|8|20|17|13|15|11|6|16|9|20|5,2,58,73,TRUE,0.461237018867137,0.187293492965788,0.177832365973154,98.0830174758529,1566.09040790002
15,1,2,16|16|3|3|13|13|9|16|7|13|14|4|8|5|8|20|16|18|5|18|15|14|15|17|18|12|16|3|10,2,57,60,TRUE,0.276876518015857,0.200556392446861,0.49579279025793,98.0966281874572,1566.09040790002
15,1,3,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,98.4397959048706,1566.09040790002
15,1,4,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,98.6582305512812,1566.09040790002
15,1,5,11|19|3|20|17|15|11|12|9|5|18|7|11|10|11|14|9|13|5|19|11|2|15|7|3|9|17|18|11,2,46,74,TRUE,0.340371816901604,0.143520914136383,0.380560187080363,98.7876131297659,1566.09040790002
15,1,6,20|8|5|11|14|5|3|19|15|5|3|5|18|6|18|16|15|13|3|4|4|11|19|18|2|9|3|18|14,2,76,41,TRUE,0.286180850064072,0.160292881085641,0.307409521187138,98.8405240741526,1566.09040790002
15,1,7,5|16|4|6|13|12|4|3|5|17|7|13|16|5|17|17|3|11|17|14|13|20|3|19|18|18|11|7|18,2,44,72,TRUE,0.420910816613792,0.234575302082036,0.418237259589498,98.9452429895244,1566.09040790002
15,1,8,18|2|19|16|11|16|18|18|8|7|11|18|13|18|14|7|10|16|9|20|16|9|10|4|8|17|12|18|11,0,74,30,TRUE,0.178337175142305,0.457083986411777,0.388808041345328,99.1584702090727,1566.09040790002
15,1,9,6|8|15|14|15|2|15|5|9|20|7|2|5|15|6|3|20|19|15|19|15|9|6|11|19|2|20|20|11,0,79,57,TRUE,0.188050389198664,0.463672837132536,0.118085433780733,99.171809345318,1566.09040790002
15,1,10,11|13|2|12|6|13|10|6|10|8|13|7|3|2|6|13|8|3|11|8|11|9|15|10|8|4|4|16|17,2,46,47,TRUE,0.234897191204234,0.125827093242616,0.193029130618864,99.2993966758732,1566.09040790002
9,1,1,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,98.1304009226235,1577.59101546605
9,1,2,11|13|2|12|6|13|10|6|10|8|13|7|3|2|6|13|8|3|11|8|11|9|15|10|8|4|4|16|17,2,46,47,TRUE,0.234897191204234,0.125827093242616,0.193029130618864,98.3112710469893,1577.59101546605
9,1,3,9|14|12|9|9|19|11|11|15|11|14|8|9|5|12|7|11|12|8|20|17|13|15|11|6|16|9|20|5,2,58,73,TRUE,0.461237018867137,0.187293492965788,0.177832365973154,98.3739804358379,1577.59101546605
9,1,4,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,98.4462037895347,1577.59101546605
9,1,5,10|4|2|13|13|18|2|11|20|19|6|5|15|10|14|18|13|8|17|18|14|20|6|14|7|11|17|11|20,2,40,63,TRUE,0.210393813888206,0.268784345723947,0.105498131545028,99.1071830161385,1577.59101546605
9,1,6,18|2|19|16|11|16|18|18|8|7|11|18|13|18|14|7|10|16|9|20|16|9|10|4|8|17|12|18|11,0,74,30,TRUE,0.178337175142305,0.457083986411777,0.388808041345328,99.2520212645911,1577.59101546605
9,1,7,19|3|16|18|18|16|3|6|5|16|3|17|4|3|3|18|14|4|19|3|8|19|18|9|7|5|16|4|3,0,58,78,TRUE,0.33872194810667,0.306193712872401,0.372411742461069,99.3520370554085,1577.59101546605
9,1,8,16|19|11|16|7|10|18|8|19|18|12|15|7|11|4|11|20|5|16|2|7|8|20|18|17|2|6|7|10,2,38,77,TRUE,0.427183728459446,0.112341802543961,0.27509802677992,99.5150787366324,1577.59101546605
9,1,9,8|7|8|7|6|11|17|10|11|17|4|13|6|19|7|19|8|17|17|12|6|4|16|10|16|15|14|19|4,0,49,59,TRUE,0.472641946024184,0.211460452881228,0.233396957625842,99.5310611855585,1577.59101546605
9,1,10,5|16|4|6|13|12|4|3|5|17|7|13|16|5|17|17|3|11|17|14|13|20|3|19|18|18|11|7|18,2,44,72,TRUE,0.420910816613792,0.234575302082036,0.418237259589498,99.6409184777,1577.59101546605
7,1,1,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,98.4503133202183,1586.74149684906
7,1,2,11|13|2|12|6|13|10|6|10|8|13|7|3|2|6|13|8|3|11|8|11|9|15|10|8|4|4|16|17,2,46,47,TRUE,0.234897191204234,0.125827093242616,0.193029130618864,98.549552876964,1586.74149684906
7,1,3,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,98.6993286029743,1586.74149684906
7,1,4,9|14|12|9|9|19|11|11|15|11|14|8|9|5|12|7|11|12|8|20|17|13|15|11|6|16|9|20|5,2,58,73,TRUE,0.461237018867137,0.187293492965788,0.177832365973154,98.8269783544153,1586.74149684906
7,1,5,14|8|5|6|20|14|8|19|17|18|13|13|17|14|16|8|13|7|11|16|14|19|13|9|11|12|12|19|20,0,61,77,TRUE,0.310513215526652,0.241911550384616,0.348604854062798,99.1431202465154,1586.74149684906
7,1,6,6|8|15|14|15|2|15|5|9|20|7|2|5|15|6|3|20|19|15|19|15|9|6|11|19|2|20|20|11,0,79,57,TRUE,0.188050389198664,0.463672837132536,0.118085433780733,99.1487745495761,1586.74149684906
7,1,7,10|4|2|13|13|18|2|11|20|19|6|5|15|10|14|18|13|8|17|18|14|20|6|14|7|11|17|11|20,2,40,63,TRUE,0.210393813888206,0.268784345723947,0.105498131545028,99.2495172918356,1586.74149684906
7,1,8,4|8|14|20|19|3|18|13|15|15|7|12|20|3|8|18|15|7|15|12|11|7|6|9|10|3|17|14|13,0,78,72,TRUE,0.22521226547542,0.281497946629922,0.452558218850107,99.3748122079183,1586.74149684906
7,1,9,2|20|15|10|18|11|11|17|8|13|12|6|10|12|16|10|17|6|7|6|15|10|9|15|12|15|18|14|9,0,71,68,TRUE,0.302517209378801,0.269741691891775,0.188887844041781,99.3875611796246,1586.74149684906
7,1,10,5|16|4|6|13|12|4|3|5|17|7|13|16|5|17|17|3|11|17|14|13|20|3|19|18|18|11|7|18,2,44,72,TRUE,0.420910816613792,0.234575302082036,0.418237259589498,99.3963457991808,1586.74149684906
11,1,1,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,98.0260049698879,1587.44070734978
11,1,2,7|17|2|20|18|3|14|7|8|4|4|16|10|14|13|14|18|5|9|12|17|5|3|12|11|15|8|9|20,2,63,61,TRUE,0.47423478954335,0.152320656154757,0.366368982096113,98.4744895333364,1587.44070734978
11,1,3,8|4|19|3|11|9|12|16|19|3|14|15|15|13|19|17|6|15|14|6|4|9|8|4|11|12|4|20|6,2,66,71,TRUE,0.264570107423323,0.183037018602612,0.49951160520723,98.7012513798471,1587.44070734978
11,1,4,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,98.704745926746,1587.44070734978
11,1,5,9|14|12|9|9|19|11|11|15|11|14|8|9|5|12|7|11|12|8|20|17|13|15|11|6|16|9|20|5,2,58,73,TRUE,0.461237018867137,0.187293492965788,0.177832365973154,98.8176960582444,1587.44070734978
11,1,6,5|16|4|6|13|12|4|3|5|17|7|13|16|5|17|17|3|11|17|14|13|20|3|19|18|18|11|7|18,2,44,72,TRUE,0.420910816613792,0.234575302082036,0.418237259589498,98.957361363013,1587.44070734978
11,1,7,19|3|16|18|18|16|3|6|5|16|3|17|4|3|3|18|14|4|19|3|8|19|18|9|7|5|16|4|3,0,58,78,TRUE,0.33872194810667,0.306193712872401,0.372411742461069,99.0392415799524,1587.44070734978
11,1,8,6|8|15|14|15|2|15|5|9|20|7|2|5|15|6|3|20|19|15|19|15|9|6|11|19|2|20|20|11,0,79,57,TRUE,0.188050389198664,0.463672837132536,0.118085433780733,99.0526218866697,1587.44070734978
11,1,9,5|19|9|7|19|12|7|5|13|3|8|11|19|8|17|9|20|18|16|17|13|3|17|14|6|18|18|15|5,0,42,43,TRUE,0.470247566111438,0.121345492919985,0.481271894806479,99.0912324953474,1587.44070734978
11,1,10,20|8|5|11|14|5|3|19|15|5|3|5|18|6|18|16|15|13|3|4|4|11|19|18|2|9|3|18|14,2,76,41,TRUE,0.286180850064072,0.160292881085641,0.307409521187138,99.1896976125416,1587.44070734978
1,1,1,19|9|19|17|15|17|6|18|6|10|19|3|11|7|4|10|10|6|16|4|6|3|7|10|12|2|17|17|19,2,68,68,TRUE,0.136434494521624,0.463950787722651,0.231313292598093,97.540519895335,1600.08903041681
1,1,2,17|10|9|14|5|11|6|6|18|9|17|7|4|6|12|17|15|11|10|4|18|8|20|18|2|2|9|7|11,2,67,78,TRUE,0.423230517668623,0.111200948585332,0.19246100977653,97.6443694103432,1600.08903041681
1,1,3,9|14|12|9|9|19|11|11|15|11|14|8|9|5|12|7|11|12|8|20|17|13|15|11|6|16|9|20|5,2,58,73,TRUE,0.461237018867137,0.187293492965788,0.177832365973154,97.8310620686984,1600.08903041681
1,1,4,15|11|9|18|4|4|4|16|9|15|4|16|8|7|11|13|7|14|13|11|11|17|20|15|17|4|8|9|18,2,61,79,TRUE,0.394293641573914,0.301186967240562,0.264161447755574,98.0498888737895,1600.08903041681
1,1,5,5|16|4|6|13|12|4|3|5|17|7|13|16|5|17|17|3|11|17|14|13|20|3|19|18|18|11|7|18,2,44,72,TRUE,0.420910816613792,0.234575302082036,0.418237259589498,98.6156317731663,1600.08903041681
1,1,6,10|4|2|13|13|18|2|11|20|19|6|5|15|10|14|18|13|8|17|18|14|20|6|14|7|11|17|11|20,2,40,63,TRUE,0.210393813888206,0.268784345723947,0.105498131545028,98.6597227834633,1600.08903041681
1,1,7,11|13|2|12|6|13|10|6|10|8|13|7|3|2|6|13|8|3|11|8|11|9|15|10|8|4|4|16|17,2,46,47,TRUE,0.234897191204234,0.125827093242616,0.193029130618864,98.8490594620806,1600.08903041681
1,1,8,8|2|13|4|12|9|9|12|10|19|12|20|6|8|18|4|19|19|2|5|6|15|8|19|7|11|13|17|6,2,55,60,TRUE,0.152229882128692,0.103030620704198,0.471828832883491,99.0033844655703,1600.08903041681
1,1,9,4|9|6|16|8|16|16|5|8|10|3|12|19|13|17|2|2|7|12|2|10|4|6|7|10|4|15|17|15,0,37,69,TRUE,0.231556297198182,0.113850284833116,0.222491453896064,99.0535762411077,1600.08903041681
1,1,10,18|2|19|16|11|16|18|18|8|7|11|18|13|18|14|7|10|16|9|20|16|9|10|4|8|17|12|18|11,0,74,30,TRUE,0.178337175142305,0.457083986411777,0.388808041345328,99.3111645594522,1600.08903041681
