repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins,pred.type
1,1,0.903829053155809,0.947060855998724,84.4792417797428,6.06534874138217,0.89132928924368,0.940545712660943,95.1359820182529,6.36114983611498,1601.87781451941,avg
1,1,0.903829053155809,0.947060855998724,84.4792417797428,6.06534874138217,0.89132928924368,0.940545712660943,95.1359820182529,6.36114983611498,1601.87781451941,wavg
1,2,0.900631187449574,0.945186504677756,87.5036851076142,6.1632299372208,0.888471626990909,0.938509589422269,94.7792488892436,6.44407563133,1613.99893348615,avg
1,2,0.900631187449574,0.945186504677756,87.5036851076142,6.1632299372208,0.888471626990909,0.938509589422269,94.7792488892436,6.44407563133,1613.99893348615,wavg
2,1,0.901757622889028,0.947105421558094,86.0628794383982,6.11697965677638,0.888840855973953,0.939869590018427,98.4136043100745,6.51340569136822,1810.27200219632,avg
2,1,0.901757622889028,0.947105421558094,86.0628794383982,6.11697965677638,0.888840855973953,0.939869590018427,98.4136043100745,6.51340569136822,1810.27200219632,wavg
1,3,0.904288795613718,0.944803628696598,85.6528319882774,6.11898493751851,0.89303483220295,0.938517733200623,95.2857890067194,6.48477745018808,1431.56918985049,avg
1,3,0.904288795613718,0.944803628696598,85.6528319882774,6.11898493751851,0.89303483220295,0.938517733200623,95.2857890067194,6.48477745018808,1431.56918985049,wavg
3,1,0.901660504803313,0.9467350877224,86.3013887476777,6.15357242304961,0.890197073094931,0.940284367351702,94.8414257710782,6.41887609395921,1538.05855886539,avg
3,1,0.901660504803313,0.9467350877224,86.3013887476777,6.15357242304961,0.890197073094931,0.940284367351702,94.8414257710782,6.41887609395921,1538.05855886539,wavg
4,1,0.896963632193346,0.943188436232048,90.2381149549725,6.24875127009504,0.891206861816769,0.940089521476808,94.0109391779123,6.41428996391254,1473.29808861414,avg
4,1,0.896963632193346,0.943188436232048,90.2381149549725,6.24875127009504,0.891206861816769,0.940089521476808,94.0109391779123,6.41428996391254,1473.29808861414,wavg
5,1,0.898233107312836,0.944334542908252,89.0784505847449,6.19248551511169,0.892279993459727,0.940253901495167,97.982995160774,6.44939636067025,1562.09211839438,avg
