repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
15,1,1,5|11|4|11|14|7|17|10|13|13|11|14|8|12|16|11|11|14|14,2,75,76,125.306159789064,241.18678513368
15,1,2,12|14|7|8|12|4|14|14|14|8|5|7|10|13|13|11|12|15|16,2,77,74,126.959335431422,241.18678513368
15,1,3,8|9|9|8|15|5|11|11|16|12|8|9|7|15|11|8|14|13|6,2,70,73,127.711967387693,241.18678513368
15,1,4,12|6|3|6|18|9|15|9|11|9|7|13|11|9|16|12|17|17|9,2,78,75,127.881594253862,241.18678513368
15,1,5,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,128.196311901242,241.18678513368
15,1,6,7|16|8|8|18|8|18|9|11|7|7|8|10|12|11|9|14|14|17,2,72,71,128.441268958834,241.18678513368
15,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.946309284511,241.18678513368
15,1,8,7|18|6|7|15|10|10|16|18|13|11|11|10|16|8|10|16|11|17,2,75,71,129.486131782692,241.18678513368
15,1,9,8|17|4|6|14|6|17|8|16|7|15|6|4|19|6|12|16|8|15,2,68,73,129.782702082588,241.18678513368
15,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,132.073405877751,241.18678513368
12,1,1,15|9|6|7|16|7|15|16|9|11|4|4|8|13|13|11|12|15|13,2,78,74,128.441040588949,245.34745336771
12,1,2,5|13|7|4|15|10|11|9|15|10|11|7|6|18|14|7|12|16|18,2,77,75,128.503869177739,245.34745336771
12,1,3,8|9|3|6|18|14|12|16|13|14|5|13|8|9|13|14|12|13|18,2,78,78,128.509952118971,245.34745336771
12,1,4,10|11|5|4|16|9|13|12|15|12|10|6|8|14|9|15|19|8|12,2,77,76,128.650473608356,245.34745336771
12,1,5,10|5|6|6|14|10|10|8|11|17|9|9|6|14|15|7|16|15|15,2,77,77,128.690702875536,245.34745336771
12,1,6,7|10|4|5|13|10|8|13|10|6|10|10|8|18|10|13|17|18|17,2,74,75,129.32928145898,245.34745336771
12,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,129.881167184346,245.34745336771
12,1,8,13|15|9|10|18|7|14|13|17|9|14|11|7|17|13|9|17|13|17,2,73,77,130.169186198579,245.34745336771
12,1,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.739700651177,245.34745336771
12,1,10,9|9|4|10|14|4|14|15|15|10|7|10|11|12|10|9|15|14|11,2,68,70,133.367822095999,245.34745336771
8,1,1,6|9|4|10|15|13|13|9|11|12|6|11|11|8|18|11|14|14|16,2,78,79,123.772854817542,269.315480450789
8,1,2,12|11|5|7|16|11|16|10|10|15|8|12|3|7|11|9|18|14|12,2,78,74,124.730858673432,269.315480450789
8,1,3,5|16|4|6|8|7|17|8|10|13|9|10|10|13|10|11|16|10|10,2,76,74,125.844168265326,269.315480450789
8,1,4,14|11|3|9|19|7|14|15|16|14|9|13|12|9|9|14|12|18|13,2,77,74,126.503246947404,269.315480450789
8,1,5,9|14|7|9|11|9|14|15|11|12|10|5|6|15|13|12|14|18|15,2,76,73,127.116861686539,269.315480450789
8,1,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.175929390345,269.315480450789
8,1,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,128.197734900044,269.315480450789
8,1,8,4|15|4|11|6|12|9|10|13|12|10|11|9|16|10|6|17|13|11,2,69,76,129.021636152873,269.315480450789
8,1,9,8|17|6|5|14|8|12|13|17|14|11|13|9|16|13|12|17|10|17,2,74,68,129.995100333557,269.315480450789
8,1,10,6|7|5|5|18|8|15|15|14|11|8|8|6|13|12|8|17|11|8,2,69,69,130.033137445231,269.315480450789
7,1,1,12|11|4|7|19|10|12|10|18|15|8|10|8|11|11|6|15|15|12,2,78,75,127.749403413815,270.338787432512
7,1,2,8|7|8|3|14|8|19|14|11|13|5|9|7|9|10|11|15|16|18,2,78,73,128.496901798063,270.338787432512
7,1,3,11|9|4|5|16|12|12|8|13|11|7|17|10|14|15|10|14|12|20,2,75,77,128.759338533532,270.338787432512
7,1,4,10|11|6|9|17|5|15|13|14|13|12|8|9|16|6|8|16|14|14,2,74,73,129.577708885052,270.338787432512
7,1,5,8|18|4|3|16|14|14|11|11|7|8|9|9|14|15|13|14|18|7,2,77,74,130.256689796761,270.338787432512
7,1,6,8|9|11|5|16|15|15|19|11|12|9|12|9|14|14|11|15|12|12,2,77,73,130.265575666406,270.338787432512
7,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.972860009729,270.338787432512
7,1,8,9|7|6|11|15|7|19|12|14|6|11|11|5|10|12|10|15|15|10,2,70,74,132.088170033648,270.338787432512
7,1,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.217417073063,270.338787432512
7,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.692067733252,270.338787432512
10,1,1,8|16|6|5|17|10|13|12|12|12|7|10|7|15|15|8|14|12|16,2,77,75,124.815112881958,271.215095750491
10,1,2,8|7|2|10|13|10|12|14|10|16|11|9|9|15|9|12|17|14|16,2,75,76,125.803199522395,271.215095750491
10,1,3,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.160919588381,271.215095750491
10,1,4,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,128.264496705511,271.215095750491
10,1,5,11|12|5|8|18|4|12|14|16|13|8|10|10|11|7|8|16|16|9,2,78,69,129.113940299292,271.215095750491
10,1,6,8|9|5|4|15|8|17|18|16|12|15|8|6|14|12|10|10|14|11,2,71,74,129.328692202493,271.215095750491
10,1,7,9|15|6|10|9|6|14|10|16|13|13|10|10|12|16|9|18|10|10,2,71,72,129.418181470074,271.215095750491
10,1,8,4|7|3|10|18|6|16|6|13|14|8|14|7|15|11|7|12|11|16,2,71,67,130.378430367252,271.215095750491
10,1,9,3|19|4|11|8|14|13|14|14|9|10|11|7|19|8|7|18|7|16,2,67,75,130.543612198213,271.215095750491
10,1,10,10|15|4|10|18|8|12|18|12|12|10|12|8|13|13|13|14|16|17,2,71,66,131.661521741553,271.215095750491
2,1,1,11|8|4|5|18|13|13|12|10|11|8|4|14|13|16|12|12|19|11,2,76,76,126.247660396313,276.420033466816
2,1,2,16|13|4|4|16|11|18|11|14|11|3|9|9|12|11|10|13|15|15,2,77,80,126.360816456173,276.420033466816
2,1,3,4|12|3|9|16|4|17|8|15|13|11|8|11|13|18|12|11|12|11,2,76,73,126.640397583202,276.420033466816
2,1,4,4|8|4|7|16|11|16|13|15|8|10|10|8|15|10|13|18|15|14,2,77,76,126.793205855598,276.420033466816
2,1,5,8|16|6|12|13|5|11|7|13|14|9|4|9|16|11|9|14|15|17,2,77,74,127.916167325733,276.420033466816
2,1,6,11|10|4|8|18|10|15|15|9|18|7|10|9|16|15|12|16|10|17,2,77,74,128.779069626889,276.420033466816
2,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.127831972363,276.420033466816
2,1,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.510119914301,276.420033466816
2,1,9,7|9|10|8|14|5|11|15|15|12|8|8|7|13|11|8|18|14|10,2,68,69,131.216041662007,276.420033466816
2,1,10,8|9|2|4|18|8|16|11|10|11|7|6|6|5|13|12|16|11|13,2,75,70,131.744364800862,276.420033466816
14,1,1,3|16|9|7|12|11|13|12|13|13|9|8|11|16|10|13|15|8|14,2,75,79,124.001841212262,289.80841101408
14,1,2,5|10|6|4|16|12|7|14|12|4|9|10|10|15|9|7|16|12|14,2,76,79,125.227043136882,289.80841101408
14,1,3,10|14|10|10|19|9|13|16|15|13|7|12|9|13|16|10|15|15|14,2,77,76,125.757100851673,289.80841101408
14,1,4,12|10|6|4|14|14|12|16|8|15|7|8|12|13|8|10|13|19|14,2,76,76,125.898414916266,289.80841101408
14,1,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,126.916948633775,289.80841101408
14,1,6,7|9|5|2|19|8|14|13|16|16|8|12|8|11|8|8|17|14|10,2,77,72,127.168950337182,289.80841101408
14,1,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,128.579124029991,289.80841101408
14,1,8,9|7|3|8|15|5|13|10|11|12|11|8|10|19|13|8|13|15|14,2,76,72,128.701254003329,289.80841101408
14,1,9,6|7|9|6|9|7|12|15|14|9|6|11|10|17|10|8|19|8|6,2,68,70,129.841274975121,289.80841101408
14,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,131.933014508798,289.80841101408
3,1,1,5|6|6|3|17|11|9|7|14|8|7|12|9|14|13|14|17|13|18,2,77,77,124.110820549017,296.747785302003
3,1,2,6|10|2|3|14|11|7|8|9|17|11|4|4|13|8|11|17|16|18,2,78,75,124.885264846556,296.747785302003
3,1,3,9|6|3|6|14|8|12|11|11|8|8|5|10|13|10|8|7|19|18,2,76,78,125.261579366384,296.747785302003
3,1,4,6|14|3|9|16|7|14|11|13|12|5|8|7|9|15|11|11|9|14,2,77,75,125.408391408069,296.747785302003
3,1,5,7|9|6|7|14|12|16|16|11|14|10|9|9|15|18|9|16|16|10,2,76,74,126.442307673665,296.747785302003
3,1,6,8|14|10|9|18|5|10|16|18|12|11|10|10|15|12|13|13|16|15,2,78,71,126.760537508496,296.747785302003
3,1,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,127.523673657457,296.747785302003
3,1,8,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,127.715780286788,296.747785302003
3,1,9,6|17|7|8|16|9|13|5|12|8|9|9|8|18|11|6|15|14|15,2,72,72,127.942126531602,296.747785302003
3,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,131.121452962285,296.747785302003
16,1,1,8|9|15|3|14|9|11|15|16|11|7|13|10|13|12|5|14|14|6,2,76,77,128.037573297957,292.876343584061
16,1,2,15|7|8|6|18|6|8|16|10|13|9|4|9|14|11|8|14|17|12,2,77,77,128.194987947983,292.876343584061
16,1,3,8|9|5|7|17|11|8|8|13|11|11|6|4|11|11|10|15|11|16,2,78,79,128.32475659156,292.876343584061
16,1,4,11|14|6|3|19|5|15|7|14|13|5|8|10|17|10|12|15|11|12,2,76,75,128.960090165248,292.876343584061
16,1,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.194862933583,292.876343584061
16,1,6,10|9|5|9|19|6|10|15|7|16|13|10|7|16|12|13|16|15|8,2,77,74,130.857646771685,292.876343584061
16,1,7,10|7|6|6|17|7|12|7|13|11|8|3|9|16|7|6|13|12|20,2,74,72,132.38586305915,292.876343584061
16,1,8,9|18|5|8|13|9|16|12|14|13|7|7|7|13|17|6|13|14|15,2,77,71,132.398786921745,292.876343584061
16,1,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.982525915271,292.876343584061
16,1,10,6|7|3|8|10|10|16|14|14|11|11|9|8|13|10|10|18|14|12,2,69,71,133.704931934938,292.876343584061
20,1,1,5|12|2|6|15|8|11|8|13|13|7|9|5|12|8|11|19|11|13,2,74,74,125.58864213059,297.918636016051
20,1,2,6|10|11|9|9|7|16|15|15|12|8|9|7|13|15|12|17|15|15,2,76,75,125.916453606937,297.918636016051
20,1,3,8|18|7|10|12|7|9|12|13|12|11|5|14|11|13|11|15|19|13,2,76,76,126.197044146517,297.918636016051
20,1,4,14|11|5|8|9|10|12|11|11|14|5|7|9|12|8|9|16|19|11,2,76,75,126.555561721655,297.918636016051
20,1,5,6|15|5|5|16|13|14|11|11|8|7|10|10|13|16|11|16|14|5,2,77,73,126.648789520818,297.918636016051
20,1,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,126.805098013973,297.918636016051
20,1,7,12|9|7|2|19|9|16|9|12|16|13|7|8|11|14|15|15|15|15,2,75,72,127.033835718825,297.918636016051
20,1,8,10|8|4|5|19|6|16|14|10|15|7|9|9|12|12|12|9|15|8,2,79,74,127.41149975045,297.918636016051
20,1,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.00288608419,297.918636016051
20,1,10,9|13|6|8|14|9|16|16|15|9|12|9|10|18|9|7|14|10|12,2,66,72,131.137901688863,297.918636016051
5,1,1,10|14|7|12|12|11|15|13|15|12|9|10|11|16|11|12|18|17|11,2,75,77,129.155596195253,307.538763352235
5,1,2,6|16|10|7|16|9|14|17|10|10|10|11|7|16|15|13|11|18|5,2,74,73,129.372653718116,307.538763352235
5,1,3,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,129.381951405419,307.538763352235
5,1,4,7|8|8|8|15|11|16|13|12|16|6|7|10|7|15|10|14|17|4,2,78,73,130.095014037698,307.538763352235
5,1,5,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.097237359866,307.538763352235
5,1,6,8|9|4|6|13|8|17|16|15|14|9|9|7|13|10|10|13|13|11,2,71,69,130.229236734358,307.538763352235
5,1,7,9|11|6|5|20|6|12|11|13|10|9|6|6|13|14|12|17|10|14,2,78,74,130.247193770528,307.538763352235
5,1,8,6|10|8|9|18|6|15|9|14|7|12|14|10|17|15|4|18|10|18,2,67,69,133.987020716138,307.538763352235
5,1,9,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.322619261652,307.538763352235
5,1,10,10|17|8|9|15|6|14|16|15|5|13|12|11|7|16|12|19|14|6,2,65,72,135.701789666485,307.538763352235
11,1,1,8|9|4|8|14|11|14|16|13|8|8|12|7|9|14|8|18|13|14,2,76,75,125.809204916226,305.246189566453
11,1,2,10|9|10|9|12|8|18|10|13|10|5|4|10|16|8|7|11|13|15,2,75,77,125.998503092817,305.246189566453
11,1,3,6|9|5|6|7|9|14|7|16|14|6|7|13|10|15|7|15|18|6,2,75,75,126.359233466542,305.246189566453
11,1,4,7|17|9|6|15|8|16|18|16|12|12|11|11|11|13|11|12|17|5,2,78,73,127.247939610391,305.246189566453
11,1,5,13|9|6|9|17|11|13|15|18|15|9|8|13|15|11|10|14|12|16,2,77,72,127.87346783677,305.246189566453
11,1,6,7|4|3|3|15|10|17|13|12|8|9|7|10|18|12|15|12|17|11,2,76,73,129.199252244594,305.246189566453
11,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,129.723000606065,305.246189566453
11,1,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.243004548213,305.246189566453
11,1,9,7|12|6|9|15|5|14|11|14|15|12|7|3|15|12|9|17|11|13,2,68,71,131.857554198715,305.246189566453
11,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,132.082972068842,305.246189566453
9,1,1,14|4|7|3|15|8|12|11|13|16|7|9|13|11|15|13|15|13|5,2,77,77,128.579102356393,311.997452398141
9,1,2,13|10|4|7|17|9|10|18|15|14|7|14|8|11|15|15|16|12|15,2,78,76,128.668593758508,311.997452398141
9,1,3,13|10|6|6|12|11|14|16|11|9|9|9|15|10|13|7|15|20|14,2,78,76,130.049487449602,311.997452398141
9,1,4,10|6|12|7|5|7|18|18|17|11|8|14|9|10|14|11|15|17|13,2,73,77,130.666711113171,311.997452398141
9,1,5,5|15|4|6|15|9|13|13|15|12|9|8|8|15|8|11|15|11|14,2,76,71,131.015739692307,311.997452398141
9,1,6,9|11|7|6|14|7|15|17|15|14|16|8|8|9|10|7|15|13|8,2,74,73,131.771498476373,311.997452398141
9,1,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.829749146381,311.997452398141
9,1,8,10|9|5|8|15|9|17|9|10|11|5|9|6|17|12|10|15|16|13,2,69,72,133.262161114743,311.997452398141
9,1,9,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,133.918402825735,311.997452398141
9,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.368821266915,311.997452398141
13,1,1,9|8|6|10|16|8|12|7|16|13|8|12|6|12|10|7|15|13|8,2,76,76,127.951433134633,317.494610750675
13,1,2,10|9|3|9|17|11|9|16|13|10|10|11|7|16|11|13|11|18|12,2,77,76,128.605885894726,317.494610750675
13,1,3,6|12|4|7|18|7|14|12|13|10|8|7|8|14|15|12|16|10|12,2,78,75,128.765393440661,317.494610750675
13,1,4,14|5|4|6|15|16|18|11|16|13|8|9|11|14|13|15|17|17|13,2,77,75,129.242908679666,317.494610750675
13,1,5,11|14|6|7|15|7|13|14|11|13|7|15|15|9|13|8|15|18|14,2,77,73,131.071655867298,317.494610750675
13,1,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,131.432395907994,317.494610750675
13,1,7,14|15|5|8|10|10|15|11|15|6|9|11|7|18|15|7|17|7|16,2,69,72,132.135871872956,317.494610750675
13,1,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.431997827209,317.494610750675
13,1,9,8|9|4|4|13|8|17|16|15|14|9|8|7|13|11|9|13|13|11,2,70,71,132.588697038737,317.494610750675
13,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,135.549535606882,317.494610750675
6,1,1,6|7|3|9|16|11|8|10|15|13|7|7|9|13|7|4|17|12|13,2,75,74,128.640745937242,320.34773286581
6,1,2,12|8|6|7|15|10|13|11|16|13|7|7|9|14|13|15|16|6|18,2,75,75,128.995482220205,320.34773286581
6,1,3,6|14|6|9|13|9|11|9|9|7|7|8|7|16|13|12|14|16|14,2,76,74,129.621435038832,320.34773286581
6,1,4,7|6|5|9|17|11|16|8|15|11|9|5|10|14|13|13|16|15|4,2,76,71,129.630980395244,320.34773286581
6,1,5,6|15|2|7|16|13|9|14|12|14|9|9|7|17|9|13|15|10|18,2,74,73,129.833451334317,320.34773286581
6,1,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.381225704748,320.34773286581
6,1,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.029477437826,320.34773286581
6,1,8,13|11|8|4|19|9|16|15|15|17|7|8|8|7|13|12|13|16|13,2,78,71,132.238925933177,320.34773286581
6,1,9,7|10|5|7|15|5|17|15|13|10|10|9|9|13|7|8|16|13|14,2,68,74,133.465078845501,320.34773286581
6,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,136.851702218286,320.34773286581
1,1,1,6|14|5|4|17|11|14|8|11|15|5|8|6|8|15|14|15|8|18,2,76,73,124.937770731721,324.89339821736
1,1,2,8|10|6|7|17|14|14|9|13|15|9|12|7|14|9|10|16|15|7,2,75,74,125.328265914079,324.89339821736
1,1,3,4|7|4|8|11|14|13|9|11|13|9|7|14|13|14|12|16|8|12,2,68,73,126.452772899783,324.89339821736
1,1,4,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,126.569858661415,324.89339821736
1,1,5,8|12|4|3|11|10|8|13|13|13|7|7|7|10|4|9|16|9|14,2,72,72,126.726255033331,324.89339821736
1,1,6,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,127.741798824807,324.89339821736
1,1,7,7|11|5|8|17|6|14|16|12|7|5|10|8|15|13|10|17|13|10,2,68,73,127.768400371023,324.89339821736
1,1,8,12|8|4|6|15|6|16|15|14|12|14|6|11|12|14|12|14|16|13,2,78,72,127.961969892692,324.89339821736
1,1,9,7|14|3|6|14|8|13|6|12|7|15|11|4|16|10|14|18|14|15,2,66,69,128.933668859591,324.89339821736
1,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,131.164571293414,324.89339821736
4,1,1,7|8|4|5|12|6|18|11|11|13|7|8|10|13|9|11|18|16|8,2,76,76,129.935471165066,331.717537498474
4,1,2,13|11|5|5|18|10|10|13|8|9|6|6|10|14|15|12|15|16|8,2,77,78,129.95487515333,331.717537498474
4,1,3,4|14|7|5|18|8|13|12|15|12|10|8|8|15|8|11|13|11|13,2,77,73,130.252407399438,331.717537498474
4,1,4,8|17|3|6|14|13|9|16|10|17|7|9|9|14|7|12|17|12|14,2,73,76,130.434846634422,331.717537498474
4,1,5,11|13|5|10|18|9|13|15|17|17|7|10|5|7|13|14|13|17|16,2,79,76,130.740555551557,331.717537498474
4,1,6,9|8|5|7|19|8|14|12|8|10|8|9|7|7|11|12|17|17|19,2,73,72,132.203780856755,331.717537498474
4,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,132.713935732531,331.717537498474
4,1,8,9|13|5|7|14|13|15|13|16|11|12|9|7|18|14|8|14|13|14,2,66,70,135.720702071712,331.717537498474
4,1,9,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,136.157777011177,331.717537498474
4,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,137.278009057967,331.717537498474
18,1,1,11|12|6|5|16|6|17|8|10|11|10|11|9|16|12|11|13|10|17,2,76,76,127.855539987116,326.39332690239
18,1,2,7|16|4|8|18|11|14|10|15|11|9|8|14|13|14|8|13|13|8,2,77,78,127.883786978252,326.39332690239
18,1,3,8|7|5|10|19|4|17|14|14|15|9|12|10|8|14|13|12|12|11,2,76,74,129.734594294032,326.39332690239
18,1,4,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.895676055329,326.39332690239
18,1,5,4|18|3|10|13|11|14|10|8|8|6|9|8|15|9|11|11|15|16,2,71,72,131.929181012695,326.39332690239
18,1,6,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,132.372126123969,326.39332690239
18,1,7,8|16|5|9|19|4|15|14|12|8|10|14|13|15|10|12|18|14|8,2,71,73,132.603794107983,326.39332690239
18,1,8,12|9|3|3|15|15|10|12|12|13|8|8|8|13|14|13|15|18|13,2,77,72,132.868384360669,326.39332690239
18,1,9,7|10|7|7|11|7|16|17|14|15|8|8|6|15|11|8|16|14|12,2,68,69,134.363393612517,326.39332690239
18,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,135.726363162203,326.39332690239
17,1,1,13|14|3|4|20|12|15|15|11|14|8|9|7|14|7|13|14|15|18,2,78,74,129.093477070292,328.431420902411
17,1,2,9|11|4|6|15|6|11|11|17|12|8|14|9|8|11|13|12|12|16,2,76,77,129.632223505462,328.431420902411
17,1,3,7|15|5|7|10|12|10|15|12|12|9|5|9|17|10|10|12|14|15,2,73,74,129.724922806769,328.431420902411
17,1,4,13|11|6|5|15|9|16|13|15|12|8|7|7|12|16|9|15|16|7,2,75,74,129.819349469334,328.431420902411
17,1,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.455873817068,328.431420902411
17,1,6,13|6|4|7|13|6|12|11|10|11|11|10|13|14|14|8|17|15|18,2,78,73,130.960373405461,328.431420902411
17,1,7,3|10|4|4|13|8|13|10|10|12|9|12|3|16|14|12|15|13|13,2,77,70,131.475696487853,328.431420902411
17,1,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,132.330439499032,328.431420902411
17,1,9,5|8|5|5|15|7|17|16|11|14|11|9|13|16|7|8|16|14|11,2,70,69,132.812951816255,328.431420902411
17,1,10,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,134.584139331214,328.431420902411
19,1,1,10|6|4|6|16|10|16|14|8|12|14|8|8|13|10|15|16|17|9,2,76,76,126.964001877189,332.716213333607
19,1,2,9|7|5|10|13|9|10|14|13|11|9|6|8|8|9|8|15|17|14,2,79,74,128.00253594899,332.716213333607
19,1,3,9|12|7|4|16|7|16|8|15|16|9|11|13|12|16|10|14|15|13,2,78,75,129.322078644335,332.716213333607
19,1,4,7|13|4|9|14|10|15|15|15|13|8|7|8|16|9|9|16|15|16,2,71,72,130.172827344122,332.716213333607
19,1,5,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,130.256720794769,332.716213333607
19,1,6,9|7|3|7|10|7|12|9|16|10|6|12|4|14|12|15|18|15|12,2,77,72,130.625854080467,332.716213333607
19,1,7,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,130.780987613318,332.716213333607
19,1,8,10|9|6|3|17|8|12|12|7|11|9|9|4|13|11|8|18|13|18,2,76,70,132.530440260748,332.716213333607
19,1,9,17|8|16|9|16|5|20|18|15|9|8|16|13|3|18|14|10|20|2,2,77,66,133.717415555631,332.716213333607
19,1,10,10|10|6|13|7|6|17|10|9|5|8|12|10|13|9|6|17|12|14,2,65,77,135.917507989262,332.716213333607
10,2,1,4|7|3|10|13|7|13|9|15|13|8|9|12|9|6|12|17|19|9,2,77,77,125.090453045506,235.58681743145
10,2,2,5|15|3|10|12|6|18|16|16|16|8|13|9|8|10|12|18|12|15,2,77,73,126.662743671311,235.58681743145
10,2,3,12|5|4|9|18|8|16|8|17|16|11|5|14|7|15|11|12|18|14,2,77,73,127.194958857633,235.58681743145
10,2,4,10|5|4|3|11|5|12|8|14|16|10|7|10|14|10|15|19|13|13,2,78,73,127.586241085918,235.58681743145
10,2,5,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,127.671172343944,235.58681743145
10,2,6,6|13|4|5|17|13|11|13|13|14|9|10|7|15|11|10|14|11|16,2,77,74,127.947284050935,235.58681743145
10,2,7,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,129.84729768056,235.58681743145
10,2,8,4|8|3|7|17|6|8|16|10|14|12|8|12|14|6|12|19|14|16,2,69,69,130.150243890623,235.58681743145
10,2,9,8|12|7|7|17|6|19|13|9|11|6|7|12|6|10|11|14|18|10,2,78,69,130.616543238162,235.58681743145
10,2,10,13|10|7|9|14|6|15|13|12|10|8|8|7|14|12|11|13|15|9,2,69,71,132.310841484241,235.58681743145
15,2,1,6|10|2|4|16|11|12|9|12|9|7|8|5|12|11|14|16|9|18,2,77,78,126.127265456915,271.39747266372
15,2,2,7|8|5|8|9|7|13|17|13|10|6|12|8|11|12|13|13|19|15,2,77,76,127.687045830852,271.39747266372
15,2,3,14|7|3|2|20|18|13|5|6|16|8|7|8|15|4|15|12|13|19,2,78,72,128.595141912302,271.39747266372
15,2,4,8|15|7|5|11|11|16|12|15|11|10|9|10|7|16|7|16|15|15,2,75,72,130.261360672849,271.39747266372
15,2,5,4|15|6|7|12|8|11|12|13|13|10|7|7|16|5|13|18|13|10,2,71,72,130.459062846665,271.39747266372
15,2,6,11|14|3|8|15|8|12|17|16|14|11|12|8|12|11|12|15|9|20,2,74,69,130.767802450471,271.39747266372
15,2,7,10|6|8|7|18|13|12|16|12|13|9|8|10|18|15|12|16|15|11,2,77,71,130.87779890039,271.39747266372
15,2,8,4|16|4|12|13|4|4|9|8|5|10|12|7|13|9|8|20|4|17,2,70,78,131.20699869904,271.39747266372
