repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
1,1,0.832805833168683,0.902204205816779,141.027070633888,8.75175805390178,0.794186104194358,0.872063045566761,197.571862813435,11.1415769650328,0.796184118588765
