repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
8,1,1,5|5|5|2|6|6|16|19,0,30,72,TRUE,0.24659582093358,0.267765139291684,0.346941207895676,193.668671934743,49.874805132548
8,1,2,4|3|14|3|16|4|19|17,0,78,65,TRUE,0.443555955543804,0.422301620788251,0.272106392832162,201.645866443407,49.874805132548
8,1,3,4|6|5|8|15|13|10|16,2,20,69,FALSE,0.137377031263895,0.236986794110077,0.123553376834219,204.731760255277,49.874805132548
8,1,4,11|5|2|20|2|13|18|17,2,74,80,TRUE,0.205968263938083,0.1933354236387,0.103398138921483,209.937487181713,49.874805132548
8,1,5,15|17|4|10|5|20|10|11,0,64,57,TRUE,0.48055048729293,0.208372939556527,0.1069068967908,210.168376915361,49.874805132548
8,1,6,7|5|11|2|4|19|19|17,2,73,45,TRUE,0.325217237023056,0.24459350407447,0.103407598545117,210.270037320643,49.874805132548
8,1,7,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,210.350792517519,49.874805132548
8,1,8,4|15|17|20|5|12|14|16,2,71,72,TRUE,0.133017709174233,0.444238456300066,0.104252811250928,211.886145725218,49.874805132548
8,1,9,10|20|3|5|18|2|12|20,2,8,63,FALSE,0.334562364046772,0.232368306682135,0.230184243045126,213.337766533298,49.874805132548
8,1,10,2|6|17|8|7|14|19|17,1,68,54,TRUE,0.143440697901114,0.461472689628089,0.358052423029987,214.090800542994,49.874805132548
10,1,1,5|5|5|2|6|6|16|19,0,30,72,TRUE,0.24659582093358,0.267765139291684,0.346941207895676,193.104145691635,49.9086351195971
10,1,2,3|5|11|10|7|19|20|19,2,62,71,FALSE,0.145075925173835,0.170815358929239,0.428589007556169,194.065483344496,49.9086351195971
10,1,3,4|5|12|8|8|16|16|19,2,64,35,FALSE,0.13510182992035,0.198344644580679,0.214720840461731,201.823806351576,49.9086351195971
10,1,4,3|3|12|20|7|19|16|20,2,41,74,FALSE,0.401533880228035,0.246683886224654,0.105906162379715,204.845337170718,49.9086351195971
10,1,5,4|6|5|8|15|13|10|16,2,20,69,FALSE,0.137377031263895,0.236986794110077,0.123553376834219,205.242960606228,49.9086351195971
10,1,6,3|18|12|17|5|18|20|18,2,48,75,FALSE,0.13766053858989,0.262762146045495,0.202270069354215,207.383168675699,49.9086351195971
10,1,7,4|3|14|3|16|4|19|17,0,78,65,TRUE,0.443555955543804,0.422301620788251,0.272106392832162,210.318246511845,49.9086351195971
10,1,8,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,210.321267853171,49.9086351195971
10,1,9,10|12|17|7|5|7|7|20,1,79,22,FALSE,0.176254813643172,0.215445437123999,0.478208714144615,213.111872315405,49.9086351195971
10,1,10,3|4|12|9|10|15|16|19,2,12,69,FALSE,0.138997765900927,0.315192424443415,0.31010661285558,214.464606855961,49.9086351195971
2,1,1,13|5|18|14|3|12|18|14,2,36,64,FALSE,0.112521477745545,0.377302580264676,0.10056216389764,190.28137996433,53.0002616524696
2,1,2,4|6|5|8|15|13|10|16,2,20,69,FALSE,0.137377031263895,0.236986794110077,0.123553376834219,194.888623286112,53.0002616524696
2,1,3,13|6|8|15|3|10|18|12,2,31,69,FALSE,0.126491063041442,0.42417852067957,0.103486516080199,195.50605462938,53.0002616524696
2,1,4,5|5|5|2|6|6|16|19,0,30,72,TRUE,0.24659582093358,0.267765139291684,0.346941207895676,195.702734144283,53.0002616524696
2,1,5,4|3|14|3|16|4|19|17,0,78,65,TRUE,0.443555955543804,0.422301620788251,0.272106392832162,197.166439061259,53.0002616524696
2,1,6,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,197.598167313269,53.0002616524696
2,1,7,2|15|15|17|10|2|13|18,0,29,80,TRUE,0.219416222712025,0.101782989613712,0.383821958581296,197.886299339738,53.0002616524696
2,1,8,10|20|3|5|18|2|12|20,2,8,63,FALSE,0.334562364046772,0.232368306682135,0.230184243045126,198.943267110725,53.0002616524696
2,1,9,13|10|13|14|4|12|7|13,2,51,60,TRUE,0.301845068759285,0.308757940349169,0.34274985463048,199.458568047423,53.0002616524696
2,1,10,13|5|11|20|3|8|19|12,2,36,67,FALSE,0.12284121753551,0.267129489437193,0.103796861906685,200.340325941219,53.0002616524696
6,1,1,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,195.687614808314,52.3280260841052
6,1,2,5|5|5|2|6|6|16|19,0,30,72,TRUE,0.24659582093358,0.267765139291684,0.346941207895676,196.281639874748,52.3280260841052
6,1,3,7|14|12|20|7|11|18|17,0,20,47,TRUE,0.2875286775191,0.416487542465329,0.369452299643308,201.177855610624,52.3280260841052
6,1,4,3|7|16|17|13|6|12|17,0,69,9,TRUE,0.226578457941504,0.404580482966437,0.152780663163972,202.642310966129,52.3280260841052
6,1,5,16|17|13|7|7|17|19|19,2,74,42,TRUE,0.199143768367358,0.479740086753542,0.379238670167203,204.974677755998,52.3280260841052
6,1,6,19|6|3|17|14|15|18|18,2,40,53,TRUE,0.272307322435081,0.166936809540105,0.155610451476338,206.50205101439,52.3280260841052
6,1,7,3|7|19|13|13|10|12|17,0,65,9,TRUE,0.222912329038084,0.495328522991368,0.459312927861284,206.726469097228,52.3280260841052
6,1,8,4|3|14|3|16|4|19|17,0,78,65,TRUE,0.443555955543804,0.422301620788251,0.272106392832162,207.811848671107,52.3280260841052
6,1,9,4|4|15|20|5|19|17|19,2,57,64,TRUE,0.197643602234792,0.166810156227396,0.339899088970176,208.876352616988,52.3280260841052
6,1,10,18|11|10|20|5|17|18|18,2,31,66,TRUE,0.491519711497055,0.38551469859437,0.102166394932532,210.121226229647,52.3280260841052
1,1,1,4|3|14|3|16|4|19|17,0,78,65,TRUE,0.443555955543804,0.422301620788251,0.272106392832162,179.674750005699,55.7853426297506
1,1,2,4|3|17|7|14|11|18|19,2,22,71,FALSE,0.137058761967925,0.181345388319045,0.114968133580889,180.318832554599,55.7853426297506
1,1,3,5|5|5|2|6|6|16|19,0,30,72,TRUE,0.24659582093358,0.267765139291684,0.346941207895676,181.781348420731,55.7853426297506
1,1,4,4|6|5|8|15|13|10|16,2,20,69,FALSE,0.137377031263895,0.236986794110077,0.123553376834219,183.42297188542,55.7853426297506
1,1,5,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,184.628370937251,55.7853426297506
1,1,6,4|3|10|11|15|14|11|10,2,62,75,TRUE,0.409756952364308,0.243258273329896,0.443148918688918,191.276943353424,55.7853426297506
1,1,7,10|20|3|5|18|2|12|20,2,8,63,FALSE,0.334562364046772,0.232368306682135,0.230184243045126,191.852735132687,55.7853426297506
1,1,8,4|17|5|5|17|2|15|17,1,53,68,TRUE,0.342523437062807,0.360145528699723,0.106003930709572,193.355259056665,55.7853426297506
1,1,9,17|9|18|9|9|10|15|14,0,57,64,TRUE,0.372792929255714,0.196679352525001,0.4897235842313,194.034246521972,55.7853426297506
1,1,10,13|10|13|14|4|12|7|13,2,51,60,TRUE,0.301845068759285,0.308757940349169,0.34274985463048,194.192630763165,55.7853426297506
4,1,1,4|6|5|8|15|13|10|16,2,20,69,FALSE,0.137377031263895,0.236986794110077,0.123553376834219,177.039860343234,54.4701790134112
4,1,2,4|3|10|11|15|14|11|10,2,62,75,TRUE,0.409756952364308,0.243258273329896,0.443148918688918,180.449995904611,54.4701790134112
4,1,3,5|5|5|2|6|6|16|19,0,30,72,TRUE,0.24659582093358,0.267765139291684,0.346941207895676,180.823656803134,54.4701790134112
4,1,4,11|5|15|5|10|16|16|17,0,24,68,TRUE,0.134753432833546,0.251207794878801,0.1069692161484,182.222606871488,54.4701790134112
4,1,5,16|4|18|10|7|10|16|18,2,26,71,FALSE,0.133755646516593,0.430796263116515,0.175667989291466,183.2259049436,54.4701790134112
4,1,6,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,188.514316810867,54.4701790134112
4,1,7,10|12|17|7|5|7|7|20,1,79,22,FALSE,0.176254813643172,0.215445437123999,0.478208714144615,188.901560510532,54.4701790134112
4,1,8,3|15|4|10|9|11|4|18,0,71,10,TRUE,0.219688460286451,0.388302332363925,0.49125470530538,188.931059415171,54.4701790134112
4,1,9,2|15|15|17|10|2|13|18,0,29,80,TRUE,0.219416222712025,0.101782989613712,0.383821958581296,190.157727777129,54.4701790134112
4,1,10,19|6|3|17|14|15|18|18,2,40,53,TRUE,0.272307322435081,0.166936809540105,0.155610451476338,190.325282209927,54.4701790134112
7,1,1,3|7|2|10|3|11|12|17,0,61,8,TRUE,0.208318275211689,0.444888153296585,0.257602378227748,183.731539357449,54.7472445845604
7,1,2,4|3|10|11|15|14|11|10,2,62,75,TRUE,0.409756952364308,0.243258273329896,0.443148918688918,184.483389457773,54.7472445845604
7,1,3,4|6|5|8|15|13|10|16,2,20,69,FALSE,0.137377031263895,0.236986794110077,0.123553376834219,184.765300886911,54.7472445845604
