repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
17,3,4,5|14|18|3|9|7|12|2,2,77,65,138.500509607123,125.360888516903
17,3,5,7|6|19|19|13|8|5|6,2,80,64,142.471684670657,125.360888516903
17,3,6,4|16|13|20|17|10|10|4,2,65,62,145.887755452362,125.360888516903
17,3,7,15|16|12|13|11|9|17|8,2,75,57,147.995173331946,125.360888516903
17,3,8,12|14|6|6|18|17|8|4,2,57,71,151.390253985586,125.360888516903
17,3,9,4|12|13|9|7|16|14|20,0,32,37,151.648970860699,125.360888516903
17,3,10,16|4|5|7|5|17|14|20,0,30,61,152.756971860236,125.360888516903
14,3,1,10|11|14|9|17|10|10|5,2,76,77,131.061286323743,138.397469397386
14,3,2,9|15|14|11|11|10|6|14,2,66,67,137.922378880428,138.397469397386
14,3,3,7|6|19|19|13|8|5|6,2,80,64,139.108132233021,138.397469397386
14,3,4,12|15|10|4|10|7|2|6,2,70,64,140.37561545915,138.397469397386
14,3,5,9|15|11|20|17|11|6|2,2,68,66,141.591192960492,138.397469397386
14,3,6,2|11|18|7|16|16|9|4,2,76,61,144.868190657397,138.397469397386
14,3,7,12|14|6|6|18|17|8|4,2,57,71,145.803693311963,138.397469397386
14,3,8,15|16|12|13|11|9|17|8,2,75,57,147.721040568013,138.397469397386
14,3,9,8|13|13|10|9|18|13|20,0,31,38,150.954073643922,138.397469397386
14,3,10,12|17|10|11|2|15|15|16,2,64,53,153.058864621108,138.397469397386
11,3,1,8|15|12|8|17|11|8|14,2,78,75,130.94772102381,126.911165416241
11,3,2,10|12|13|11|11|6|9|2,2,71,76,133.518030999862,126.911165416241
11,3,3,12|15|8|5|2|5|6|12,2,74,67,137.396290711044,126.911165416241
11,3,4,12|14|17|13|11|9|6|15,2,65,66,138.618759001969,126.911165416241
11,3,5,7|6|19|19|13|8|5|6,2,80,64,140.701558905466,126.911165416241
11,3,6,15|7|7|6|15|4|3|18,2,70,66,140.721527257701,126.911165416241
11,3,7,3|12|7|14|13|7|4|9,2,70,61,142.245912585074,126.911165416241
11,3,8,15|16|12|13|11|9|17|8,2,75,57,148.193115460393,126.911165416241
11,3,9,12|14|6|6|18|17|8|4,2,57,71,149.093012514558,126.911165416241
11,3,10,16|4|5|7|5|17|14|20,0,30,61,153.199792509213,126.911165416241
15,4,1,9|18|19|16|18|11|9|3,2,69,72,136.78174942643,106.081192282836
15,4,2,10|17|10|11|20|11|6|14,2,79,69,137.821476123077,106.081192282836
15,4,3,14|16|10|5|13|8|2|7,2,64,66,139.675005930073,106.081192282836
15,4,4,7|12|13|11|9|9|5|14,2,67,66,140.011729910174,106.081192282836
15,4,5,7|6|19|19|13|8|5|6,2,80,64,141.423326305637,106.081192282836
15,4,6,11|11|19|13|20|14|5|17,2,66,60,146.194792097367,106.081192282836
15,4,7,12|14|6|6|18|17|8|4,2,57,71,149.470199404503,106.081192282836
15,4,8,17|20|15|16|6|10|15|19,0,34,65,149.960294972424,106.081192282836
15,4,9,10|11|14|9|9|18|14|20,0,31,38,150.042823346575,106.081192282836
15,4,10,15|16|12|13|11|9|17|8,2,75,57,150.372999910318,106.081192282836
10,4,1,9|16|13|11|15|11|8|4,2,76,78,129.610094273588,103.507099533081
10,4,2,18|11|14|14|20|4|3|4,2,72,73,133.49984899352,103.507099533081
10,4,3,17|11|17|17|6|14|10|2,2,69,75,133.745873267811,103.507099533081
10,4,4,7|6|19|19|13|8|5|6,2,80,64,137.410883578921,103.507099533081
10,4,5,9|11|16|10|11|9|6|15,2,66,67,137.657896874266,103.507099533081
10,4,6,6|16|14|20|18|9|8|4,2,64,64,142.05907576841,103.507099533081
10,4,7,19|19|16|18|9|10|15|20,0,34,64,142.266874878026,103.507099533081
10,4,8,12|14|6|6|18|17|8|4,2,57,71,144.831474162918,103.507099533081
10,4,9,15|16|12|13|11|9|17|8,2,75,57,146.904805397287,103.507099533081
10,4,10,16|4|5|7|5|17|14|20,0,30,61,148.080450571558,103.507099533081
4,4,1,2|14|10|16|15|5|14|3,2,71,71,133.881528552992,105.509894748529
4,4,2,12|17|19|14|13|14|9|3,2,68,75,135.662788526907,105.509894748529
4,4,3,7|16|11|4|17|13|4|4,2,74,69,136.549029524512,105.509894748529
4,4,4,7|12|13|9|11|9|5|16,2,67,66,138.535254858773,105.509894748529
4,4,5,7|6|19|19|13|8|5|6,2,80,64,139.764703246245,105.509894748529
4,4,6,12|14|6|6|18|17|8|4,2,57,71,148.31808452414,105.509894748529
4,4,7,15|16|12|13|11|9|17|8,2,75,57,148.697376046788,105.509894748529
4,4,8,7|14|9|17|19|13|2|9,2,71,58,150.091265945788,105.509894748529
4,4,9,16|4|5|7|5|17|14|20,0,30,61,152.09110870646,105.509894748529
4,4,10,20|8|20|20|12|2|13|17,0,58,67,152.471178587794,105.509894748529
7,4,1,9|10|9|8|19|13|9|13,2,78,76,130.333181760836,114.420679183801
7,4,2,10|18|18|15|15|12|8|3,2,70,74,133.436922945203,114.420679183801
7,4,3,2|10|18|4|20|8|11|5,2,71,69,136.102323593395,114.420679183801
7,4,4,9|13|13|11|11|9|6|16,2,65,65,137.010727858882,114.420679183801
7,4,5,15|14|10|5|9|7|2|7,2,71,64,139.443719456982,114.420679183801
7,4,6,7|6|19|19|13|8|5|6,2,80,64,142.478282282974,114.420679183801
7,4,7,15|16|12|13|11|9|17|8,2,75,57,146.995252373137,114.420679183801
7,4,8,12|14|6|6|18|17|8|4,2,57,71,148.088196430057,114.420679183801
7,4,9,12|17|10|11|2|15|15|16,2,64,53,150.52069210371,114.420679183801
7,4,10,16|4|5|7|5|17|14|20,0,30,61,150.543928660016,114.420679183801
3,4,1,14|16|18|14|13|12|6|3,2,69,76,133.635952726001,109.037661131223
3,4,2,8|12|12|11|10|9|5|15,2,67,66,135.29204235409,109.037661131223
3,4,3,16|7|16|17|14|11|5|7,2,63,66,137.482363179479,109.037661131223
3,4,4,7|6|19|19|13|8|5|6,2,80,64,138.089167022802,109.037661131223
3,4,5,14|16|10|4|13|10|2|10,2,62,63,139.869410170555,109.037661131223
3,4,6,5|15|10|20|18|10|7|5,2,65,61,142.126545440617,109.037661131223
3,4,7,12|14|6|6|18|17|8|4,2,57,71,145.980217117947,109.037661131223
3,4,8,15|16|12|13|11|9|17|8,2,75,57,146.004677632332,109.037661131223
3,4,9,7|11|14|9|6|16|14|20,0,33,36,147.505595892111,109.037661131223
3,4,10,16|4|5|7|5|17|14|20,0,30,61,148.729176825717,109.037661131223
16,4,1,12|12|9|13|19|17|4|14,2,80,74,132.390992262675,109.296742232641
16,4,2,10|7|13|8|19|5|6|5,2,72,72,134.721904498245,109.296742232641
16,4,3,12|15|13|18|11|13|9|4,2,69,74,138.289329822103,109.296742232641
16,4,4,9|11|15|11|11|9|6|17,2,66,67,138.798805160104,109.296742232641
16,4,5,7|6|19|19|13|8|5|6,2,80,64,141.570085229564,109.296742232641
16,4,6,3|14|10|16|19|12|2|6,2,68,60,146.191778891779,109.296742232641
16,4,7,15|16|12|13|11|9|17|8,2,75,57,151.118625249831,109.296742232641
16,4,8,12|14|6|6|18|17|8|4,2,57,71,151.600870466206,109.296742232641
16,4,9,10|13|10|6|6|19|12|20,0,32,36,151.632191359997,109.296742232641
16,4,10,16|4|5|7|5|17|14|20,0,30,61,153.30572516422,109.296742232641
1,4,1,14|13|11|17|15|9|8|3,2,74,77,134.070976218091,100.820344499747
1,4,2,10|20|20|15|18|11|6|4,2,65,73,141.987140980474,100.820344499747
1,4,3,10|13|13|11|13|9|5|15,2,67,67,142.244191687561,100.820344499747
1,4,4,7|6|19|19|13|8|5|6,2,80,64,142.260415442046,100.820344499747
1,4,5,4|14|9|20|18|8|7|4,2,67,61,145.131413653331,100.820344499747
1,4,6,19|19|16|19|9|12|15|20,0,37,63,145.814173988291,100.820344499747
1,4,7,9|13|13|6|9|17|12|20,0,31,37,149.723867918492,100.820344499747
1,4,8,15|16|12|13|11|9|17|8,2,75,57,149.80329325936,100.820344499747
1,4,9,12|14|6|6|18|17|8|4,2,57,71,150.220311970982,100.820344499747
1,4,10,16|4|5|7|5|17|14|20,0,30,61,151.877899644219,100.820344499747
19,4,1,14|14|9|20|13|14|8|5,2,75,76,132.964482371701,104.821242499351
19,4,2,11|17|10|8|18|11|2|5,2,69,69,134.496448780453,104.821242499351
19,4,3,6|13|13|14|20|13|11|14,2,75,72,135.622072685447,104.821242499351
19,4,4,9|14|14|10|10|9|6|9,2,66,68,137.882941913261,104.821242499351
19,4,5,8|18|20|17|20|13|10|2,2,68,71,138.416699502082,104.821242499351
19,4,6,7|6|19|19|13|8|5|6,2,80,64,141.679137164733,104.821242499351
19,4,7,5|12|7|19|15|11|3|8,2,68,58,146.659461945629,104.821242499351
19,4,8,15|16|12|13|11|9|17|8,2,75,57,148.425768629997,104.821242499351
19,4,9,12|14|6|6|18|17|8|4,2,57,71,149.221603637046,104.821242499351
19,4,10,8|13|12|7|8|17|11|20,0,29,37,151.678872338797,104.821242499351
18,4,1,13|8|7|14|15|11|8|8,2,79,78,128.438164993379,101.63158646822
18,4,2,5|17|14|14|18|15|11|3,2,76,75,132.734531397794,101.63158646822
18,4,3,13|7|8|8|16|6|2|20,2,80,68,136.716000167542,101.63158646822
18,4,4,9|13|14|12|11|9|6|13,2,67,68,138.496636116088,101.63158646822
18,4,5,7|6|19|19|13|8|5|6,2,80,64,139.598306854741,101.63158646822
18,4,6,18|12|16|19|17|8|7|2,2,66,73,140.586085621513,101.63158646822
18,4,7,17|18|18|19|12|17|17|19,0,35,61,146.368110590428,101.63158646822
18,4,8,15|16|12|13|11|9|17|8,2,75,57,146.534659715552,101.63158646822
18,4,9,12|14|6|6|18|17|8|4,2,57,71,147.668736336764,101.63158646822
18,4,10,5|12|8|17|16|6|3|10,2,73,56,150.593177881059,101.63158646822
8,4,1,11|13|12|17|20|17|11|16,2,77,74,132.726613990674,111.028964364529
8,4,2,10|13|14|13|10|9|5|13,2,67,67,138.852714011605,111.028964364529
8,4,3,7|6|19|19|13|8|5|6,2,80,64,142.107528259417,111.028964364529
8,4,4,4|17|14|19|19|13|6|7,2,65,60,144.328073574957,111.028964364529
8,4,5,12|14|6|6|18|17|8|4,2,57,71,149.412998628413,111.028964364529
8,4,6,18|18|18|18|10|12|13|19,0,35,63,149.436808792401,111.028964364529
8,4,7,15|16|12|13|11|9|17|8,2,75,57,149.952665601243,111.028964364529
8,4,8,8|14|12|6|10|20|10|20,0,30,37,151.090516675072,111.028964364529
8,4,9,16|4|5|7|5|17|14|20,0,30,61,151.577050776234,111.028964364529
8,4,10,20|8|20|20|12|2|13|17,0,58,67,151.956092929792,111.028964364529
6,4,1,10|14|15|11|8|10|4|10,2,65,69,137.937951993487,117.777222331365
6,4,2,9|10|11|3|11|11|5|7,2,75,68,138.417004268646,117.777222331365
6,4,3,12|15|19|6|20|13|8|19,2,67,69,140.188818097172,117.777222331365
6,4,4,7|6|19|19|13|8|5|6,2,80,64,140.806150524414,117.777222331365
6,4,5,13|7|8|4|12|3|3|20,2,67,62,141.396192686244,117.777222331365
6,4,6,3|11|10|14|18|7|7|16,2,70,61,141.957952819466,117.777222331365
6,4,7,12|14|6|6|18|17|8|4,2,57,71,146.859585830287,117.777222331365
6,4,8,15|16|12|13|11|9|17|8,2,75,57,149.522964203611,117.777222331365
6,4,9,10|14|10|7|10|20|9|20,0,28,37,150.228356982998,117.777222331365
6,4,10,16|4|5|7|5|17|14|20,0,30,61,152.295380199726,117.777222331365
20,4,1,6|20|17|17|18|11|5|3,2,70,72,137.204562145138,108.605923000971
20,4,2,9|15|16|10|12|9|7|15,2,67,68,140.211139376633,108.605923000971
20,4,3,7|6|19|19|13|8|5|6,2,80,64,141.632342555523,108.605923000971
20,4,4,15|18|11|3|10|10|3|5,2,66,70,141.711245040693,108.605923000971
20,4,5,10|11|9|19|8|9|3|7,2,64,63,143.793340590825,108.605923000971
20,4,6,18|20|15|18|12|14|16|20,0,35,64,145.779028795235,108.605923000971
20,4,7,12|14|6|6|18|17|8|4,2,57,71,150.635516104215,108.605923000971
20,4,8,7|13|11|10|8|18|12|20,0,31,38,151.178329987542,108.605923000971
20,4,9,15|16|12|13|11|9|17|8,2,75,57,152.816761634431,108.605923000971
20,4,10,7|11|8|14|18|9|3|18,2,76,58,153.02970202859,108.605923000971
5,4,1,12|11|11|16|17|15|9|11,2,77,77,130.881931573612,129.685687534014
5,4,2,19|8|20|10|8|13|9|6,2,73,75,134.61138539962,129.685687534014
5,4,3,16|15|12|3|12|14|6|3,2,70,74,136.529530875633,129.685687534014
5,4,4,7|6|19|19|13|8|5|6,2,80,64,141.271202864454,129.685687534014
5,4,5,7|12|14|10|12|11|2|15,2,68,65,143.265065349849,129.685687534014
5,4,6,10|16|17|18|15|7|10|4,2,64,69,143.756833191289,129.685687534014
5,4,7,7|14|11|7|8|18|11|20,0,30,38,150.358896593733,129.685687534014
5,4,8,15|16|12|13|11|9|17|8,2,75,57,150.674298892707,129.685687534014
5,4,9,16|4|5|7|5|17|14|20,0,30,61,150.959752864458,129.685687534014
5,4,10,20|8|20|20|12|2|13|17,0,58,67,151.699109367586,129.685687534014
12,4,1,3|13|9|9|18|7|7|7,2,73,73,130.129462201426,111.751677449544
12,4,2,13|16|19|12|19|7|7|3,2,67,76,135.423795026294,111.751677449544
12,4,3,9|14|14|14|10|10|5|15,2,66,67,136.191384003905,111.751677449544
12,4,4,7|6|19|19|13|8|5|6,2,80,64,137.241237834081,111.751677449544
12,4,5,4|11|10|20|20|12|5|4,2,66,62,139.564693406828,111.751677449544
12,4,6,14|18|20|18|9|14|16|20,0,36,63,142.845777860021,111.751677449544
12,4,7,12|14|6|6|18|17|8|4,2,57,71,144.980202725988,111.751677449544
12,4,8,15|16|12|13|11|9|17|8,2,75,57,148.882770334108,111.751677449544
12,4,9,16|4|5|7|5|17|14|20,0,30,61,149.792958890899,111.751677449544
12,4,10,20|8|20|20|12|2|13|17,0,58,67,150.502813063087,111.751677449544
13,4,1,11|9|18|6|13|11|4|6,2,75,77,126.981244245634,114.323599632581
13,4,2,7|12|8|10|20|2|7|4,2,76,73,127.813091410666,114.323599632581
13,4,3,11|13|11|16|20|15|6|14,2,77,72,129.433325728894,114.323599632581
13,4,4,6|15|13|11|10|9|6|13,2,67,67,133.207796576851,114.323599632581
13,4,5,7|6|19|19|13|8|5|6,2,80,64,133.898590951401,114.323599632581
13,4,6,10|16|19|18|19|9|10|3,2,66,73,134.170155981874,114.323599632581
13,4,7,13|8|15|11|20|7|8|16,2,69,62,137.568165576512,114.323599632581
13,4,8,15|16|12|13|11|9|17|8,2,75,57,143.894668894334,114.323599632581
13,4,9,12|14|6|6|18|17|8|4,2,57,71,144.665041229112,114.323599632581
13,4,10,8|12|11|6|9|17|14|20,0,29,38,145.002533392831,114.323599632581
17,4,1,8|10|9|15|19|15|9|15,2,77,72,133.224554020228,108.471410751343
17,4,2,8|18|17|15|15|14|10|5,2,72,77,133.628908448188,108.471410751343
17,4,3,11|13|15|12|10|8|6|16,2,66,67,139.342905590317,108.471410751343
17,4,4,3|13|9|17|18|5|7|5,2,68,64,139.711051353753,108.471410751343
17,4,5,7|6|19|19|13|8|5|6,2,80,64,139.787756348829,108.471410751343
17,4,6,12|12|13|20|11|12|9|2,2,64,72,143.526740260089,108.471410751343
17,4,7,11|14|11|8|8|19|12|20,0,30,36,147.755653237675,108.471410751343
17,4,8,15|16|12|13|11|9|17|8,2,75,57,148.287847954352,108.471410751343
17,4,9,12|14|6|6|18|17|8|4,2,57,71,148.388211000022,108.471410751343
17,4,10,20|8|20|20|12|2|13|17,0,58,67,151.344726880508,108.471410751343
9,4,1,9|11|12|10|19|8|8|3,2,74,78,132.776630421027,129.984465102355
9,4,2,7|17|5|14|10|2|9|2,2,73,71,133.458614212312,129.984465102355
9,4,3,14|16|8|20|11|15|5|2,2,72,76,137.011644872185,129.984465102355
9,4,4,8|13|14|14|10|10|6|13,2,67,66,140.911651473443,129.984465102355
9,4,5,11|13|19|19|20|4|10|2,2,65,70,141.941200281746,129.984465102355
9,4,6,7|6|19|19|13|8|5|6,2,80,64,142.16935155988,129.984465102355
9,4,7,2|17|10|14|18|13|3|6,2,74,58,149.375965210667,129.984465102355
9,4,8,12|14|6|6|18|17|8|4,2,57,71,150.189743741499,129.984465102355
9,4,9,15|16|12|13|11|9|17|8,2,75,57,150.964586893794,129.984465102355
9,4,10,10|17|10|7|7|19|13|20,0,30,36,151.804299475632,129.984465102355
2,4,1,8|15|8|11|18|5|6|2,2,76,77,132.336823035297,116.541679267089
2,4,2,5|16|13|20|17|14|11|2,2,68,74,135.780010135416,116.541679267089
2,4,3,8|14|14|13|10|10|6|14,2,66,67,138.60532384087,116.541679267089
2,4,4,14|9|17|13|20|5|6|4,2,68,75,138.913431273248,116.541679267089
2,4,5,3|8|9|10|12|5|10|2,2,68,66,140.155394167013,116.541679267089
2,4,6,7|6|19|19|13|8|5|6,2,80,64,141.203881629675,116.541679267089
2,4,7,12|14|6|6|18|17|8|4,2,57,71,148.817620317784,116.541679267089
2,4,8,15|16|12|13|11|9|17|8,2,75,57,150.093928398322,116.541679267089
2,4,9,11|14|8|8|4|19|12|20,0,28,37,151.322134215796,116.541679267089
2,4,10,5|11|9|17|19|10|3|17,2,71,56,151.44030888104,116.541679267089
14,4,1,2|17|12|16|19|9|9|6,2,71,69,137.353588643856,122.099159550667
14,4,2,12|14|11|3|13|9|4|6,2,70,65,141.372031672123,122.099159550667
14,4,3,7|6|19|19|13|8|5|6,2,80,64,142.773092104992,122.099159550667
14,4,4,9|11|14|11|10|7|4|16,2,67,65,144.493409287565,122.099159550667
14,4,5,15|19|16|20|13|14|17|19,0,36,60,147.237992025699,122.099159550667
14,4,6,15|16|12|13|11|9|17|8,2,75,57,151.017927588514,122.099159550667
14,4,7,8|15|12|5|8|19|11|20,0,30,37,151.77003541634,122.099159550667
14,4,8,3|16|11|11|14|16|3|15,2,78,55,152.720036747068,122.099159550667
14,4,9,12|14|6|6|18|17|8|4,2,57,71,153.269888124659,122.099159550667
14,4,10,20|8|20|20|12|2|13|17,0,58,67,154.418531411941,122.099159550667
11,4,1,5|14|15|15|15|9|13|2,2,72,74,133.26342435752,141.080653182666
11,4,2,10|13|14|12|12|9|6|13,2,67,66,138.772734914702,141.080653182666
11,4,3,7|6|19|19|13|8|5|6,2,80,64,141.770799396551,141.080653182666
11,4,4,9|12|12|7|14|11|3|3,2,78,62,143.332122277584,141.080653182666
11,4,5,15|17|18|19|11|12|16|20,0,36,64,144.329060164569,141.080653182666
11,4,6,15|16|12|13|11|9|17|8,2,75,57,146.958386921938,141.080653182666
11,4,7,12|14|6|6|18|17|8|4,2,57,71,148.787908476967,141.080653182666
11,4,8,8|13|9|9|5|19|10|20,0,31,35,149.761184620302,141.080653182666
11,4,9,16|4|5|7|5|17|14|20,0,30,61,150.522274452015,141.080653182666
11,4,10,20|8|20|20|12|2|13|17,0,58,67,150.643696654434,141.080653182666
4,5,1,12|8|20|9|9|15|12|4,2,74,74,130.153661527019,97.4723106145859
4,5,2,19|6|13|14|12|12|8|16,2,77,76,130.307851352403,97.4723106145859
4,5,3,8|3|18|14|9|9|20|13,2,79,75,130.581648387112,97.4723106145859
4,5,4,7|8|9|14|14|8|12|3,2,74,79,130.952921061952,97.4723106145859
4,5,5,5|10|16|9|20|12|12|17,2,74,73,133.133026519071,97.4723106145859
4,5,6,9|14|14|14|10|9|6|11,2,66,68,134.101571382514,97.4723106145859
4,5,7,7|6|19|19|13|8|5|6,2,80,64,139.381048422529,97.4723106145859
4,5,8,15|16|12|13|11|9|17|8,2,75,57,145.931389820202,97.4723106145859
4,5,9,16|4|5|7|5|17|14|20,0,30,61,148.190019867439,97.4723106145859
4,5,10,12|14|6|6|18|17|8|4,2,57,71,148.480355405685,97.4723106145859
15,5,1,8|17|17|15|13|13|7|3,2,71,73,136.14779744333,116.581399516265
15,5,2,7|6|19|19|13|8|5|6,2,80,64,141.045955287906,116.581399516265
15,5,3,11|12|15|10|7|8|5|16,2,66,66,141.202461035742,116.581399516265
15,5,4,3|12|14|16|20|4|9|8,2,67,64,142.59355178073,116.581399516265
15,5,5,12|15|10|4|12|9|2|12,2,69,64,145.018961631512,116.581399516265
15,5,6,14|20|16|19|12|13|16|20,0,36,64,145.843285655518,116.581399516265
15,5,7,12|14|6|6|18|17|8|4,2,57,71,150.132098391169,116.581399516265
15,5,8,15|16|12|13|11|9|17|8,2,75,57,152.44221218129,116.581399516265
15,5,9,20|8|20|20|12|2|13|17,0,58,67,152.654291677053,116.581399516265
15,5,10,16|4|5|7|5|17|14|20,0,30,61,154.973280577438,116.581399516265
1,5,1,5|14|12|10|19|10|10|6,2,78,76,130.359717795032,96.2425605853399
1,5,2,14|16|17|14|7|9|14|7,2,80,78,131.042520560887,96.2425605853399
1,5,3,9|9|14|10|8|12|12|2,2,72,72,134.601604983995,96.2425605853399
1,5,4,12|18|20|15|13|14|6|2,2,69,75,137.104509369351,96.2425605853399
1,5,5,9|12|13|11|11|9|6|16,2,68,66,139.214672512828,96.2425605853399
1,5,6,7|6|19|19|13|8|5|6,2,80,64,139.63488866082,96.2425605853399
1,5,7,5|12|11|20|18|9|6|5,2,65,63,142.000764751656,96.2425605853399
1,5,8,12|14|6|6|18|17|8|4,2,57,71,146.952533641139,96.2425605853399
1,5,9,15|16|12|13|11|9|17|8,2,75,57,148.982862160498,96.2425605853399
1,5,10,8|10|9|6|7|20|11|20,0,30,35,152.950906688382,96.2425605853399
7,5,1,8|18|18|9|19|8|10|6,2,77,75,129.132156246664,100.932344786326
7,5,2,4|16|9|15|16|16|10|3,2,79,69,132.463811670859,100.932344786326
7,5,3,12|14|18|18|19|16|11|16,2,78,71,133.491110850283,100.932344786326
7,5,4,7|6|19|19|13|8|5|6,2,80,64,136.119045912187,100.932344786326
7,5,5,10|14|14|16|10|10|5|8,2,67,68,137.956705661718,100.932344786326
7,5,6,5|15|20|7|13|17|10|7,2,75,64,141.387238967167,100.932344786326
7,5,7,3|10|11|11|19|6|6|15,2,72,61,141.443174262249,100.932344786326
7,5,8,15|16|12|13|11|9|17|8,2,75,57,146.648068194912,100.932344786326
7,5,9,12|14|6|6|18|17|8|4,2,57,71,146.959995162224,100.932344786326
7,5,10,16|4|5|7|5|17|14|20,0,30,61,151.284505938512,100.932344786326
10,5,1,7|6|19|19|13|8|5|6,2,80,64,135.54459581966,108.533510049184
10,5,2,10|15|11|4|11|10|2|4,2,69,66,135.868387507226,108.533510049184
10,5,3,13|10|14|15|17|6|9|2,2,69,73,135.881396095474,108.533510049184
10,5,4,7|13|14|10|12|9|5|15,2,68,65,136.214935753775,108.533510049184
10,5,5,12|14|6|6|18|17|8|4,2,57,71,143.963281915381,108.533510049184
10,5,6,19|9|13|16|3|9|5|6,2,58,64,144.112838925201,108.533510049184
10,5,7,8|15|7|20|13|10|2|5,2,69,58,144.691576662554,108.533510049184
10,5,8,15|16|12|13|11|9|17|8,2,75,57,145.519556381156,108.533510049184
10,5,9,11|16|9|11|9|20|15|20,0,30,36,146.786909806391,108.533510049184
10,5,10,16|4|5|7|5|17|14|20,0,30,61,151.122924882336,108.533510049184
19,5,1,5|11|11|9|19|12|8|10,2,76,74,132.536816431461,107.429021267096
19,5,2,13|16|15|18|19|12|8|3,2,70,78,135.082936422476,107.429021267096
19,5,3,9|13|17|13|11|9|6|14,2,66,67,135.231403641159,107.429021267096
19,5,4,11|7|7|8|13|4|2|16,2,80,63,138.24578677978,107.429021267096
19,5,5,7|6|19|19|13|8|5|6,2,80,64,140.04388768311,107.429021267096
19,5,6,4|14|7|19|14|7|5|5,2,69,62,140.964749529921,107.429021267096
19,5,7,17|18|18|18|10|14|16|20,0,36,63,142.910182819674,107.429021267096
19,5,8,11|15|11|7|4|20|11|20,0,29,37,146.368189068411,107.429021267096
19,5,9,12|14|6|6|18|17|8|4,2,57,71,148.187912682372,107.429021267096
19,5,10,20|8|20|20|12|2|13|17,0,58,67,148.698776842584,107.429021267096
3,5,1,13|10|11|10|19|10|3|8,2,77,76,130.685194843041,109.410557631652
3,5,2,7|15|12|19|18|9|9|2,2,68,71,136.887286139186,109.410557631652
3,5,3,7|6|19|19|13|8|5|6,2,80,64,140.377978587324,109.410557631652
3,5,4,12|14|17|13|11|9|6|15,2,65,66,142.011298773883,109.410557631652
3,5,5,10|7|13|17|18|12|3|6,2,63,60,144.18954966372,109.410557631652
3,5,6,14|19|19|18|8|13|15|20,0,36,64,144.225929985589,109.410557631652
3,5,7,15|16|12|13|11|9|17|8,2,75,57,147.643067651841,109.410557631652
3,5,8,12|14|6|6|18|17|8|4,2,57,71,147.964053175229,109.410557631652
3,5,9,7|11|11|6|8|19|10|20,0,32,36,150.145785202816,109.410557631652
3,5,10,20|8|20|20|12|2|13|17,0,58,67,150.690835101543,109.410557631652
18,5,1,11|17|17|12|19|7|9|5,2,71,75,133.295441646182,101.620033033689
18,5,2,8|13|13|12|11|10|5|15,2,67,66,135.854629706335,101.620033033689
18,5,3,16|11|19|19|14|11|9|3,2,64,67,136.819954543285,101.620033033689
18,5,4,7|6|19|19|13|8|5|6,2,80,64,138.34614160554,101.620033033689
18,5,5,12|11|15|16|20|4|9|16,2,70,60,141.0983897248,101.620033033689
18,5,6,19|18|15|19|15|13|14|20,0,36,62,143.737109289256,101.620033033689
18,5,7,15|16|12|13|11|9|17|8,2,75,57,144.529816275792,101.620033033689
18,5,8,9|15|13|5|7|19|14|20,0,30,37,146.678455352641,101.620033033689
18,5,9,12|14|6|6|18|17|8|4,2,57,71,148.675508022968,101.620033033689
18,5,10,16|4|5|7|5|17|14|20,0,30,61,150.196007471439,101.620033033689
16,5,1,14|17|16|16|14|5|9|7,2,78,74,132.462960444551,112.004874583085
16,5,2,10|10|8|15|10|7|7|3,2,70,72,135.586293236779,112.004874583085
16,5,3,12|17|6|20|18|12|2|7,2,75,67,137.765841545761,112.004874583085
16,5,4,6|14|11|9|13|9|5|16,2,66,66,138.983530083799,112.004874583085
16,5,5,7|6|19|19|13|8|5|6,2,80,64,140.385285488959,112.004874583085
16,5,6,14|15|20|17|11|13|7|7,2,62,69,141.003535674186,112.004874583085
16,5,7,19|16|10|7|6|7|2|5,2,59,61,144.492028315056,112.004874583085
16,5,8,13|16|8|16|10|19|15|20,0,31,38,149.157381310208,112.004874583085
16,5,9,12|14|6|6|18|17|8|4,2,57,71,149.252849012668,112.004874583085
16,5,10,15|16|12|13|11|9|17|8,2,75,57,151.116958879801,112.004874583085
8,5,1,7|17|10|18|19|11|8|2,2,72,73,132.373124980295,98.6501568317413
8,5,2,9|15|13|14|11|9|6|15,2,67,66,136.277899456619,98.6501568317413
8,5,3,13|12|10|7|8|9|3|6,2,68,64,137.993419301326,98.6501568317413
8,5,4,7|6|19|19|13|8|5|6,2,80,64,138.603062340277,98.6501568317413
8,5,5,12|16|9|20|19|9|4|5,2,63,59,143.715841389854,98.6501568317413
8,5,6,15|16|12|13|11|9|17|8,2,75,57,144.366365500172,98.6501568317413
8,5,7,17|20|12|19|9|11|17|20,0,38,67,144.583887693631,98.6501568317413
8,5,8,12|14|6|6|18|17|8|4,2,57,71,144.748447885412,98.6501568317413
8,5,9,8|12|11|10|7|17|13|20,0,32,36,148.107502700193,98.6501568317413
8,5,10,16|4|5|7|5|17|14|20,0,30,61,149.761237470589,98.6501568317413
6,5,1,11|17|19|11|16|12|9|3,2,72,77,132.245771520186,111.473437066873
6,5,2,9|9|13|18|9|20|12|6,2,72,74,134.450349007662,111.473437066873
6,5,3,5|14|13|17|18|9|20|14,2,71,75,134.767872321139,111.473437066873
6,5,4,4|8|11|8|14|7|12|5,2,72,74,135.428386669723,111.473437066873
