repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
1,1,1,14|9|10|18|9|11|14|6|11|6|5|16|13|10|15|11|14|8|13,2,75,74,198.150312728494,414.18568824927
