repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
1,1,0.832868103932123,0.902117213576882,140.982298047499,8.75042162489419,0.794673291673387,0.871917002657043,197.248962315429,11.1427731343732,1.00881198247274
