repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
15,1,5,19|17|13|20|7|3|17|17|7|3|12|11|5|14|11|17|5|6|15,2,35,67,TRUE,0.456370686994006,0.34432997104282,0.362350161396898,108.725814054031,150.039128450553
15,1,6,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,108.899596434482,150.039128450553
15,1,7,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,109.01557171624,150.039128450553
15,1,8,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,109.468928332456,150.039128450553
15,1,9,6|15|16|19|15|15|12|9|5|16|12|13|20|17|13|12|12|7|5,2,37,77,TRUE,0.485380483766847,0.217624176219724,0.203417174766268,109.615679478367,150.039128450553
15,1,10,16|4|12|18|7|8|10|17|10|11|9|13|12|12|17|16|19|12|5,0,51,74,TRUE,0.43456556649001,0.418264399492182,0.333912617140091,109.788116443064,150.039128450553
1,1,1,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,106.03295443889,155.907636113962
1,1,2,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,106.429784304944,155.907636113962
1,1,3,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,106.452269230367,155.907636113962
1,1,4,19|3|10|17|16|11|7|14|13|8|11|9|13|18|14|11|6|14|17,2,27,77,TRUE,0.304055062765694,0.466475917790179,0.229183592080524,106.515734235182,155.907636113962
1,1,5,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,106.834826152357,155.907636113962
1,1,6,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,107.283107480824,155.907636113962
1,1,7,16|17|8|3|15|8|10|8|7|7|19|12|20|7|20|9|5|13|7,2,47,66,TRUE,0.251756644500096,0.390170859944215,0.287520003918292,107.389466384411,155.907636113962
1,1,8,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,107.581029340845,155.907636113962
1,1,9,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,107.857853393823,155.907636113962
1,1,10,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,108.062592668994,155.907636113962
2,1,1,14|7|6|12|7|5|4|15|8|3|15|13|15|9|7|15|5|3|18,2,79,77,TRUE,0.252707494154601,0.43370058058122,0.184196151840445,109.656158031818,158.32785115242
2,1,2,5|20|13|20|3|11|15|5|2|19|13|13|14|18|3|10|11|10|5,2,76,78,TRUE,0.235309783321841,0.15535079350498,0.279305566377186,109.673412490201,158.32785115242
2,1,3,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,109.696135173313,158.32785115242
2,1,4,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,109.815106992565,158.32785115242
2,1,5,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,110.06886245919,158.32785115242
2,1,6,15|12|18|8|19|5|7|7|6|16|18|13|16|6|7|18|11|10|11,2,76,58,TRUE,0.321672860542797,0.202579821576342,0.223591155903533,110.359396219479,158.32785115242
2,1,7,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,110.511434240453,158.32785115242
2,1,8,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,110.540621777693,158.32785115242
2,1,9,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,110.650598481238,158.32785115242
2,1,10,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,110.720718229296,158.32785115242
7,1,1,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,108.47758543331,156.924029548963
7,1,2,16|2|13|16|20|8|10|18|5|3|20|11|15|8|10|14|14|5|7,2,45,39,TRUE,0.474540321219152,0.182345392363582,0.107062190513569,110.107694234626,156.924029548963
7,1,3,17|7|15|15|8|17|6|13|11|9|7|6|2|7|11|10|15|5|11,2,48,62,TRUE,0.132156196250018,0.380460668580331,0.138378442194028,111.037782358235,156.924029548963
7,1,4,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,111.660102538352,156.924029548963
7,1,5,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,112.087153699767,156.924029548963
7,1,6,19|5|8|16|10|6|19|17|19|18|18|15|15|16|13|3|10|11|8,0,60,50,TRUE,0.496625128673683,0.369800894745154,0.25227482642753,112.282919457426,156.924029548963
7,1,7,17|9|11|15|9|7|8|6|3|2|11|8|8|17|18|2|10|8|14,2,78,42,TRUE,0.495529900552964,0.246544987717938,0.114026280012253,112.376732745306,156.924029548963
7,1,8,14|20|18|15|13|6|14|16|3|14|9|4|17|17|16|10|13|14|19,2,34,77,TRUE,0.480061711503409,0.184484075783973,0.195909977632904,112.392024852583,156.924029548963
7,1,9,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,112.674368859707,156.924029548963
7,1,10,15|2|8|15|15|2|11|12|19|6|4|19|4|16|19|2|5|2|12,0,38,39,TRUE,0.497441063628783,0.425039749502097,0.269757207260969,112.712066570204,156.924029548963
11,1,1,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,107.582470239678,156.650257015228
11,1,2,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,108.395459410861,156.650257015228
11,1,3,12|9|13|13|14|2|19|2|6|5|8|8|15|11|8|13|2|6|10,2,45,67,TRUE,0.14911582191929,0.220210833205487,0.225085271886545,110.166719421327,156.650257015228
11,1,4,9|20|12|18|15|4|7|13|15|4|17|5|15|14|19|15|16|15|12,2,40,72,TRUE,0.199449597416712,0.399527436393117,0.242621905014373,110.502090079724,156.650257015228
11,1,5,11|10|4|10|7|19|2|3|8|9|8|14|3|19|4|8|18|2|19,2,33,69,TRUE,0.249252652404651,0.388402028298543,0.424186342063611,110.522018032072,156.650257015228
11,1,6,15|19|12|8|8|14|9|4|15|6|8|4|12|19|17|11|15|18|19,2,58,80,TRUE,0.229164110732556,0.313891941410602,0.262900681258284,110.787059067627,156.650257015228
11,1,7,19|17|13|20|7|3|17|17|7|3|12|11|5|14|11|17|5|6|15,2,35,67,TRUE,0.456370686994006,0.34432997104282,0.362350161396898,110.889827660773,156.650257015228
11,1,8,17|6|19|5|11|7|7|13|6|20|5|7|17|5|14|19|15|7|16,0,38,51,TRUE,0.300905293413402,0.461368002202541,0.180143440307942,111.048574730964,156.650257015228
11,1,9,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,111.234238610954,156.650257015228
11,1,10,16|4|12|18|7|8|10|17|10|11|9|13|12|12|17|16|19|12|5,0,51,74,TRUE,0.43456556649001,0.418264399492182,0.333912617140091,111.256516725548,156.650257015228
9,1,1,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,110.56857323895,158.060509216785
9,1,2,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,110.642150129436,158.060509216785
9,1,3,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,110.764693471818,158.060509216785
9,1,4,11|10|4|10|7|19|2|3|8|9|8|14|3|19|4|8|18|2|19,2,33,69,TRUE,0.249252652404651,0.388402028298543,0.424186342063611,111.274803168836,158.060509216785
9,1,5,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,112.037062800431,158.060509216785
9,1,6,18|20|17|8|2|19|9|3|7|7|15|16|7|8|4|11|15|4|9,0,31,72,TRUE,0.251148252148786,0.242061577195195,0.168661590004813,112.342430855651,158.060509216785
9,1,7,17|6|19|5|11|7|7|13|6|20|5|7|17|5|14|19|15|7|16,0,38,51,TRUE,0.300905293413402,0.461368002202541,0.180143440307942,112.423918805098,158.060509216785
9,1,8,16|14|4|17|4|14|14|3|7|7|7|2|7|12|19|20|15|10|9,0,32,46,TRUE,0.298441914199372,0.487354485484628,0.481497621849238,112.42880686168,158.060509216785
9,1,9,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,112.738276155001,158.060509216785
9,1,10,19|15|16|18|15|14|15|14|7|13|16|15|5|18|5|9|7|3|10,2,68,38,TRUE,0.293130080819739,0.313158412214107,0.369225257160294,112.901869960677,158.060509216785
5,1,1,18|17|15|17|2|4|19|15|16|7|9|2|2|15|19|9|8|17|14,0,77,71,TRUE,0.202752892127435,0.424804521995422,0.388105320237786,110.605976181096,159.708029234409
5,1,2,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,110.768818162544,159.708029234409
5,1,3,19|15|16|14|8|9|11|13|5|11|3|13|11|14|15|7|7|2|12,0,51,70,TRUE,0.478043806935143,0.345421485998166,0.446875602647554,110.826895834464,159.708029234409
5,1,4,19|17|13|20|7|3|17|17|7|3|12|11|5|14|11|17|5|6|15,2,35,67,TRUE,0.456370686994006,0.34432997104282,0.362350161396898,110.94733945089,159.708029234409
5,1,5,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,111.012236481574,159.708029234409
5,1,6,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,111.107567713783,159.708029234409
5,1,7,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,111.438111556286,159.708029234409
5,1,8,18|20|19|17|7|7|7|10|4|11|5|13|12|9|15|14|18|8|10,2,48,58,TRUE,0.297225917054395,0.155166116784853,0.420509546937122,111.83310954327,159.708029234409
5,1,9,20|16|9|6|17|16|15|14|4|19|18|7|6|17|13|12|19|6|12,2,33,66,TRUE,0.438810250314134,0.191343264214382,0.302247428912914,112.114537785511,159.708029234409
5,1,10,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,112.127290757836,159.708029234409
4,1,1,19|12|12|15|14|3|11|7|6|7|12|4|7|9|15|12|8|6|15,0,32,80,TRUE,0.293810037896024,0.396362481854155,0.181474545916842,111.797252286126,160.387672630946
4,1,2,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,111.919658767069,160.387672630946
4,1,3,18|19|13|10|4|20|6|19|8|10|16|5|5|8|16|11|15|9|5,0,64,37,TRUE,0.382539195403724,0.336388507796361,0.186263614712728,112.548367891421,160.387672630946
4,1,4,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,112.606578167725,160.387672630946
4,1,5,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,112.675821819557,160.387672630946
4,1,6,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,112.776786753516,160.387672630946
4,1,7,18|10|17|15|5|13|7|13|19|10|11|18|17|14|15|6|8|13|16,2,78,64,TRUE,0.372070892410079,0.227513529099423,0.322455596782367,112.893375401812,160.387672630946
4,1,8,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,112.916883275086,160.387672630946
4,1,9,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,113.167763708322,160.387672630946
4,1,10,18|5|17|6|12|3|14|8|19|19|9|11|13|19|17|18|12|8|14,0,62,34,TRUE,0.318527705101774,0.456450519978449,0.203236312644153,113.260457374071,160.387672630946
13,1,1,14|10|4|6|17|11|5|4|16|7|13|15|13|13|4|12|2|4|18,2,40,80,TRUE,0.22678756882805,0.374751351660225,0.117172008923028,109.790544457597,158.092385733128
13,1,2,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,110.236790652309,158.092385733128
13,1,3,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,110.636984530416,158.092385733128
13,1,4,19|5|15|9|10|2|11|19|3|9|3|14|15|10|17|16|12|11|15,0,37,63,TRUE,0.324086625576822,0.445505808816985,0.210114448568202,110.7203051442,158.092385733128
13,1,5,17|10|12|5|19|14|13|17|3|3|5|15|11|14|14|10|8|10|14,0,61,75,TRUE,0.408517927683741,0.436345716923004,0.20684571875392,110.976373751163,158.092385733128
13,1,6,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,111.185171675113,158.092385733128
13,1,7,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,111.195188128967,158.092385733128
13,1,8,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,111.25704932376,158.092385733128
13,1,9,19|15|14|9|19|10|12|14|8|5|9|3|15|15|17|17|9|10|18,2,27,77,TRUE,0.277588448164874,0.391229539134542,0.209413443527629,111.261298815046,158.092385733128
13,1,10,19|20|17|10|18|4|7|13|7|20|8|8|6|19|3|11|17|20|12,2,38,47,TRUE,0.386205847371683,0.309900042551047,0.265974461311399,111.320999980691,158.092385733128
16,1,1,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,109.854176201692,157.872734332085
16,1,2,16|19|15|11|16|11|3|8|6|6|19|15|14|9|18|15|11|12|7,2,54,76,TRUE,0.236544989203815,0.422094953712645,0.192077907712577,109.93671130717,157.872734332085
16,1,3,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,110.223715985775,157.872734332085
16,1,4,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,110.589343520645,157.872734332085
16,1,5,12|20|3|19|11|5|15|17|15|7|5|3|14|9|14|8|8|10|5,2,48,76,TRUE,0.160991182861793,0.30657071482807,0.173575194732487,110.679188912646,157.872734332085
16,1,6,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,110.737302206125,157.872734332085
16,1,7,19|10|15|4|19|13|14|3|8|4|12|18|3|9|15|8|9|10|7,2,44,77,TRUE,0.15944057824073,0.438131609028502,0.361210145481602,110.847946642094,157.872734332085
16,1,8,17|6|19|5|11|7|7|13|6|20|5|7|17|5|14|19|15|7|16,0,38,51,TRUE,0.300905293413402,0.461368002202541,0.180143440307942,111.48131827424,157.872734332085
16,1,9,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,111.556875386814,157.872734332085
16,1,10,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,111.865140268244,157.872734332085
14,1,1,5|20|13|20|3|11|15|5|2|19|13|13|14|18|3|10|11|10|5,2,76,78,TRUE,0.235309783321841,0.15535079350498,0.279305566377186,107.24453108181,158.749969251951
14,1,2,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,107.478879593524,158.749969251951
14,1,3,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,107.584576955227,158.749969251951
14,1,4,14|14|6|15|9|11|15|9|6|13|16|11|8|13|4|6|11|10|9,2,46,79,TRUE,0.229878634592189,0.118460170282068,0.425150348455144,107.767991336679,158.749969251951
14,1,5,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,107.856973777024,158.749969251951
14,1,6,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,108.339177918022,158.749969251951
14,1,7,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,109.209444413357,158.749969251951
14,1,8,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,109.409211648858,158.749969251951
14,1,9,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,109.475706497726,158.749969251951
14,1,10,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,109.620501371932,158.749969251951
18,1,1,11|10|3|17|7|16|15|14|3|4|3|3|3|16|4|3|9|13|10,2,53,66,TRUE,0.441618607715567,0.234913293001836,0.226079957616702,109.619294859926,158.622280085087
18,1,2,10|14|12|16|13|4|8|4|3|8|16|9|15|11|14|10|7|9|10,2,49,76,TRUE,0.148800364101771,0.121484031127945,0.380510172674146,110.116667983871,158.622280085087
18,1,3,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,110.489948441309,158.622280085087
18,1,4,5|20|13|20|3|11|15|5|2|19|13|13|14|18|3|10|11|10|5,2,76,78,TRUE,0.235309783321841,0.15535079350498,0.279305566377186,111.250514873728,158.622280085087
18,1,5,11|10|4|10|7|19|2|3|8|9|8|14|3|19|4|8|18|2|19,2,33,69,TRUE,0.249252652404651,0.388402028298543,0.424186342063611,112.257726764584,158.622280085087
18,1,6,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,112.339909464663,158.622280085087
18,1,7,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,112.827047342193,158.622280085087
18,1,8,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,112.881804872995,158.622280085087
18,1,9,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,113.121473261491,158.622280085087
18,1,10,12|13|10|11|4|13|14|13|7|13|12|15|8|20|8|15|7|11|13,2,46,66,TRUE,0.18825572547514,0.434122996886526,0.356468916008321,113.376948599913,158.622280085087
17,1,1,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,110.216483211018,160.594130599499
17,1,2,17|14|17|14|13|14|19|4|16|2|4|12|7|7|10|11|10|11|11,2,41,77,TRUE,0.127710571429762,0.489803419571903,0.422627702193303,110.755224738783,160.594130599499
17,1,3,17|9|19|15|13|2|9|7|8|11|5|14|17|9|16|7|13|12|5,0,60,78,TRUE,0.383842021131999,0.294379386161158,0.396397667176222,110.965255489167,160.594130599499
17,1,4,14|20|3|9|17|13|2|16|20|10|10|19|11|20|6|12|2|4|20,2,69,78,TRUE,0.358859861886594,0.375822064755126,0.122340250277641,111.038500735856,160.594130599499
17,1,5,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,111.217969138332,160.594130599499
17,1,6,15|2|8|15|15|2|11|12|19|6|4|19|4|16|19|2|5|2|12,0,38,39,TRUE,0.497441063628783,0.425039749502097,0.269757207260969,111.604658120225,160.594130599499
17,1,7,19|17|13|20|7|3|17|17|7|3|12|11|5|14|11|17|5|6|15,2,35,67,TRUE,0.456370686994006,0.34432997104282,0.362350161396898,111.865360636554,160.594130599499
17,1,8,17|16|6|4|11|12|14|14|6|8|19|11|6|6|20|13|9|13|10,2,47,65,TRUE,0.361880766000384,0.414843521288668,0.136656731572181,111.865412403822,160.594130599499
17,1,9,19|19|15|6|3|20|14|13|8|3|9|3|5|13|14|11|16|10|9,0,79,39,TRUE,0.135888134849329,0.240564669001525,0.459941249198388,111.903903710973,160.594130599499
17,1,10,17|18|14|13|11|7|7|6|19|14|3|14|4|20|18|17|14|7|7,2,58,45,TRUE,0.343531980005523,0.27468842700876,0.438782346116988,112.013690748007,160.594130599499
8,1,1,19|3|17|15|2|5|9|14|10|13|19|3|15|6|15|7|3|17|14,0,62,64,TRUE,0.390076867868909,0.245049790525809,0.226492374859607,108.830279085925,165.557671701908
8,1,2,17|20|14|5|13|13|16|8|5|2|19|6|11|9|16|13|9|13|14,2,39,59,TRUE,0.186987209935273,0.167726854047199,0.475358481029716,108.997569809671,165.557671701908
8,1,3,16|11|13|13|9|7|2|13|6|15|10|12|2|8|10|18|15|7|17,2,49,68,TRUE,0.271792087671601,0.141090753972285,0.417178186509677,109.161640045924,165.557671701908
8,1,4,15|11|13|16|17|2|6|7|5|3|20|11|8|12|9|7|6|17|2,0,33,71,TRUE,0.312617415438693,0.381284600435398,0.265677295845503,109.374339931736,165.557671701908
8,1,5,16|13|6|16|3|15|6|11|17|8|9|12|6|10|9|10|9|5|15,2,31,72,TRUE,0.170124802299823,0.166370288018733,0.415019903654027,109.383375914113,165.557671701908
8,1,6,19|6|18|7|4|6|7|15|15|6|9|11|7|11|11|12|13|9|15,0,47,63,TRUE,0.180330090562147,0.354701080241725,0.446768687849414,109.445953573776,165.557671701908
8,1,7,19|15|17|14|5|6|10|11|19|4|11|12|14|8|14|11|4|18|13,0,22,68,TRUE,0.374992579536658,0.347122069678751,0.219611539673182,109.918587791804,165.557671701908
8,1,8,16|10|12|8|11|14|9|5|13|8|12|2|14|9|15|20|6|13|14,2,36,79,TRUE,0.113705070955285,0.392772728184131,0.492336139064103,110.018302474695,165.557671701908
8,1,9,20|10|14|17|19|15|19|12|7|2|20|13|7|20|13|8|10|9|16,2,78,77,TRUE,0.32180618636328,0.192296073575003,0.10761759077163,110.104829453322,165.557671701908
