repetition,cviter,trial,num.layers,units1,units2,units3,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
3,1,7,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,118.115604363599,35.3462080637614
3,1,8,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,118.16283332184,35.3462080637614
3,1,9,1,23,53,44,TRUE,0.220419943009138,0.374361538676741,0.292986211379315,118.849504908503,35.3462080637614
3,1,10,1,14,14,59,TRUE,0.229685503711939,0.173119016582176,0.36809055100921,119.127732309151,35.3462080637614
4,1,1,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,121.286905773947,35.3794453342756
4,1,2,1,23,34,51,TRUE,0.219270191407634,0.148602517037971,0.382634163865336,121.870375479369,35.3794453342756
4,1,3,1,53,44,40,TRUE,0.378081490518504,0.383932153663948,0.311280741887862,122.015416867996,35.3794453342756
4,1,4,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,122.107007188485,35.3794453342756
4,1,5,1,26,43,57,TRUE,0.375152432757589,0.190529861932263,0.279214288600598,122.36737096886,35.3794453342756
4,1,6,1,50,46,40,TRUE,0.383966925890292,0.235576897975925,0.232126338269109,122.454324203609,35.3794453342756
4,1,7,1,24,34,45,TRUE,0.233313057834317,0.212176524872404,0.390887848116327,122.502701279494,35.3794453342756
4,1,8,1,23,41,38,TRUE,0.36006037619267,0.299929659939922,0.3395223625956,122.664096528133,35.3794453342756
4,1,9,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,123.025771994732,35.3794453342756
4,1,10,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,123.280835369013,35.3794453342756
6,1,1,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,119.66789084114,36.063671485583
6,1,2,1,18,16,57,TRUE,0.124548111710158,0.141920267138033,0.45055566323919,119.797891476433,36.063671485583
6,1,3,1,50,44,37,TRUE,0.455206933884499,0.38638234445317,0.211088818767929,120.349913654116,36.063671485583
6,1,4,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,120.375236972956,36.063671485583
6,1,5,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,120.670614215637,36.063671485583
6,1,6,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,121.438311914584,36.063671485583
6,1,7,1,14,15,57,TRUE,0.155290965385184,0.149592587910114,0.476419244496958,121.566435418388,36.063671485583
6,1,8,1,50,44,39,TRUE,0.43329675470484,0.366168944596399,0.216720670861734,121.680886916679,36.063671485583
6,1,9,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,121.815098503034,36.063671485583
6,1,10,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,122.00271406577,36.063671485583
2,1,1,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,117.986259624399,37.5501141349475
2,1,2,1,25,64,37,TRUE,0.465363610799747,0.132659003771206,0.301909389541694,118.582189588612,37.5501141349475
2,1,3,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,118.701926393874,37.5501141349475
2,1,4,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,118.816427958461,37.5501141349475
2,1,5,1,27,32,40,TRUE,0.462247267181813,0.368201449645547,0.389644752393577,118.832103684291,37.5501141349475
2,1,6,1,13,32,38,TRUE,0.134739066104502,0.111985952976863,0.375901864759768,118.916919937711,37.5501141349475
2,1,7,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,118.962879218969,37.5501141349475
2,1,8,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,119.241351714747,37.5501141349475
2,1,9,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,119.894030927362,37.5501141349475
2,1,10,1,14,14,60,TRUE,0.128327218603831,0.161291078232908,0.38943632715583,120.489941035283,37.5501141349475
7,1,1,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,120.165361241851,36.3636998812358
7,1,2,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,120.970330167065,36.3636998812358
7,1,3,1,31,44,32,TRUE,0.399297291241563,0.114383332476321,0.407275973446495,121.123759852648,36.3636998812358
7,1,4,1,17,40,45,TRUE,0.366058021810585,0.17911283731003,0.401043836292143,121.338004997866,36.3636998812358
7,1,5,1,26,56,41,TRUE,0.436357891071488,0.150206219110118,0.375974471318221,121.423620388568,36.3636998812358
7,1,6,1,26,43,58,TRUE,0.408502742068784,0.126025320066761,0.375990838119225,121.733733711528,36.3636998812358
7,1,7,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,122.35475376334,36.3636998812358
7,1,8,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,122.666237560038,36.3636998812358
7,1,9,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,122.703941879075,36.3636998812358
7,1,10,3,31,55,46,TRUE,0.392987381841522,0.444808793673292,0.409871952838148,122.717944489246,36.3636998812358
10,1,1,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,118.007870410573,36.5935574650764
10,1,2,2,16,63,43,TRUE,0.46415805337215,0.185420406073537,0.279344454705703,118.958933021247,36.5935574650764
10,1,3,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,120.029092343248,36.5935574650764
10,1,4,1,26,27,38,TRUE,0.440969832261733,0.265442209822565,0.299089878318519,120.849046098882,36.5935574650764
10,1,5,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,121.407242341609,36.5935574650764
10,1,6,2,45,55,19,TRUE,0.402420220236486,0.37114513763539,0.236918470684474,121.519563012192,36.5935574650764
10,1,7,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,121.736369025261,36.5935574650764
10,1,8,2,16,64,42,TRUE,0.400554346020923,0.183301282408839,0.287168912385782,122.218911330408,36.5935574650764
10,1,9,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,122.546080877493,36.5935574650764
10,1,10,1,14,28,42,TRUE,0.316799173230835,0.116511119076156,0.327459930175589,122.597280918099,36.5935574650764
5,1,1,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,118.930035728287,39.0118876814842
5,1,2,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,119.142406139239,39.0118876814842
5,1,3,1,36,36,8,TRUE,0.367114113782137,0.163070972331842,0.33292230520332,119.51048481539,39.0118876814842
5,1,4,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,120.210553955121,39.0118876814842
5,1,5,1,26,51,48,TRUE,0.450484618287329,0.165687543960443,0.273980413221502,120.216093563671,39.0118876814842
5,1,6,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,120.999300177289,39.0118876814842
5,1,7,1,27,37,9,TRUE,0.264220632796248,0.195178592693251,0.232570258034524,121.072196645393,39.0118876814842
5,1,8,1,27,36,8,TRUE,0.365682696293226,0.165032948361268,0.231669364702953,121.127457262093,39.0118876814842
5,1,9,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,121.365511903624,39.0118876814842
5,1,10,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,121.588702868636,39.0118876814842
12,1,1,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,121.309251687609,36.5770573178927
12,1,2,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,121.834606895255,36.5770573178927
12,1,3,1,50,40,35,TRUE,0.373258677662193,0.378519736470649,0.208722727920658,122.549811036671,36.5770573178927
12,1,4,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,123.016406264689,36.5770573178927
12,1,5,1,26,30,39,TRUE,0.422431092920736,0.472106774751317,0.190247163067184,123.18367347436,36.5770573178927
12,1,6,1,16,39,60,TRUE,0.420696163772589,0.222753385110714,0.313991532658333,123.266980569811,36.5770573178927
12,1,7,1,23,35,59,TRUE,0.408356778802306,0.227039606463589,0.223502792459046,123.300588178099,36.5770573178927
12,1,8,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,123.471656676448,36.5770573178927
12,1,9,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,123.534932043613,36.5770573178927
12,1,10,2,27,27,60,TRUE,0.462226542513235,0.348674020057661,0.413937165879179,123.742734681824,36.5770573178927
9,1,1,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,119.052896733625,37.6616550683975
9,1,2,1,26,32,59,TRUE,0.145125272514432,0.125902569148613,0.279766670262726,120.609812368459,37.6616550683975
9,1,3,1,29,36,33,TRUE,0.388568497889198,0.140321380868955,0.31112287051635,120.751386065557,37.6616550683975
9,1,4,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,121.476342590872,37.6616550683975
9,1,5,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,121.900425992398,37.6616550683975
9,1,6,1,26,37,44,TRUE,0.161606612546497,0.136765952424322,0.188850185093951,122.025437304673,37.6616550683975
9,1,7,1,25,37,44,TRUE,0.261763056839087,0.190679302867705,0.457344840098669,122.441034376662,37.6616550683975
9,1,8,1,25,33,47,TRUE,0.365287459105547,0.142278377141869,0.155448818984312,122.493159704251,37.6616550683975
9,1,9,1,28,46,37,TRUE,0.228707168438654,0.128034308574573,0.188616016568366,123.056338217315,37.6616550683975
9,1,10,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,123.128520634322,37.6616550683975
13,1,1,1,15,53,39,TRUE,0.263182538003707,0.375099445276862,0.114060595213051,118.98388388631,36.6380444685618
13,1,2,1,14,15,42,TRUE,0.230272404958397,0.158956380293847,0.426332488943636,120.208974451723,36.6380444685618
13,1,3,1,27,33,61,TRUE,0.462754290537392,0.344662687641815,0.399160728318018,120.341003591701,36.6380444685618
13,1,4,1,26,47,56,TRUE,0.422272591177869,0.375181316745781,0.332908607525897,120.369592809198,36.6380444685618
13,1,5,1,25,39,41,TRUE,0.324924289843638,0.149072916539349,0.369474794795227,120.443684044656,36.6380444685618
13,1,6,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,120.874071987661,36.6380444685618
13,1,7,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,120.950376209477,36.6380444685618
13,1,8,1,15,55,42,TRUE,0.220458384471025,0.366671320631842,0.113002476529407,121.219076517122,36.6380444685618
13,1,9,1,26,45,42,TRUE,0.443257491233067,0.374262506328506,0.347020487524893,121.459474842073,36.6380444685618
13,1,10,1,24,51,32,TRUE,0.432798801099882,0.200913081778212,0.351532334030181,121.733448830997,36.6380444685618
16,1,1,1,14,14,59,TRUE,0.40130660949384,0.181669724185858,0.34895568076415,118.649386260876,36.7307043512662
16,1,2,1,14,33,55,TRUE,0.362885577697267,0.212815612713474,0.265615617983544,119.052273281526,36.7307043512662
16,1,3,1,25,54,34,TRUE,0.368411720978201,0.443913555109011,0.24686288063369,119.852593092569,36.7307043512662
16,1,4,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,120.210562998418,36.7307043512662
16,1,5,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,120.406105444987,36.7307043512662
16,1,6,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,120.658701376912,36.7307043512662
16,1,7,1,14,37,50,TRUE,0.263951507125851,0.166741970983262,0.26532781637188,120.696410910851,36.7307043512662
16,1,8,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,120.769663571853,36.7307043512662
16,1,9,1,23,28,56,TRUE,0.365783525755891,0.221411182109379,0.26540775619421,121.423570484945,36.7307043512662
16,1,10,1,23,39,50,TRUE,0.361342777919473,0.193842435653,0.267343398357913,122.040701026685,36.7307043512662
14,1,1,1,14,25,57,TRUE,0.231747882378963,0.185710293976681,0.447305012554951,116.009006549207,37.5195654511452
14,1,2,1,16,47,39,TRUE,0.483398050482322,0.179952692951984,0.274368003824784,116.169709011861,37.5195654511452
14,1,3,1,15,47,47,TRUE,0.48327322019377,0.17629424407815,0.321588959867684,116.232063338208,37.5195654511452
14,1,4,1,15,36,58,TRUE,0.120181888988428,0.161153126939225,0.328793086099345,116.496175532955,37.5195654511452
14,1,5,1,14,37,59,TRUE,0.125363469912563,0.165888234821577,0.34622686262575,116.503414712516,37.5195654511452
14,1,6,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,116.521851034633,37.5195654511452
14,1,7,1,16,36,47,TRUE,0.166117436514946,0.164719018239724,0.363554887644511,116.605637873593,37.5195654511452
14,1,8,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,116.758803987137,37.5195654511452
14,1,9,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,117.046107224574,37.5195654511452
14,1,10,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,117.216133061974,37.5195654511452
15,1,1,1,14,14,63,TRUE,0.246533252165149,0.191168226460543,0.474199200633359,118.410583162043,38.0083977977435
15,1,2,1,24,52,32,TRUE,0.420694536240458,0.226494241782089,0.278006097567966,118.747962363596,38.0083977977435
15,1,3,1,14,35,42,TRUE,0.254118777287198,0.221948383307248,0.428499730908601,118.771468435909,38.0083977977435
15,1,4,1,24,46,54,TRUE,0.426917934123525,0.226255052844656,0.302706702235079,118.791347009804,38.0083977977435
15,1,5,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,119.078390467141,38.0083977977435
15,1,6,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,119.576701695418,38.0083977977435
15,1,7,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,119.610131703096,38.0083977977435
15,1,8,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,120.017684648567,38.0083977977435
15,1,9,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,120.323448343311,38.0083977977435
15,1,10,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,121.379753047365,38.0083977977435
20,1,1,1,14,35,55,TRUE,0.298472959473182,0.186419822296932,0.475232422348996,116.704539019775,36.1741217811902
20,1,2,1,14,36,48,TRUE,0.368080508434907,0.207558745297622,0.238126944772136,117.572194978315,36.1741217811902
20,1,3,1,15,55,58,TRUE,0.364279140037844,0.366437231406536,0.235225802503113,117.616011816909,36.1741217811902
20,1,4,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,118.068324574882,36.1741217811902
20,1,5,1,13,38,30,TRUE,0.350715068845806,0.268044433222732,0.368877838393431,118.30298198721,36.1741217811902
20,1,6,1,17,53,60,TRUE,0.367430515069021,0.182978048435684,0.278617846536546,118.647708631298,36.1741217811902
20,1,7,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,118.807584284669,36.1741217811902
20,1,8,1,25,35,33,TRUE,0.368478713595261,0.283895007123753,0.406788653943442,118.871767024241,36.1741217811902
20,1,9,1,23,20,28,TRUE,0.130934423574092,0.180099616094915,0.275400023509438,118.89301180094,36.1741217811902
20,1,10,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,119.657368996594,36.1741217811902
8,1,1,1,49,45,54,TRUE,0.45829580419732,0.231074592238154,0.372493427195685,118.562536672338,40.7328783154488
8,1,2,1,51,42,43,TRUE,0.477296468582979,0.18018290939732,0.27445198331701,119.722939579144,40.7328783154488
8,1,3,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,119.807663875703,40.7328783154488
8,1,4,1,23,45,39,TRUE,0.387986940762703,0.371065636906571,0.230882691725949,120.292287149709,40.7328783154488
8,1,5,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,120.515991022148,40.7328783154488
8,1,6,1,14,14,59,TRUE,0.211090985302269,0.191562144597584,0.447563266794867,120.737800055102,40.7328783154488
8,1,7,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,121.211635991909,40.7328783154488
8,1,8,3,37,54,48,TRUE,0.40134011871682,0.347803423518729,0.391201352924091,122.057025362208,40.7328783154488
8,1,9,1,30,30,30,TRUE,0.294399862244609,0.290770385047654,0.380375481920783,122.09446630221,40.7328783154488
8,1,10,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,122.106234197758,40.7328783154488
17,1,1,1,14,15,57,TRUE,0.238990610189451,0.18237596908273,0.432188107527691,117.247990769871,37.7701440691948
17,1,2,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,117.518950039243,37.7701440691948
17,1,3,1,14,29,46,TRUE,0.243826137522714,0.183982447112049,0.428306364667051,118.185555633903,37.7701440691948
17,1,4,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,118.465085420404,37.7701440691948
17,1,5,1,14,23,60,TRUE,0.224634309938073,0.19108991316473,0.469285641266156,118.713045992446,37.7701440691948
17,1,6,2,16,55,42,TRUE,0.480783679215171,0.217091542977717,0.27732748343334,118.922900172507,37.7701440691948
17,1,7,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,119.203808303729,37.7701440691948
17,1,8,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,119.303454106277,37.7701440691948
17,1,9,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,119.729346282968,37.7701440691948
17,1,10,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,119.942899367506,37.7701440691948
11,1,1,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,117.403209163448,40.5372788190842
11,1,2,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,119.259982879975,40.5372788190842
11,1,3,1,62,45,37,TRUE,0.452376813607545,0.345522981812532,0.210182269581757,119.265518325745,40.5372788190842
11,1,4,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,119.282988714555,40.5372788190842
11,1,5,1,48,38,9,TRUE,0.370430574993326,0.141820386877005,0.179361277259949,119.334933697719,40.5372788190842
11,1,6,1,27,42,10,TRUE,0.371988729608179,0.236118750086846,0.224578121890298,119.397374237542,40.5372788190842
11,1,7,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,119.683572485123,40.5372788190842
11,1,8,1,50,35,40,TRUE,0.366461966007935,0.15724322847096,0.245710669506724,119.992797714901,40.5372788190842
11,1,9,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,120.579955057234,40.5372788190842
11,1,10,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,120.903520080224,40.5372788190842
18,1,1,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,118.85689945661,39.3218550999959
18,1,2,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,118.915710984832,39.3218550999959
18,1,3,2,23,63,44,TRUE,0.118301300618768,0.454459792874914,0.302963602429937,119.670391910558,39.3218550999959
18,1,4,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,119.739939821857,39.3218550999959
18,1,5,1,14,14,44,TRUE,0.226140016705113,0.149547442750064,0.481692549241098,120.323782669333,39.3218550999959
18,1,6,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,120.595625418463,39.3218550999959
18,1,7,1,26,34,46,TRUE,0.298193037439435,0.226439047096006,0.392022447404016,120.622069603957,39.3218550999959
18,1,8,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,121.189686868291,39.3218550999959
18,1,9,1,51,34,34,TRUE,0.14695549189399,0.222378074905439,0.327616136424505,121.214186102787,39.3218550999959
18,1,10,1,16,14,46,TRUE,0.132722999366471,0.180597315196766,0.429429152479057,121.654879063459,39.3218550999959
19,1,1,1,27,38,48,TRUE,0.317586669687331,0.481371473220852,0.395001911278719,120.25342162383,39.5576071341833
19,1,2,1,25,40,10,TRUE,0.416590615008409,0.237603106879711,0.188040320811547,120.514692105816,39.5576071341833
19,1,3,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,120.551332978897,39.5576071341833
19,1,4,1,40,27,43,TRUE,0.388267495932874,0.329561320587003,0.410802654600207,120.971325059126,39.5576071341833
19,1,5,1,14,15,51,TRUE,0.234200740714138,0.161841035799365,0.419941062098039,121.134391461852,39.5576071341833
19,1,6,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,121.691821875577,39.5576071341833
19,1,7,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,121.805804361356,39.5576071341833
19,1,8,1,34,39,10,TRUE,0.413469484554278,0.348745842658521,0.39981215087125,122.046181398835,39.5576071341833
19,1,9,2,46,34,8,TRUE,0.441934871597323,0.287994547065261,0.396643639555504,122.101332866634,39.5576071341833
19,1,10,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,122.248300954349,39.5576071341833
2,2,1,1,20,20,47,TRUE,0.373202716465562,0.202739222377047,0.437183158779864,115.437105442169,35.067410882314
2,2,2,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,116.052184079075,35.067410882314
2,2,3,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,116.073540825933,35.067410882314
2,2,4,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,116.419465672624,35.067410882314
2,2,5,2,27,33,48,TRUE,0.463780994855745,0.368088132769077,0.39926693886124,116.631698944822,35.067410882314
2,2,6,1,14,20,50,TRUE,0.365976298686018,0.186338364159735,0.438391888769997,116.806026030777,35.067410882314
2,2,7,1,14,14,55,TRUE,0.135996278003504,0.203719912553925,0.450381777854279,117.568404896626,35.067410882314
2,2,8,2,27,27,60,TRUE,0.462226542513235,0.348674020057661,0.413937165879179,117.681126534625,35.067410882314
2,2,9,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,117.899435132721,35.067410882314
2,2,10,1,23,15,49,TRUE,0.120380995487997,0.200211369134567,0.436193999401797,117.940032979364,35.067410882314
4,2,1,1,31,37,37,TRUE,0.317399117334241,0.156362854676229,0.355653902288136,116.430414591372,37.120051964124
4,2,2,1,14,14,50,TRUE,0.256106239400689,0.177228722153832,0.468210596664582,116.498590360046,37.120051964124
4,2,3,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,116.877688783842,37.120051964124
4,2,4,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,117.097356495743,37.120051964124
4,2,5,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,117.766605353953,37.120051964124
4,2,6,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,117.897972968641,37.120051964124
4,2,7,1,16,45,29,TRUE,0.369773059282126,0.216824727243157,0.192372432183335,118.147403382263,37.120051964124
4,2,8,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,118.345634328461,37.120051964124
4,2,9,1,40,37,35,TRUE,0.175272936076533,0.149140635689937,0.328641971083578,118.555692874202,37.120051964124
4,2,10,3,31,55,46,TRUE,0.392987381841522,0.444808793673292,0.409871952838148,118.705825927108,37.120051964124
6,2,1,1,14,16,52,TRUE,0.249146715048834,0.197397640830268,0.476706442144343,117.501570974389,35.5662712335587
6,2,2,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,118.408520672596,35.5662712335587
6,2,3,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,118.474646822565,35.5662712335587
6,2,4,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,118.545033809967,35.5662712335587
6,2,5,1,42,40,39,TRUE,0.441161690389508,0.381619553267843,0.236282424523256,118.811740800867,35.5662712335587
6,2,6,1,14,23,55,TRUE,0.22733764343717,0.1516462278583,0.46645577859949,119.141690164283,35.5662712335587
6,2,7,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,119.573242501563,35.5662712335587
6,2,8,1,37,38,9,TRUE,0.19632535277341,0.153563503549975,0.398608475131384,119.750541029082,35.5662712335587
6,2,9,1,37,38,9,TRUE,0.136389674069274,0.210763798696705,0.392688683671167,119.90734523638,35.5662712335587
6,2,10,1,15,55,34,TRUE,0.262844700880535,0.371692764441923,0.115263322054094,120.065389792086,35.5662712335587
1,2,1,1,14,14,58,TRUE,0.230122895224486,0.18617955011141,0.471729668523767,120.014035245626,40.0157261013985
1,2,2,1,51,44,39,TRUE,0.44320238159853,0.383881194889545,0.218579735589447,120.098350346618,40.0157261013985
1,2,3,1,25,46,20,TRUE,0.37204574372118,0.211367127206048,0.291940221245139,120.238034674385,40.0157261013985
1,2,4,1,53,36,32,TRUE,0.181007392401807,0.157711228053086,0.337000154235284,120.527538181566,40.0157261013985
1,2,5,1,15,43,56,TRUE,0.217809089077355,0.1583719668191,0.327770136320826,120.825703971416,40.0157261013985
1,2,6,1,40,33,48,TRUE,0.312819105328526,0.320473767144722,0.389289561248734,120.900860918101,40.0157261013985
1,2,7,2,23,63,44,TRUE,0.123771841838607,0.456567904769327,0.308219984162133,121.035382459273,40.0157261013985
1,2,8,1,15,51,34,TRUE,0.257677650629194,0.371485578519059,0.112695620881277,121.690662801519,40.0157261013985
1,2,9,1,37,40,45,TRUE,0.279905834882963,0.121160301619115,0.33755865231125,121.97533350359,40.0157261013985
