repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
1,1,0.817920903949828,0.885803784902284,158.030654872774,9.15349838052109,0.882856290938581,0.932895911679416,88.0643416110632,7.44836496701687,0.0895367701848348
1,2,0.820287202934868,0.886191427136748,155.767153119144,9.01562595093866,0.771280847719455,0.874157373932818,175.464438691705,10.5178589210379,0.0774662494659424
1,3,0.809694196166967,0.877353499696637,168.393144282688,9.44137358364927,0.856821523148602,0.911928169458802,85.8879853721376,7.35537692231629,0.0827432195345561
1,4,0.81504092631332,0.881582531664274,156.110405219487,8.89024014293741,0.813853365361349,0.844317084969249,182.554119866627,10.4342530313003,0.0759099364280701
1,5,0.810488420764834,0.877787092890602,165.343263717695,9.27582528525482,0.830672834166317,0.909006964096694,118.013953072447,8.57029447130088,0.107418831189473
1,6,0.81263172179143,0.879943035973639,151.332708453984,8.85877376402362,0.844583099688995,0.845639937055021,244.038060278486,10.7385395360237,0.0942147493362427
1,7,0.821382507165965,0.887705025508194,145.361792643099,8.51956421187248,0.774033745316487,0.81173492309207,284.076078569911,12.9211226379801,0.0870248158772786
1,8,0.826685743724445,0.891333740500557,150.361518728591,8.97707849415642,0.684547259216653,0.787483405517099,222.212531898307,9.59581953567134,0.0793480475743612
1,9,0.81065428030685,0.877772544980882,166.174393521777,9.32851218131656,0.839882006547566,0.901508142341656,103.548182139704,7.37845086486989,0.0981346646944682
1,10,0.82330042830448,0.888546281430526,147.41347646762,8.8055606475011,0.747423922061551,0.830358597115852,254.055607275984,10.7784658136983,0.0954063693682353
2,1,0.814850635491544,0.881384873946887,161.999442677897,9.25520656163506,0.823607158021852,0.901825435903908,120.344338634084,8.17090303673692,0.104700434207916
2,2,0.824643820520703,0.889815126656335,150.978174202178,8.87401244671255,0.742365685077255,0.853175014399013,207.830331740463,10.6556875385886,0.0786741495132446
2,3,0.810231680732193,0.878136182344651,152.927305430896,8.90864675407768,0.852630477247004,0.876312140356276,220.128550319893,10.1447006690469,0.0977918346722921
2,4,0.814814696598909,0.881574029989366,157.982300115066,8.99939425590165,0.801955306393362,0.87301534427241,168.711355989948,9.41204306220183,0.109768784046173
2,5,0.814074620243819,0.881453083271522,163.430661292374,9.30936478875463,0.875322795102272,0.923765145448828,89.3754314585599,7.62774644781509,0.0830187678337097
2,6,0.814061199107429,0.881119093445876,157.224140041374,9.07572305574126,0.80861203253945,0.868956615239843,178.7707042985,9.21452929645226,0.0933722019195557
2,7,0.818443060783777,0.884332914544749,151.079955285936,8.77346600579892,0.786132141161153,0.809340839835351,243.9522318341,11.3366592586695,0.0894438703854879
2,8,0.809045873682964,0.876172462047547,169.489597287737,9.36199123733511,0.823278702189217,0.893439133043045,92.9269715726214,7.58241746711455,0.0810169657071431
2,9,0.820178412753608,0.886180487477547,155.478310816877,8.932662012691,0.764006394171544,0.858198339936116,175.839067514957,10.1539694261915,0.0966803987820943
2,10,0.812952723688326,0.881023587844703,155.369692903368,9.06217701878161,0.807430750345172,0.867771175634973,200.513947422526,9.43632772075676,0.0887596011161804
3,1,0.820795626894487,0.885858567723109,159.809694313596,9.09089773940205,0.75298665579993,0.855617509855669,137.988805400953,9.26361625538157,0.0993336319923401
3,2,0.812795687042994,0.880570342061985,157.200302275675,8.94790110571313,0.830485787836114,0.898425359904319,160.903524181188,9.58677977304627,0.10208059946696
3,3,0.811752273817874,0.878757395889541,160.893339163734,9.04572978994563,0.81451828225676,0.882610767429699,158.446574815939,9.75463961647483,0.094770085811615
3,4,0.813971744037704,0.88031628742306,156.202248435121,8.98847839771731,0.789134881801006,0.845164341396385,207.829695835259,10.3976169924347,0.0723843177159627
3,5,0.811603202960874,0.879786381637579,165.235470110604,9.30974959566158,0.852113800863664,0.915341330231676,82.3757647970814,7.12707290305998,0.0870016177495321
3,6,0.81542771337822,0.882079206217358,157.751545080998,9.1064648532523,0.788841346718781,0.875195666548593,174.802898640363,9.47530817497432,0.0800296505292257
3,7,0.811282140263713,0.879195865221335,153.678717854347,9.00986226477144,0.82913172079529,0.843654322590448,237.755396324295,10.4364798863029,0.0818925499916077
3,8,0.821448310036865,0.886910764020045,148.356347674619,8.70175596707027,0.780910838554849,0.844819502881183,244.780986484753,10.8231819837799,0.0727842330932617
3,9,0.820487741093345,0.886932665562663,155.617587360914,9.04625377215215,0.760712350156821,0.843752190252966,172.081710680745,9.11314667172538,0.0805375536282857
3,10,0.826095505618688,0.891930540215504,150.822686270181,9.00588619116439,0.777091736090986,0.863919313008188,166.768028600306,9.28396326520789,0.0929482698440552
4,1,0.821783794789986,0.886595577565399,157.18057025498,9.00959966760063,0.741790133256366,0.846314763668547,158.918071907997,9.07653867351475,0.0956604798634847
4,2,0.817381390844182,0.883836563062292,159.350304593039,9.17280559930161,0.816293999295282,0.898944125142618,129.112995483555,7.77962929433253,0.102662181854248
4,3,0.821576644482741,0.887013717342837,150.043956773227,8.81104133561717,0.759146540089569,0.822983951603319,231.122231373351,10.717236660592,0.0952345530192057
4,4,0.810287031467198,0.878655251540016,162.673192696717,9.26670874032848,0.872598782409972,0.928885608680972,104.751362292071,7.15862354809145,0.0978093504905701
4,5,0.809226108378191,0.87672760118095,165.990619301548,9.31187099990163,0.856463204179828,0.909552993142289,104.474387892977,8.06173329410176,0.0773856004079183
4,6,0.817602968628753,0.883676816532313,152.242368696529,8.95445654024096,0.772070188582844,0.8517096077548,228.609526959496,10.6816730652618,0.0911107500394185
4,7,0.815739701676848,0.882425002936699,152.795726782778,8.85384527495976,0.797640987458601,0.852011437456829,224.130965985087,11.0009445618506,0.0918856183687846
4,8,0.815034292679497,0.882478189959998,153.472901566324,8.85408318072505,0.810922043655932,0.86295333282032,207.849844844214,10.9701734641341,0.0863052328427633
