repetition,cviter,trial,num.layers,units1,units2,units3,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
3,1,7,2,64,43,61,TRUE,0.243865540377634,0.462529095890355,0.204092097383845,100.547095344654,87.3522517164548
3,1,8,2,64,38,15,TRUE,0.20052557247764,0.449981594562664,0.218593453123318,100.781680143801,87.3522517164548
3,1,9,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.807210886931,87.3522517164548
3,1,10,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,101.093957662002,87.3522517164548
6,1,1,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.211074186235,85.1394234657288
6,1,2,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.252197243888,85.1394234657288
6,1,3,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.317183448368,85.1394234657288
6,1,4,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.347618162821,85.1394234657288
6,1,5,1,58,10,21,TRUE,0.153613039930061,0.497928947978448,0.228082645228365,100.426978476259,85.1394234657288
6,1,6,1,57,45,48,TRUE,0.141247717805554,0.489881705615714,0.230763136438862,100.810339899991,85.1394234657288
6,1,7,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.933725638935,85.1394234657288
6,1,8,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.972706231846,85.1394234657288
6,1,9,3,24,62,20,TRUE,0.255574664378992,0.438346393942303,0.157293871542498,101.206917556706,85.1394234657288
6,1,10,3,35,17,23,TRUE,0.293134548303008,0.263373817049503,0.151390931055375,101.251339039917,85.1394234657288
7,1,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.7822121794373,86.3549514849981
7,1,2,1,59,23,63,TRUE,0.250219701182248,0.445430706833647,0.219311281244823,99.7936093468214,86.3549514849981
7,1,3,3,11,27,53,TRUE,0.247456282634876,0.177909728222885,0.137917631386669,100.012683141275,86.3549514849981
7,1,4,1,58,9,34,TRUE,0.254998090917858,0.473464743908486,0.207217798531353,100.199855207007,86.3549514849981
7,1,5,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.389871643944,86.3549514849981
7,1,6,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.480018090685,86.3549514849981
7,1,7,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.486493354867,86.3549514849981
7,1,8,1,23,22,64,TRUE,0.247001161591598,0.447232627750416,0.381110696086682,100.515884530469,86.3549514849981
7,1,9,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.595383966727,86.3549514849981
7,1,10,3,23,53,44,TRUE,0.349201901486958,0.342507621942786,0.276554623502307,100.70949705762,86.3549514849981
9,1,1,2,57,17,61,TRUE,0.14707056149855,0.314420059679474,0.207665434996551,99.6952042778801,86.782212082545
9,1,2,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.192191861762,86.782212082545
9,1,3,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.473985143448,86.782212082545
9,1,4,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.57257831051,86.782212082545
9,1,5,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.653345696284,86.782212082545
9,1,6,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.753648025046,86.782212082545
9,1,7,3,57,21,23,TRUE,0.208628140051006,0.42407210143556,0.196912011921866,101.008925745992,86.782212082545
9,1,8,1,61,16,28,FALSE,0.295333193356055,0.145713053076179,0.25364494776295,101.181209708797,86.782212082545
9,1,9,3,26,56,16,TRUE,0.246881729077996,0.249189440342796,0.314793682108954,101.209252401477,86.782212082545
9,1,10,3,23,53,44,TRUE,0.349201901486958,0.342507621942786,0.276554623502307,101.230773242256,86.782212082545
12,1,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.802934750147,86.1599136670431
12,1,2,1,56,28,59,TRUE,0.235418744131657,0.447076948123224,0.184980417459368,100.888490192888,86.1599136670431
12,1,3,1,57,29,26,TRUE,0.250909627076681,0.421597982301174,0.285399020090348,101.17392325106,86.1599136670431
12,1,4,1,57,28,30,TRUE,0.247118146190129,0.448716049304728,0.21058466122431,101.203255940333,86.1599136670431
12,1,5,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,101.532670368706,86.1599136670431
12,1,6,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,101.537959941512,86.1599136670431
12,1,7,1,56,10,48,TRUE,0.23496765143532,0.446589112596229,0.154283266797078,101.553698516283,86.1599136670431
12,1,8,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,101.571898090678,86.1599136670431
12,1,9,1,59,12,22,TRUE,0.134769790341976,0.445885344049856,0.363437384958326,101.591662755269,86.1599136670431
12,1,10,3,50,29,15,TRUE,0.151218855117436,0.397285359632509,0.153317784544732,101.855795205635,86.1599136670431
14,1,1,2,59,31,29,TRUE,0.252006608557869,0.41047298860041,0.217148040249647,100.076339067015,86.3982285141945
14,1,2,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.271780717429,86.3982285141945
14,1,3,2,58,30,30,TRUE,0.16830844403433,0.337134795302239,0.218854570768576,100.330622799825,86.3982285141945
14,1,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.449925758594,86.3982285141945
14,1,5,3,61,38,25,TRUE,0.247917715486871,0.423875884519478,0.177100572916249,100.483354863775,86.3982285141945
14,1,6,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.536246769078,86.3982285141945
14,1,7,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.867764304155,86.3982285141945
14,1,8,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.915148902605,86.3982285141945
14,1,9,2,61,23,35,TRUE,0.143563825746114,0.438944353343661,0.224677317469824,100.99105464604,86.3982285141945
14,1,10,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,101.10037409667,86.3982285141945
8,1,1,2,63,32,56,TRUE,0.248650797823168,0.443439821785067,0.213333268870641,100.083227810152,89.1069423357646
8,1,2,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.158764380505,89.1069423357646
8,1,3,2,61,32,50,TRUE,0.221558515600947,0.468071387980951,0.210871666855976,100.162770415034,89.1069423357646
8,1,4,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.325595197531,89.1069423357646
8,1,5,2,59,30,50,TRUE,0.185227926294465,0.471415786604506,0.234194193685615,100.401462457044,89.1069423357646
8,1,6,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.413498300789,89.1069423357646
8,1,7,2,63,32,55,TRUE,0.210944866919759,0.476548182951301,0.212183695985714,100.795225236259,89.1069423357646
8,1,8,3,11,27,43,TRUE,0.399677508280729,0.169224739924539,0.11815160336555,101.363174093257,89.1069423357646
8,1,9,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,101.371713799118,89.1069423357646
8,1,10,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,101.382868569884,89.1069423357646
10,1,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.4456784126,90.2529139836629
10,1,2,2,62,32,36,TRUE,0.23776438055547,0.450486351734985,0.203970256104993,100.740852904903,90.2529139836629
10,1,3,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.962737820753,90.2529139836629
10,1,4,3,60,32,23,TRUE,0.358685188792501,0.267462393699242,0.189704957461772,101.0209710159,90.2529139836629
10,1,5,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,101.044163098748,90.2529139836629
10,1,6,3,25,50,34,TRUE,0.290231272421625,0.392454465641331,0.161153445349697,101.136289756077,90.2529139836629
10,1,7,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,101.181707266087,90.2529139836629
10,1,8,3,24,36,37,TRUE,0.260937562917208,0.369756041886282,0.127399689931402,101.195234067808,90.2529139836629
10,1,9,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,101.244296055746,90.2529139836629
10,1,10,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,101.294098642235,90.2529139836629
15,1,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.342458903662,89.3100725491842
15,1,2,1,58,13,31,TRUE,0.32458689064933,0.209940853687727,0.356123217847326,100.450212500217,89.3100725491842
15,1,3,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.775446130324,89.3100725491842
15,1,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.876062191748,89.3100725491842
15,1,5,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.969773432473,89.3100725491842
15,1,6,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.98898579719,89.3100725491842
15,1,7,3,23,53,44,TRUE,0.349201901486958,0.342507621942786,0.276554623502307,100.995758219029,89.3100725491842
15,1,8,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,101.014523603461,89.3100725491842
15,1,9,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,101.08865770705,89.3100725491842
15,1,10,3,11,27,43,TRUE,0.399677508280729,0.169224739924539,0.11815160336555,101.096644499962,89.3100725491842
11,1,1,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,99.6062346828961,90.6638188322385
11,1,2,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.04262724234,90.6638188322385
11,1,3,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.460883584768,90.6638188322385
11,1,4,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.615185177384,90.6638188322385
11,1,5,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.703252630103,90.6638188322385
11,1,6,2,61,32,35,TRUE,0.150349910023132,0.478504945826894,0.211520090570342,100.722420969845,90.6638188322385
11,1,7,3,50,27,10,TRUE,0.363314902640861,0.225320653966881,0.152999660673496,100.754629227806,90.6638188322385
11,1,8,1,59,10,44,TRUE,0.179579115167543,0.48548368386074,0.25098404109903,100.774891892815,90.6638188322385
11,1,9,3,11,27,43,TRUE,0.399677508280729,0.169224739924539,0.11815160336555,100.813330160491,90.6638188322385
11,1,10,2,62,31,57,TRUE,0.162314686828963,0.492626635306455,0.176842891378464,100.91466488495,90.6638188322385
20,1,1,1,58,8,35,TRUE,0.238700072638091,0.323036949963232,0.391348581507392,99.3169073933037,87.7283100008965
20,1,2,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.442880246527,87.7283100008965
20,1,3,1,58,8,36,TRUE,0.253406431431201,0.266681578704076,0.377568227325112,99.7430898224687,87.7283100008965
20,1,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,99.9324665220923,87.7283100008965
20,1,5,1,58,8,44,TRUE,0.23871191111754,0.193695204097871,0.374602822974237,100.199332048797,87.7283100008965
20,1,6,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.517691742952,87.7283100008965
20,1,7,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.583388984341,87.7283100008965
20,1,8,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.655465203751,87.7283100008965
20,1,9,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.847547350721,87.7283100008965
20,1,10,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,101.09185719259,87.7283100008965
16,1,1,1,57,47,14,TRUE,0.19457570082419,0.25695715425761,0.398150840279357,99.6593312607352,90.5772132356962
16,1,2,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,99.8784172352425,90.5772132356962
16,1,3,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.312528987847,90.5772132356962
16,1,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.361155991039,90.5772132356962
16,1,5,2,63,37,48,TRUE,0.222404177600301,0.450211270399758,0.208878244989064,100.534923976464,90.5772132356962
16,1,6,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.537182681605,90.5772132356962
16,1,7,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.645700751719,90.5772132356962
16,1,8,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.668378037763,90.5772132356962
16,1,9,2,59,33,49,TRUE,0.217926419509104,0.464311439463973,0.203852389733096,100.837394577975,90.5772132356962
16,1,10,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.884009122445,90.5772132356962
19,1,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.111089883879,89.339532148838
19,1,2,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.228096740407,89.339532148838
19,1,3,1,59,10,33,TRUE,0.138387377203183,0.330436559527846,0.315005040275184,100.268862426729,89.339532148838
19,1,4,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.288030981128,89.339532148838
19,1,5,2,64,31,60,TRUE,0.221329909567837,0.445651977149094,0.212841240187308,100.471663048759,89.339532148838
19,1,6,2,61,26,56,TRUE,0.222762940192913,0.444724199148327,0.185661900860658,100.597692329958,89.339532148838
19,1,7,1,63,30,35,TRUE,0.208421828011834,0.450275188240122,0.203241973741609,100.999051383334,89.339532148838
19,1,8,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,101.017324252212,89.339532148838
19,1,9,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,101.133042997712,89.339532148838
19,1,10,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,101.19423272949,89.339532148838
18,1,1,2,60,10,32,TRUE,0.139251768655441,0.326411297511815,0.211358636228583,99.6840731853659,90.3385929822922
18,1,2,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.9219783016556,90.3385929822922
18,1,3,2,54,10,25,TRUE,0.184109787283025,0.496151202430509,0.211313832161046,100.20105971848,90.3385929822922
18,1,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.243778577001,90.3385929822922
18,1,5,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.408402029067,90.3385929822922
18,1,6,3,56,15,20,TRUE,0.177465163886559,0.328496264458161,0.159975071987971,100.44768791355,90.3385929822922
18,1,7,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.507483640497,90.3385929822922
18,1,8,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.606490440756,90.3385929822922
18,1,9,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.628981046957,90.3385929822922
18,1,10,3,62,15,26,TRUE,0.142031661511922,0.325068441324673,0.352882131338566,100.696240481561,90.3385929822922
13,1,1,2,61,33,43,TRUE,0.206914260597107,0.464875046397581,0.211201736472902,99.9619032861397,94.9283937970797
13,1,2,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,99.9998548684705,94.9283937970797
13,1,3,2,63,17,26,TRUE,0.144123569806578,0.439449289321942,0.317724479538422,100.235785038484,94.9283937970797
13,1,4,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.352125424025,94.9283937970797
13,1,5,2,59,31,23,TRUE,0.263552209011244,0.446573075445647,0.235753490331983,100.388332300803,94.9283937970797
13,1,6,2,62,33,32,TRUE,0.172100651373196,0.473558817774251,0.216384182347672,100.4517656222,94.9283937970797
13,1,7,1,62,18,24,TRUE,0.188512831922437,0.446464537699663,0.293781050649759,100.467771846774,94.9283937970797
13,1,8,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.554196354231,94.9283937970797
13,1,9,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.576041790747,94.9283937970797
13,1,10,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.693649783972,94.9283937970797
5,1,1,1,63,25,24,TRUE,0.203364580376315,0.280711249173295,0.316508062475664,99.5274094606632,93.4419645826022
5,1,2,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.7746839829908,93.4419645826022
5,1,3,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.108134729066,93.4419645826022
5,1,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.187364440949,93.4419645826022
5,1,5,3,55,19,24,TRUE,0.257422177802211,0.436844547239669,0.106744756358571,100.445020320935,93.4419645826022
5,1,6,1,59,8,49,TRUE,0.254395675191299,0.449578331619096,0.34471613981335,100.65717097051,93.4419645826022
5,1,7,2,59,30,24,TRUE,0.258409111634367,0.436871328312953,0.114966759769316,100.716961488085,93.4419645826022
5,1,8,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.735997006724,93.4419645826022
5,1,9,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.834211425535,93.4419645826022
5,1,10,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.91041494792,93.4419645826022
17,1,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.7427284233751,97.4307661334674
17,1,2,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.15481178113,97.4307661334674
17,1,3,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.29224430937,97.4307661334674
17,1,4,2,59,34,62,TRUE,0.170446188095977,0.478059490014081,0.210521093349092,100.45270531855,97.4307661334674
17,1,5,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.486041557834,97.4307661334674
17,1,6,3,23,53,44,TRUE,0.349201901486958,0.342507621942786,0.276554623502307,100.489814967017,97.4307661334674
17,1,7,2,34,55,22,TRUE,0.283664816859527,0.401506065568538,0.330330968022463,100.663002902623,97.4307661334674
17,1,8,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.756768233646,97.4307661334674
17,1,9,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,101.009972620664,97.4307661334674
17,1,10,2,59,31,35,TRUE,0.209191518486976,0.471245586717578,0.221313587431342,101.027564103011,97.4307661334674
4,2,1,1,63,8,22,TRUE,0.12607425817727,0.128983576413458,0.11902940690261,99.5607809955957,85.5772378643354
4,2,2,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.6152573993705,85.5772378643354
4,2,3,1,60,8,24,TRUE,0.130008350396926,0.337251418902084,0.306110517562658,99.9496849599514,85.5772378643354
4,2,4,1,57,8,22,TRUE,0.106849155079938,0.33581978444564,0.107422278977009,100.149815839811,85.5772378643354
4,2,5,1,63,9,45,TRUE,0.130858629299818,0.349808120208316,0.305388379882492,100.24987267352,85.5772378643354
4,2,6,3,26,39,25,TRUE,0.188039259664835,0.232092193981471,0.13069365643497,100.615216948208,85.5772378643354
4,2,7,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.70541539426,85.5772378643354
4,2,8,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.765641935594,85.5772378643354
4,2,9,3,19,51,40,TRUE,0.112818395986247,0.439458240251295,0.106438298276771,100.807525063487,85.5772378643354
4,2,10,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.808606785891,85.5772378643354
1,2,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,100.207689396862,88.4482553998629
1,2,2,3,55,28,16,TRUE,0.117853515288941,0.432277548918049,0.117690237469078,100.554426783297,88.4482553998629
1,2,3,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.672040713636,88.4482553998629
1,2,4,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.723294702613,88.4482553998629
1,2,5,1,31,43,21,TRUE,0.371142015699297,0.316462884677458,0.298848254384939,100.873785318128,88.4482553998629
1,2,6,3,11,27,43,TRUE,0.399677508280729,0.169224739924539,0.11815160336555,101.008466310004,88.4482553998629
1,2,7,2,63,36,48,TRUE,0.249744874126251,0.4728736624073,0.210681462316702,101.166594025224,88.4482553998629
1,2,8,1,59,10,31,TRUE,0.159048229314435,0.471298788773681,0.377663256230863,101.317872873433,88.4482553998629
1,2,9,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,101.33074312062,88.4482553998629
1,2,10,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,101.375645020343,88.4482553998629
2,2,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.3822694746983,88.4228184978167
2,2,2,1,60,10,33,TRUE,0.138495778955915,0.328275360552251,0.307002389012344,99.456413624092,88.4228184978167
2,2,3,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,99.914670760479,88.4228184978167
2,2,4,2,63,10,43,TRUE,0.137356639470508,0.450952314228818,0.197629100937387,100.249315135504,88.4228184978167
2,2,5,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.558792425498,88.4228184978167
2,2,6,2,61,32,59,TRUE,0.214836540622455,0.47701786391732,0.20827776355877,100.63853304668,88.4228184978167
2,2,7,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.77881350402,88.4228184978167
2,2,8,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.830372081346,88.4228184978167
2,2,9,1,61,16,28,FALSE,0.295333193356055,0.145713053076179,0.25364494776295,100.835014825182,88.4228184978167
2,2,10,3,23,53,44,TRUE,0.349201901486958,0.342507621942786,0.276554623502307,100.85650851721,88.4228184978167
3,2,1,1,58,10,33,TRUE,0.141313893807819,0.335846537785255,0.30006775521033,99.851278349975,88.9464910825094
3,2,2,2,64,24,42,TRUE,0.214788189753501,0.467794783724612,0.209383858446796,100.475685761881,88.9464910825094
3,2,3,2,21,62,63,TRUE,0.458123471122235,0.1819175112003,0.384321945818374,100.553723099164,88.9464910825094
3,2,4,2,63,31,60,TRUE,0.216338702809298,0.472577678412199,0.203431862371508,100.556491349384,88.9464910825094
3,2,5,1,57,45,14,TRUE,0.169668035738869,0.238254913012497,0.432192970113829,100.675874275824,88.9464910825094
3,2,6,2,41,63,36,TRUE,0.383736060213414,0.266996443021344,0.367385549517348,100.684560186354,88.9464910825094
3,2,7,3,49,35,15,TRUE,0.242012732295552,0.37897445448034,0.156962885259418,100.816654118747,88.9464910825094
3,2,8,3,61,28,59,TRUE,0.240849965193915,0.443371091686472,0.236827382404822,100.927667243439,88.9464910825094
3,2,9,3,37,17,10,TRUE,0.306210517388536,0.208373880910221,0.144311734763323,101.055088207623,88.9464910825094
