repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
5,1,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,100.968008457598,1057.06940661669
5,1,2,12|13|14|7|14|14|9|7|9|18|9|11|11|9|5|13|15|9|8,2,67,69,101.091244438287,1057.06940661669
5,1,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.160662357022,1057.06940661669
5,1,4,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.206582346096,1057.06940661669
5,1,5,19|6|3|8|16|13|12|6|15|11|11|14|13|15|14|15|18|11|11,0,52,35,101.364537902712,1057.06940661669
5,1,6,19|6|9|11|15|10|11|9|13|9|9|5|11|14|6|14|11|10|14,0,46,57,101.468887939688,1057.06940661669
5,1,7,17|9|5|17|15|10|11|16|7|13|11|11|7|19|13|8|11|9|14,0,36,65,101.475321663669,1057.06940661669
5,1,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.510100514982,1057.06940661669
5,1,9,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.52980621575,1057.06940661669
5,1,10,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.559395522297,1057.06940661669
14,1,1,16|11|12|9|16|8|12|13|10|14|10|14|3|13|14|10|10|9|9,2,62,62,100.782167780851,1062.58175496658
14,1,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,100.982546196587,1062.58175496658
14,1,3,11|19|14|6|15|14|6|12|8|12|7|8|9|13|17|11|14|13|14,2,67,67,101.322169636041,1062.58175496658
14,1,4,20|8|13|4|14|14|11|9|10|12|11|11|8|17|10|7|17|11|15,0,61,42,101.382417828411,1062.58175496658
14,1,5,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.430725881614,1062.58175496658
14,1,6,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.438287340242,1062.58175496658
14,1,7,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.535614364039,1062.58175496658
14,1,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.537968456778,1062.58175496658
14,1,9,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.561501311521,1062.58175496658
14,1,10,18|9|6|9|12|13|18|7|13|18|10|5|9|15|11|17|18|8|10,0,63,37,101.566686771452,1062.58175496658
17,1,1,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.370750041356,1111.7100654006
17,1,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.424405664416,1111.7100654006
17,1,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.506515570101,1111.7100654006
17,1,4,17|6|9|15|16|13|17|10|9|15|9|10|12|17|9|7|10|9|15,0,64,49,101.516407587673,1111.7100654006
17,1,5,18|9|11|12|15|7|10|10|10|12|7|9|6|15|10|13|10|10|13,0,49,56,101.552200198323,1111.7100654006
17,1,6,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.619018610861,1111.7100654006
17,1,7,20|9|10|8|12|17|6|12|8|17|9|11|11|12|9|14|12|14|10,0,60,34,101.698630191361,1111.7100654006
17,1,8,9|15|11|13|10|8|11|9|17|15|8|5|5|8|11|15|15|10|16,2,63,64,101.698729179263,1111.7100654006
17,1,9,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.736554693931,1111.7100654006
17,1,10,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.757414052728,1111.7100654006
20,1,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.261194739623,1111.59593191544
20,1,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.312489706509,1111.59593191544
20,1,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.453258806843,1111.59593191544
20,1,4,19|9|12|8|13|13|8|8|11|18|12|7|11|13|9|14|16|12|15,0,62,34,101.5126693662,1111.59593191544
20,1,5,16|5|16|17|16|11|14|12|15|10|8|8|12|16|11|9|15|10|11,0,63,50,101.635644610188,1111.59593191544
20,1,6,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.657831362608,1111.59593191544
20,1,7,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.757185996834,1111.59593191544
20,1,8,17|8|3|8|15|18|13|9|10|14|9|11|8|16|11|10|17|11|7,0,40,45,101.768839629843,1111.59593191544
20,1,9,13|9|16|4|13|17|13|13|15|13|13|3|10|14|20|12|15|14|15,0,50,39,101.797562065892,1111.59593191544
20,1,10,18|11|6|8|17|9|9|16|11|5|9|9|11|13|8|10|10|11|8,0,63,37,101.82860948793,1111.59593191544
15,1,1,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.12754779089,1126.93089021842
15,1,2,9|11|13|8|9|12|8|12|10|11|8|15|10|13|9|9|14|12|11,2,67,64,101.46090343237,1126.93089021842
15,1,3,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.621395163417,1126.93089021842
15,1,4,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.665211072833,1126.93089021842
15,1,5,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.713018057172,1126.93089021842
15,1,6,15|16|15|12|13|11|8|7|11|13|10|6|6|8|12|13|12|12|7,2,63,56,101.72998265033,1126.93089021842
15,1,7,20|7|12|4|10|14|11|8|15|16|13|7|12|10|8|7|15|14|12,0,63,33,101.751603606847,1126.93089021842
15,1,8,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.792145092559,1126.93089021842
15,1,9,9|15|16|9|17|15|7|12|13|7|15|15|4|13|12|15|18|15|7,2,57,63,101.80701401162,1126.93089021842
15,1,10,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.826221013096,1126.93089021842
19,1,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.779531793965,1139.54220049779
19,1,2,12|14|12|7|17|12|10|7|12|15|6|7|16|14|16|16|14|14|12,2,66,63,101.853625025029,1139.54220049779
19,1,3,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.924349967886,1139.54220049779
19,1,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.946656181962,1139.54220049779
19,1,5,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,102.08280715239,1139.54220049779
19,1,6,19|7|12|4|13|14|11|9|10|17|10|9|9|16|9|15|16|11|12,0,64,38,102.11221348699,1139.54220049779
19,1,7,19|11|5|15|13|13|6|9|4|15|10|9|10|18|13|13|16|12|10,0,40,41,102.132977261357,1139.54220049779
19,1,8,17|16|12|8|12|8|11|13|12|9|14|14|6|13|12|15|9|15|11,2,63,65,102.178968865953,1139.54220049779
19,1,9,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,102.186150707586,1139.54220049779
19,1,10,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,102.189694380942,1139.54220049779
4,1,1,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.545020517433,1155.45968511502
4,1,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.915379763744,1155.45968511502
4,1,3,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.934344823844,1155.45968511502
4,1,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.960707871524,1155.45968511502
4,1,5,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.029317672308,1155.45968511502
4,1,6,18|5|13|6|15|17|6|6|13|13|10|4|8|15|11|7|14|12|14,0,69,34,102.033023983754,1155.45968511502
4,1,7,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,102.10054664311,1155.45968511502
4,1,8,19|9|12|7|13|14|17|4|12|17|13|11|14|14|7|10|13|13|10,0,41,34,102.133582956966,1155.45968511502
4,1,9,17|8|6|12|14|18|2|16|8|6|10|10|7|12|11|3|16|4|9,0,66,62,102.219768749467,1155.45968511502
4,1,10,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,102.220248139367,1155.45968511502
3,1,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.320164039606,1158.07963073254
3,1,2,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.386153427202,1158.07963073254
3,1,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.389743432167,1158.07963073254
3,1,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.440826597096,1158.07963073254
3,1,5,19|14|6|8|15|5|9|10|7|17|11|8|12|20|13|11|10|4|12,0,55,34,101.495480149452,1158.07963073254
3,1,6,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.592520546955,1158.07963073254
3,1,7,16|7|18|10|17|19|8|15|14|15|7|9|7|18|9|13|11|5|15,0,61,55,101.629578891537,1158.07963073254
3,1,8,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.650932019775,1158.07963073254
3,1,9,16|10|4|11|14|15|5|11|15|8|4|11|10|16|12|9|8|12|13,0,42,56,101.778207141806,1158.07963073254
3,1,10,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.78665324564,1158.07963073254
18,1,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.026780898471,1162.35907305082
18,1,2,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.056630174067,1162.35907305082
18,1,3,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.116580571482,1162.35907305082
18,1,4,16|8|16|16|19|10|14|16|14|17|6|12|10|15|9|15|14|11|14,0,61,62,101.155414927611,1162.35907305082
18,1,5,19|6|9|11|15|10|11|9|13|9|9|5|11|14|6|14|11|10|14,0,46,57,101.176693881197,1162.35907305082
18,1,6,13|9|16|4|13|17|13|13|15|13|13|3|10|14|20|12|15|14|15,0,50,39,101.275786634023,1162.35907305082
18,1,7,19|7|10|5|17|15|11|8|8|15|16|10|12|15|12|11|17|12|9,0,54,34,101.332362113296,1162.35907305082
18,1,8,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.365435802637,1162.35907305082
18,1,9,18|6|14|6|17|10|10|14|17|7|8|13|14|13|9|6|11|13|12,0,64,38,101.388248192389,1162.35907305082
18,1,10,17|10|19|11|19|16|18|11|8|5|16|9|10|10|7|5|12|9|9,0,58,59,101.388433289069,1162.35907305082
1,1,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.895738900297,1169.99053395192
1,1,2,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.905118427834,1169.99053395192
1,1,3,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.929458536388,1169.99053395192
1,1,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.081880416035,1169.99053395192
1,1,5,18|6|10|10|17|11|12|9|13|8|9|5|12|14|6|13|11|11|14,0,50,57,102.127540339565,1169.99053395192
1,1,6,18|10|5|8|13|11|11|9|12|8|14|9|14|12|7|10|14|8|7,0,63,34,102.147579053493,1169.99053395192
1,1,7,18|9|10|8|12|15|7|6|15|18|13|8|10|16|14|8|12|13|11,0,38,37,102.166232386153,1169.99053395192
1,1,8,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,102.184085673151,1169.99053395192
1,1,9,16|10|7|18|15|13|14|16|10|9|9|12|7|9|9|10|6|6|14,0,45,62,102.189724512048,1169.99053395192
1,1,10,16|13|12|17|19|11|11|12|19|11|4|13|9|17|6|9|14|9|12,0,61,63,102.218631781737,1169.99053395192
13,1,1,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,100.914443334803,1169.90722551743
13,1,2,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.083620345385,1169.90722551743
13,1,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.210648680871,1169.90722551743
13,1,4,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.329984039735,1169.90722551743
13,1,5,20|7|14|3|16|16|9|8|11|12|12|11|7|17|10|5|14|13|15,0,60,40,101.341864405222,1169.90722551743
13,1,6,8|17|16|4|4|16|7|9|8|11|11|18|5|6|8|9|15|13|12,2,65,64,101.384813709112,1169.90722551743
13,1,7,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.390523554689,1169.90722551743
13,1,8,10|16|12|13|13|5|7|13|15|9|13|9|6|6|15|11|13|8|8,2,65,61,101.476827792846,1169.90722551743
13,1,9,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.495190883573,1169.90722551743
13,1,10,17|9|12|9|19|5|14|14|18|18|13|5|11|15|11|6|10|10|14,0,69,42,101.497554507502,1169.90722551743
6,1,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.238176018071,1175.62127898137
6,1,2,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.33148156127,1175.62127898137
6,1,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.396241823951,1175.62127898137
6,1,4,19|12|5|7|12|8|10|9|15|17|12|6|10|13|11|8|12|12|15,0,42,33,101.583108953073,1175.62127898137
6,1,5,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.592560113866,1175.62127898137
6,1,6,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.64944419241,1175.62127898137
6,1,7,16|7|14|10|17|16|7|14|18|4|8|8|8|15|13|16|15|12|12,0,61,58,101.748574318961,1175.62127898137
6,1,8,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.791635324188,1175.62127898137
6,1,9,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.812447177749,1175.62127898137
6,1,10,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.841960307084,1175.62127898137
8,1,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.193276766913,1195.40481793086
8,1,2,13|13|14|12|9|10|12|9|12|11|14|6|8|9|14|14|15|12|13,2,62,63,101.194409955274,1195.40481793086
8,1,3,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.426365320809,1195.40481793086
8,1,4,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.857433283682,1195.40481793086
8,1,5,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.921175497085,1195.40481793086
8,1,6,2|18|14|13|15|9|3|15|16|15|15|2|3|14|20|3|17|12|19,2,62,57,101.942069354044,1195.40481793086
8,1,7,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.953881631623,1195.40481793086
8,1,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.957213297593,1195.40481793086
8,1,9,19|8|13|4|15|15|12|9|15|12|13|10|9|17|8|6|16|12|16,0,61,39,101.980919308322,1195.40481793086
8,1,10,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.021294745165,1195.40481793086
2,1,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.410032675837,1216.42066329718
2,1,2,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.464526325893,1216.42066329718
2,1,3,10|13|14|15|15|7|7|7|12|13|9|7|12|8|15|16|14|14|8,2,65,59,101.574783605455,1216.42066329718
2,1,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.731804797419,1216.42066329718
2,1,5,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.809644990811,1216.42066329718
2,1,6,18|6|7|6|17|9|8|8|9|18|15|9|14|14|13|9|13|8|7,0,53,35,101.814715124887,1216.42066329718
2,1,7,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.824910642972,1216.42066329718
2,1,8,16|12|4|19|16|15|10|12|13|11|12|13|11|17|9|13|8|8|12,0,37,65,101.830435641982,1216.42066329718
2,1,9,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.845529400404,1216.42066329718
2,1,10,17|12|14|19|15|11|15|17|7|14|7|11|6|16|11|12|14|4|9,0,52,67,101.853058951494,1216.42066329718
10,1,1,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.253001535272,1242.38925661643
10,1,2,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.62808178603,1242.38925661643
10,1,3,16|10|8|9|11|11|10|8|10|9|13|12|16|12|11|7|15|9|9,2,67,63,101.7469038568,1242.38925661643
10,1,4,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.82070443774,1242.38925661643
10,1,5,15|13|12|5|16|8|10|15|11|19|8|15|9|13|10|14|15|6|12,2,69,63,101.822338228951,1242.38925661643
10,1,6,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,102.010620483593,1242.38925661643
10,1,7,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,102.0281056777,1242.38925661643
10,1,8,13|16|17|11|11|10|8|7|13|13|10|5|6|8|10|14|14|12|8,2,62,59,102.179041170978,1242.38925661643
10,1,9,10|15|10|10|13|14|9|15|9|7|11|11|6|14|19|13|16|15|4,2,65,67,102.196844605006,1242.38925661643
10,1,10,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.273782108542,1242.38925661643
12,1,1,15|15|9|13|17|11|12|4|11|16|13|8|6|13|11|13|18|9|12,2,64,57,101.446353311267,1250.67670408487
12,1,2,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.745349324109,1250.67670408487
12,1,3,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.755048520902,1250.67670408487
12,1,4,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.818736839734,1250.67670408487
12,1,5,9|14|12|12|13|13|7|11|9|12|11|8|4|11|14|5|18|11|14,2,60,66,101.901767380704,1250.67670408487
12,1,6,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.933650406097,1250.67670408487
12,1,7,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.977205219179,1250.67670408487
12,1,8,14|11|16|11|8|12|10|11|14|9|9|7|9|7|14|16|8|11|9,2,64,62,102.139598010741,1250.67670408487
12,1,9,17|17|13|10|17|11|9|15|13|6|5|12|12|12|16|13|18|16|5,2,63,57,102.187854628024,1250.67670408487
12,1,10,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.210192967444,1250.67670408487
7,1,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.513627366394,1264.28871195316
7,1,2,19|9|12|7|10|10|17|7|18|15|13|6|11|11|8|8|14|13|14,0,65,33,101.553947593342,1264.28871195316
7,1,3,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.608382207302,1264.28871195316
7,1,4,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.803265669948,1264.28871195316
7,1,5,18|6|11|7|16|15|9|8|6|16|9|10|10|14|11|14|19|13|7,0,58,41,101.823208682983,1264.28871195316
7,1,6,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.829904538446,1264.28871195316
7,1,7,17|7|8|20|14|6|9|12|15|16|9|12|10|18|8|9|13|4|13,0,61,55,101.845498308168,1264.28871195316
7,1,8,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.85567655146,1264.28871195316
7,1,9,12|18|17|8|16|8|8|9|12|13|9|7|12|15|14|16|12|13|13,2,63,65,101.885100689403,1264.28871195316
7,1,10,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.899794587987,1264.28871195316
9,1,1,17|19|10|12|14|17|13|11|7|15|15|13|10|4|12|14|10|10|6,2,69,67,101.182361342547,1272.93862308264
9,1,2,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.224042785938,1272.93862308264
9,1,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.469501684274,1272.93862308264
9,1,4,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.514797081411,1272.93862308264
9,1,5,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.596860592536,1272.93862308264
9,1,6,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.645841712496,1272.93862308264
9,1,7,11|15|13|5|2|9|2|16|8|4|19|16|7|3|7|7|10|16|8,2,46,52,101.664505348618,1272.93862308264
9,1,8,18|6|9|11|16|9|11|9|12|8|9|5|11|14|6|14|11|11|15,0,50,55,101.757823716435,1272.93862308264
9,1,9,19|13|5|10|12|11|8|9|8|16|13|8|10|14|11|5|15|7|10,0,44,37,101.785857651971,1272.93862308264
9,1,10,14|15|17|12|11|9|6|8|12|13|11|8|6|8|9|12|11|12|7,2,60,57,101.786770041036,1272.93862308264
16,1,1,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,100.657307675964,1324.83246056636
16,1,2,13|19|8|10|10|11|10|14|15|11|12|16|6|12|14|9|15|9|4,2,74,67,100.876323599155,1324.83246056636
16,1,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.189914711573,1324.83246056636
16,1,4,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.222772683217,1324.83246056636
16,1,5,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.264555625362,1324.83246056636
16,1,6,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.35729186382,1324.83246056636
16,1,7,16|7|17|19|19|15|16|13|14|13|10|7|11|17|11|8|11|11|10,0,60,61,101.476533074014,1324.83246056636
16,1,8,16|10|4|17|12|12|13|16|13|10|7|13|8|18|9|11|13|5|10,0,44,66,101.4819260509,1324.83246056636
16,1,9,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.49182063403,1324.83246056636
16,1,10,20|7|13|3|15|17|8|10|12|12|13|10|10|14|9|6|17|13|15,0,60,37,101.509818320776,1324.83246056636
11,1,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.428827400551,1329.83009543419
11,1,2,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,101.458584784733,1329.83009543419
11,1,3,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,101.569042706784,1329.83009543419
11,1,4,11|14|13|11|15|9|10|11|13|13|8|8|7|10|15|12|17|12|12,2,62,66,101.594109830422,1329.83009543419
11,1,5,19|13|14|8|17|10|15|9|16|8|15|7|12|15|12|7|13|7|14,0,61,45,101.603408277554,1329.83009543419
11,1,6,19|6|9|6|12|15|12|9|11|17|11|11|10|14|7|15|16|13|13,0,63,34,101.643673106025,1329.83009543419
11,1,7,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.653850522804,1329.83009543419
11,1,8,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.654277520196,1329.83009543419
11,1,9,19|6|12|12|12|6|12|8|14|14|14|5|12|10|5|13|8|8|13,2,38,38,101.703444205922,1329.83009543419
11,1,10,18|11|6|8|17|9|9|16|11|5|9|9|11|13|8|10|10|11|8,0,63,37,101.751206129713,1329.83009543419
5,2,1,14|13|16|2|3|15|14|4|13|8|2|18|5|4|19|18|19|20|5,2,61,67,101.288556486342,1139.54375154972
5,2,2,9|20|13|13|17|14|5|9|3|13|7|20|4|11|9|11|10|18|6,2,68,59,101.7670830605,1139.54375154972
5,2,3,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.829311209572,1139.54375154972
5,2,4,16|20|2|14|16|4|12|12|20|14|14|5|19|14|9|20|11|2|6,2,66,63,101.927732041837,1139.54375154972
5,2,5,19|6|14|4|16|14|10|8|13|12|14|9|7|17|10|4|14|13|15,0,63,38,101.942706573564,1139.54375154972
5,2,6,17|8|15|18|18|9|15|13|13|16|2|11|10|16|9|12|13|13|13,0,65,56,102.078680583553,1139.54375154972
5,2,7,20|14|10|5|8|2|10|14|18|19|8|7|14|15|8|2|20|11|17,0,79,19,102.07930846296,1139.54375154972
5,2,8,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,102.083829704918,1139.54375154972
5,2,9,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,102.084115423495,1139.54375154972
5,2,10,19|6|10|11|17|10|12|8|12|9|9|5|11|14|6|14|12|10|14,0,49,60,102.138933014879,1139.54375154972
17,2,1,19|9|3|9|20|20|14|12|12|3|13|19|3|18|16|19|17|14|16,0,62,56,101.511117463804,1203.41463381847
17,2,2,19|10|6|5|12|5|12|10|14|13|12|6|13|13|11|6|13|12|13,0,63,30,101.614925034267,1203.41463381847
17,2,3,19|19|4|4|10|10|8|5|9|18|3|9|9|16|15|18|15|3|12,0,25,30,101.651679742265,1203.41463381847
17,2,4,17|18|18|11|9|16|13|18|12|19|9|8|4|10|14|5|18|9|4,2,72,72,101.742315750676,1203.41463381847
