repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
16,2,6,13|16|14|20|3|5|13|20|6|11|15|9|19|5|3|16|3|12|12|2|19|6|18|4|8|15|20|7|8,0,29,61,TRUE,0.320574754154239,0.213743673503897,0.367357666223582,107.18397439483,271.357495033741
16,2,7,12|18|11|15|11|2|15|10|7|13|3|12|18|3|17|11|2|13|11|8|7|5|6|9|18|13|13|2|16,2,54,47,TRUE,0.406955791713709,0.452496537870155,0.153333333058074,107.434578607227,271.357495033741
16,2,8,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,107.455680578532,271.357495033741
16,2,9,19|6|2|14|14|20|11|6|9|16|17|16|19|15|5|11|14|2|14|4|3|10|12|17|19|4|3|9|19,0,54,45,TRUE,0.248991988125231,0.384716682022231,0.282882430607505,107.594176225162,271.357495033741
16,2,10,20|6|7|14|9|8|8|5|10|14|18|5|11|6|6|16|11|10|14|6|10|13|16|5|12|15|15|16|11,2,76,60,TRUE,0.171203494671289,0.335641219115462,0.497072402170496,107.807227213044,271.357495033741
1,2,1,6|5|17|14|18|18|4|18|10|18|17|19|9|16|10|13|19|4|7|20|19|3|18|10|17|19|15|13|13,2,77,60,TRUE,0.464016985956631,0.335285360223174,0.240037268291538,107.541841882119,274.681314416726
1,2,2,5|6|6|13|10|8|17|14|6|2|5|12|16|14|17|15|10|7|9|8|14|15|13|11|12|9|18|8|11,2,37,60,TRUE,0.409368926183217,0.255864053606961,0.21888025597307,107.959087324119,274.681314416726
1,2,3,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,108.09000084573,274.681314416726
1,2,4,16|12|10|14|16|12|14|4|13|7|13|13|17|13|11|3|11|18|8|12|4|6|15|6|13|7|16|16|9,0,38,67,TRUE,0.144968003025897,0.435257687434596,0.49985499703668,108.261577912492,274.681314416726
1,2,5,4|2|4|20|3|11|11|5|2|12|19|3|14|5|17|9|16|10|4|17|13|4|2|8|20|19|7|12|20,2,51,44,TRUE,0.25273961247941,0.481230765543619,0.365896343137784,108.611309063916,274.681314416726
1,2,6,6|16|13|12|8|16|15|20|9|6|10|11|7|16|10|16|17|8|9|4|16|14|4|7|14|11|9|15|9,2,45,55,TRUE,0.466340614763721,0.254883914657587,0.208704927719861,108.693928231798,274.681314416726
1,2,7,14|20|4|6|3|4|8|6|8|10|2|17|13|3|12|13|2|12|7|8|8|13|6|4|13|15|12|13|13,2,35,55,TRUE,0.355161847571273,0.49886621397713,0.30305527487524,108.938072515083,274.681314416726
1,2,8,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,108.988334808417,274.681314416726
1,2,9,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,109.118313622774,274.681314416726
1,2,10,19|4|8|19|8|12|3|16|2|3|13|6|14|15|7|12|6|19|18|17|19|20|4|20|20|5|9|2|12,2,65,68,TRUE,0.447273463889077,0.120976482294241,0.112150826504997,109.216628032083,274.681314416726
12,2,1,19|11|7|17|14|11|8|19|14|6|10|2|12|18|2|17|5|13|17|15|12|9|14|13|15|5|19|6|15,0,29,35,TRUE,0.147089757849963,0.340411355584033,0.498231491275843,106.67072033671,276.603609617551
12,2,2,13|2|9|7|12|4|20|2|20|7|11|16|17|3|12|10|18|17|2|17|5|7|10|7|6|19|2|15|4,2,72,57,TRUE,0.483381671441667,0.463672081679235,0.184449918896684,108.299565212533,276.603609617551
12,2,3,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,108.364774166455,276.603609617551
12,2,4,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,108.480540630983,276.603609617551
12,2,5,20|7|13|17|8|5|13|11|2|11|7|6|15|6|3|18|9|20|11|3|16|4|5|20|4|2|10|14|17,2,57,46,TRUE,0.101060089001354,0.466169480824869,0.454682431998016,108.615951469889,276.603609617551
12,2,6,14|18|10|16|15|15|7|12|8|10|15|10|17|9|14|12|6|12|8|3|14|12|3|10|14|15|8|19|16,2,57,47,TRUE,0.475515832280606,0.218918946996496,0.482461113849968,108.822505552502,276.603609617551
12,2,7,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,108.833722493079,276.603609617551
12,2,8,15|5|14|9|8|14|17|3|5|9|7|14|10|18|14|13|17|16|6|8|10|8|6|19|7|14|10|5|6,0,31,66,TRUE,0.406915524568952,0.248560213390091,0.447355633691445,108.86870188333,276.603609617551
12,2,9,19|3|10|9|6|13|10|12|6|11|3|14|14|5|7|14|2|11|13|13|12|8|15|9|10|15|6|3|3,0,41,40,TRUE,0.489191157826003,0.381535675973192,0.195710471688997,109.010765729107,276.603609617551
12,2,10,12|11|16|8|18|17|7|15|3|20|6|11|5|7|4|19|7|18|13|3|3|17|3|7|2|19|2|8|3,2,52,78,TRUE,0.383373896873996,0.102330844858403,0.295944169434693,109.022685270493,276.603609617551
15,2,1,19|8|12|12|5|16|9|10|8|11|20|14|7|15|8|14|6|13|11|15|6|16|4|5|8|11|20|9|8,2,36,43,TRUE,0.197176023962028,0.188926948559108,0.478845143400314,108.898735474334,288.964121452967
15,2,2,6|18|3|8|4|20|19|18|4|6|19|13|4|16|15|6|7|15|5|20|9|11|15|7|12|14|11|8|17,2,34,73,TRUE,0.487064109600356,0.324857503726121,0.359297268315762,109.227721498877,288.964121452967
15,2,3,11|12|3|5|17|6|9|19|5|5|19|20|19|8|15|3|12|15|12|12|19|14|11|20|16|2|19|20|3,0,36,64,TRUE,0.476178923118601,0.199356738969477,0.156809158216412,109.383546671093,288.964121452967
15,2,4,15|14|7|20|18|7|12|16|5|2|2|3|10|4|10|3|3|3|3|18|18|2|9|7|3|11|20|20|4,2,30,58,FALSE,0.168190250506935,0.297261843483688,0.101639189034985,109.424775973589,288.964121452967
15,2,5,14|20|4|6|3|4|8|6|8|10|2|17|13|3|12|13|2|12|7|8|8|13|6|4|13|15|12|13|13,2,35,55,TRUE,0.355161847571273,0.49886621397713,0.30305527487524,109.475504099726,288.964121452967
15,2,6,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,109.618993351126,288.964121452967
15,2,7,16|15|14|8|17|20|8|16|8|19|14|5|19|5|4|14|16|12|11|5|13|3|10|17|12|10|10|8|10,0,50,57,TRUE,0.1799464873372,0.405724677555469,0.496732848190996,109.681941232918,288.964121452967
15,2,8,13|10|3|10|16|3|4|5|17|11|3|20|17|6|12|4|17|18|15|9|12|11|8|17|4|2|18|19|20,2,36,79,FALSE,0.18388500914508,0.141373323624591,0.398702044112401,109.6922264598,288.964121452967
15,2,9,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,109.9625270371,288.964121452967
15,2,10,17|17|18|11|3|14|15|14|19|3|5|15|9|17|5|12|10|10|2|2|12|15|15|2|20|11|6|17|7,0,42,40,TRUE,0.23100532964066,0.39175220805272,0.292492688607631,110.463433018815,288.964121452967
11,2,1,17|15|10|16|8|11|8|20|16|14|10|18|11|6|8|9|12|13|3|6|11|8|4|16|4|18|13|9|6,0,59,48,TRUE,0.201775853825093,0.33183001752359,0.47486266891676,108.399433802117,270.354656898975
11,2,2,20|7|13|17|8|5|13|11|2|11|7|6|15|6|3|18|9|20|11|3|16|4|5|20|4|2|10|14|17,2,57,46,TRUE,0.101060089001354,0.466169480824869,0.454682431998016,109.418160122819,270.354656898975
11,2,3,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,109.84799012796,270.354656898975
11,2,4,18|5|13|6|2|2|12|3|15|14|15|13|6|17|18|10|7|17|19|9|10|7|10|16|6|10|19|14|7,0,33,55,TRUE,0.217401086253271,0.164818411005403,0.490973068934096,110.229095920677,270.354656898975
11,2,5,18|15|14|18|17|14|9|12|19|8|2|16|9|12|4|18|2|19|5|4|12|20|7|7|9|19|7|4|11,0,42,68,TRUE,0.473310864673983,0.462656755561995,0.240407388354199,110.298139151182,270.354656898975
11,2,6,14|17|8|18|15|11|7|7|7|20|2|6|8|14|19|13|7|6|12|18|12|4|12|15|2|6|20|7|7,0,48,54,TRUE,0.461140433734368,0.309217279139591,0.344179741162454,110.322307012878,270.354656898975
11,2,7,4|2|4|20|3|11|11|5|2|12|19|3|14|5|17|9|16|10|4|17|13|4|2|8|20|19|7|12|20,2,51,44,TRUE,0.25273961247941,0.481230765543619,0.365896343137784,110.469332566266,270.354656898975
11,2,8,11|12|3|5|17|6|9|19|5|5|19|20|19|8|15|3|12|15|12|12|19|14|11|20|16|2|19|20|3,0,36,64,TRUE,0.476178923118601,0.199356738969477,0.156809158216412,110.603243817185,270.354656898975
11,2,9,19|14|18|9|19|5|13|6|6|10|9|2|11|14|16|9|12|20|4|15|8|6|8|3|19|5|14|20|7,0,60,37,TRUE,0.275109744431554,0.133145600560561,0.130736296968017,110.76794705818,270.354656898975
11,2,10,18|10|18|9|10|14|8|9|18|9|16|12|8|4|17|14|5|9|6|7|11|7|12|6|18|10|7|2|11,0,47,70,TRUE,0.341147715016352,0.379446959054448,0.497397836842674,110.857054734458,270.354656898975
17,2,1,17|11|18|16|19|7|9|4|10|6|11|14|17|3|18|19|2|15|6|15|7|10|4|12|18|5|15|7|13,0,37,39,TRUE,0.149157477467615,0.463382869882779,0.149365461246747,104.328106788467,276.278520818551
17,2,2,6|5|17|14|18|18|4|18|10|18|17|19|9|16|10|13|19|4|7|20|19|3|18|10|17|19|15|13|13,2,77,60,TRUE,0.464016985956631,0.335285360223174,0.240037268291538,104.816857006794,276.278520818551
17,2,3,11|12|3|5|17|6|9|19|5|5|19|20|19|8|15|3|12|15|12|12|19|14|11|20|16|2|19|20|3,0,36,64,TRUE,0.476178923118601,0.199356738969477,0.156809158216412,104.862911162743,276.278520818551
17,2,4,12|11|16|8|18|17|7|15|3|20|6|11|5|7|4|19|7|18|13|3|3|17|3|7|2|19|2|8|3,2,52,78,TRUE,0.383373896873996,0.102330844858403,0.295944169434693,105.01944167738,276.278520818551
17,2,5,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,105.136509399191,276.278520818551
17,2,6,6|18|3|8|4|20|19|18|4|6|19|13|4|16|15|6|7|15|5|20|9|11|15|7|12|14|11|8|17,2,34,73,TRUE,0.487064109600356,0.324857503726121,0.359297268315762,105.470594884285,276.278520818551
17,2,7,15|14|7|20|18|7|12|16|5|2|2|3|10|4|10|3|3|3|3|18|18|2|9|7|3|11|20|20|4,2,30,58,FALSE,0.168190250506935,0.297261843483688,0.101639189034985,105.595971641183,276.278520818551
17,2,8,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,105.606655511315,276.278520818551
17,2,9,19|8|18|14|10|9|13|13|10|5|13|16|18|4|14|7|9|14|6|8|15|13|4|2|19|16|6|16|18,0,31,76,TRUE,0.162524422042673,0.21616484049472,0.494634711857237,105.750109659721,276.278520818551
17,2,10,19|14|18|9|19|5|13|6|6|10|9|2|11|14|16|9|12|20|4|15|8|6|8|3|19|5|14|20|7,0,60,37,TRUE,0.275109744431554,0.133145600560561,0.130736296968017,105.970659578986,276.278520818551
19,2,1,6|18|3|8|4|20|19|18|4|6|19|13|4|16|15|6|7|15|5|20|9|11|15|7|12|14|11|8|17,2,34,73,TRUE,0.487064109600356,0.324857503726121,0.359297268315762,108.390641820133,278.10146056811
19,2,2,19|9|12|7|11|11|3|16|17|18|9|13|10|8|2|5|18|16|14|19|8|20|3|5|2|17|12|15|7,0,52,36,TRUE,0.440253380360352,0.299777669359663,0.341374250850948,109.818972304634,278.10146056811
19,2,3,15|5|14|9|8|14|17|3|5|9|7|14|10|18|14|13|17|16|6|8|10|8|6|19|7|14|10|5|6,0,31,66,TRUE,0.406915524568952,0.248560213390091,0.447355633691445,109.845041103071,278.10146056811
19,2,4,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,109.965618612394,278.10146056811
19,2,5,14|20|4|6|3|4|8|6|8|10|2|17|13|3|12|13|2|12|7|8|8|13|6|4|13|15|12|13|13,2,35,55,TRUE,0.355161847571273,0.49886621397713,0.30305527487524,110.053316715853,278.10146056811
19,2,6,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,110.136115325446,278.10146056811
19,2,7,19|7|4|15|13|10|15|10|3|16|8|13|9|11|10|15|8|13|10|19|13|19|15|15|10|5|13|19|10,0,45,41,TRUE,0.489595166387789,0.497569925937552,0.480293609151973,110.213972226809,278.10146056811
19,2,8,11|14|8|8|3|4|12|20|18|14|3|12|12|15|14|15|19|20|5|5|9|14|5|3|11|14|5|17|10,2,33,40,TRUE,0.396300877946102,0.376528728907105,0.490959745786148,110.271595301438,278.10146056811
19,2,9,5|6|6|13|10|8|17|14|6|2|5|12|16|14|17|15|10|7|9|8|14|15|13|11|12|9|18|8|11,2,37,60,TRUE,0.409368926183217,0.255864053606961,0.21888025597307,110.398145394952,278.10146056811
19,2,10,8|16|6|15|18|8|7|12|14|4|8|14|5|3|10|11|3|9|3|7|17|5|15|6|8|9|16|4|18,2,62,41,TRUE,0.127921018065212,0.194011153165613,0.444442537327996,110.439512384481,278.10146056811
18,2,1,18|13|8|15|8|5|17|20|6|9|6|11|13|20|14|15|20|5|5|13|4|5|8|11|10|7|15|2|2,2,60,47,TRUE,0.454126878196388,0.285173875261483,0.156970191574971,107.947042985699,285.569017899036
18,2,2,18|14|13|4|3|10|12|4|7|4|5|11|15|20|16|5|14|5|9|6|8|14|2|14|4|3|19|7|14,2,65,80,TRUE,0.379131518536182,0.27879107502859,0.429911430678877,108.262980987675,285.569017899036
18,2,3,14|20|4|6|3|4|8|6|8|10|2|17|13|3|12|13|2|12|7|8|8|13|6|4|13|15|12|13|13,2,35,55,TRUE,0.355161847571273,0.49886621397713,0.30305527487524,109.139659878827,285.569017899036
18,2,4,13|2|9|7|12|4|20|2|20|7|11|16|17|3|12|10|18|17|2|17|5|7|10|7|6|19|2|15|4,2,72,57,TRUE,0.483381671441667,0.463672081679235,0.184449918896684,109.191919093816,285.569017899036
18,2,5,16|8|19|16|9|12|18|5|11|19|6|17|20|4|16|16|10|2|10|10|18|9|2|10|17|18|6|5|4,0,44,70,TRUE,0.415733451867062,0.427244742786408,0.351146365801752,109.446800422946,285.569017899036
18,2,6,18|17|12|7|17|5|8|14|13|9|4|12|14|15|8|17|2|14|4|15|6|13|6|6|15|15|9|14|17,2,69,43,TRUE,0.390123784909699,0.494542174457854,0.130956269313498,109.663029067745,285.569017899036
18,2,7,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,109.756626038393,285.569017899036
18,2,8,5|6|6|13|10|8|17|14|6|2|5|12|16|14|17|15|10|7|9|8|14|15|13|11|12|9|18|8|11,2,37,60,TRUE,0.409368926183217,0.255864053606961,0.21888025597307,109.812282288352,285.569017899036
18,2,9,20|7|13|17|8|5|13|11|2|11|7|6|15|6|3|18|9|20|11|3|16|4|5|20|4|2|10|14|17,2,57,46,TRUE,0.101060089001354,0.466169480824869,0.454682431998016,110.124509106192,285.569017899036
18,2,10,16|10|12|19|11|8|17|5|11|19|7|16|5|8|12|6|3|9|8|17|5|12|5|13|17|2|11|5|14,2,35,75,TRUE,0.325826590415735,0.415149289285125,0.497307048229067,110.269311493556,285.569017899036
13,2,1,8|8|17|18|8|18|10|20|14|15|6|6|13|15|5|7|2|15|13|6|16|7|2|8|13|4|15|18|4,2,36,62,TRUE,0.436530184980496,0.494754445638224,0.230331700321902,108.499776573276,299.824785463015
13,2,2,18|9|14|13|17|18|6|2|8|9|6|10|18|15|4|13|13|14|15|4|2|13|3|4|14|19|9|13|17,2,37,58,TRUE,0.303752199062167,0.494697608664693,0.237034393023103,109.238076780315,299.824785463015
13,2,3,11|12|3|5|17|6|9|19|5|5|19|20|19|8|15|3|12|15|12|12|19|14|11|20|16|2|19|20|3,0,36,64,TRUE,0.476178923118601,0.199356738969477,0.156809158216412,109.495807201055,299.824785463015
13,2,4,14|20|4|6|3|4|8|6|8|10|2|17|13|3|12|13|2|12|7|8|8|13|6|4|13|15|12|13|13,2,35,55,TRUE,0.355161847571273,0.49886621397713,0.30305527487524,109.637829691075,299.824785463015
13,2,5,19|8|12|12|5|16|9|10|8|11|20|14|7|15|8|14|6|13|11|15|6|16|4|5|8|11|20|9|8,2,36,43,TRUE,0.197176023962028,0.188926948559108,0.478845143400314,109.814861104077,299.824785463015
13,2,6,16|8|19|16|9|12|18|5|11|19|6|17|20|4|16|16|10|2|10|10|18|9|2|10|17|18|6|5|4,0,44,70,TRUE,0.415733451867062,0.427244742786408,0.351146365801752,110.119665730461,299.824785463015
13,2,7,17|17|18|11|3|14|15|14|19|3|5|15|9|17|5|12|10|10|2|2|12|15|15|2|20|11|6|17|7,0,42,40,TRUE,0.23100532964066,0.39175220805272,0.292492688607631,110.499300629361,299.824785463015
13,2,8,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,110.584331241808,299.824785463015
13,2,9,6|18|3|8|4|20|19|18|4|6|19|13|4|16|15|6|7|15|5|20|9|11|15|7|12|14|11|8|17,2,34,73,TRUE,0.487064109600356,0.324857503726121,0.359297268315762,110.612701725124,299.824785463015
13,2,10,17|17|10|5|9|13|11|20|15|6|7|16|13|7|13|16|3|10|18|11|6|15|8|7|15|10|7|5|3,0,33,68,TRUE,0.179040543958647,0.454083584143574,0.234400038304955,110.674062466207,299.824785463015
6,2,1,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,106.868769604992,289.626146519184
6,2,2,11|4|20|6|15|10|11|11|17|7|4|14|9|13|14|18|2|10|20|17|10|11|5|8|12|9|10|17|12,2,59,45,TRUE,0.460642817957806,0.472868310652229,0.319392115099286,107.139351783279,289.626146519184
6,2,3,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,107.90405856795,289.626146519184
6,2,4,20|7|13|17|8|5|13|11|2|11|7|6|15|6|3|18|9|20|11|3|16|4|5|20|4|2|10|14|17,2,57,46,TRUE,0.101060089001354,0.466169480824869,0.454682431998016,108.334003177467,289.626146519184
6,2,5,15|5|17|5|11|20|14|13|5|6|19|20|2|19|2|3|13|5|12|2|7|19|7|15|16|17|14|16|7,2,69,48,FALSE,0.176155342976563,0.124054469638375,0.214164385446606,108.421830834467,289.626146519184
6,2,6,6|5|17|14|18|18|4|18|10|18|17|19|9|16|10|13|19|4|7|20|19|3|18|10|17|19|15|13|13,2,77,60,TRUE,0.464016985956631,0.335285360223174,0.240037268291538,108.538017064678,289.626146519184
6,2,7,11|11|10|10|2|15|3|4|6|2|10|3|10|10|13|14|19|8|19|8|20|7|12|14|3|7|4|2|10,2,37,59,TRUE,0.161689149117511,0.232786003888921,0.378871219558641,108.541541828885,289.626146519184
6,2,8,9|20|10|16|9|12|6|20|12|8|14|20|19|15|15|9|14|16|8|2|9|9|12|13|11|10|14|6|19,2,49,72,TRUE,0.402451136930327,0.449053824789656,0.346622556410553,108.543713496558,289.626146519184
6,2,9,16|8|19|16|9|12|18|5|11|19|6|17|20|4|16|16|10|2|10|10|18|9|2|10|17|18|6|5|4,0,44,70,TRUE,0.415733451867062,0.427244742786408,0.351146365801752,108.546866162823,289.626146519184
6,2,10,15|5|14|9|8|14|17|3|5|9|7|14|10|18|14|13|17|16|6|8|10|8|6|19|7|14|10|5|6,0,31,66,TRUE,0.406915524568952,0.248560213390091,0.447355633691445,108.81203717719,289.626146519184
10,3,1,14|20|4|6|3|4|8|6|8|10|2|17|13|3|12|13|2|12|7|8|8|13|6|4|13|15|12|13|13,2,35,55,TRUE,0.355161847571273,0.49886621397713,0.30305527487524,106.748616133563,267.831617899736
10,3,2,12|11|16|8|18|17|7|15|3|20|6|11|5|7|4|19|7|18|13|3|3|17|3|7|2|19|2|8|3,2,52,78,TRUE,0.383373896873996,0.102330844858403,0.295944169434693,107.758249310061,267.831617899736
10,3,3,17|6|20|18|9|5|18|12|9|11|13|5|4|4|18|13|6|5|17|16|10|6|13|13|5|8|18|10|13,0,39,45,TRUE,0.324917224352248,0.415047295570063,0.229495909092172,107.817395890759,267.831617899736
10,3,4,16|9|3|18|15|17|5|17|19|18|14|17|17|2|17|19|16|17|19|19|5|4|20|10|3|9|9|11|20,2,54,32,TRUE,0.107004462507191,0.42861425946596,0.235301040090336,107.857492198774,267.831617899736
10,3,5,16|4|17|6|12|8|14|3|17|9|17|16|3|18|13|14|12|10|13|16|16|19|8|7|19|8|13|17|11,0,35,76,TRUE,0.189081644582638,0.389594135012028,0.496144642903238,108.250293043727,267.831617899736
10,3,6,19|6|2|14|14|20|11|6|9|16|17|16|19|15|5|11|14|2|14|4|3|10|12|17|19|4|3|9|19,0,54,45,TRUE,0.248991988125231,0.384716682022231,0.282882430607505,108.411574665327,267.831617899736
10,3,7,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,108.522867197318,267.831617899736
10,3,8,20|7|13|17|8|5|13|11|2|11|7|6|15|6|3|18|9|20|11|3|16|4|5|20|4|2|10|14|17,2,57,46,TRUE,0.101060089001354,0.466169480824869,0.454682431998016,108.565169478191,267.831617899736
10,3,9,11|4|6|3|10|16|5|7|10|3|14|18|4|19|11|20|20|19|6|4|12|4|19|14|4|17|12|13|8,0,43,34,TRUE,0.376167552285026,0.272481600380787,0.171101329285496,108.770242161046,267.831617899736
10,3,10,11|12|3|5|17|6|9|19|5|5|19|20|19|8|15|3|12|15|12|12|19|14|11|20|16|2|19|20|3,0,36,64,TRUE,0.476178923118601,0.199356738969477,0.156809158216412,108.818184852102,267.831617899736
9,3,1,14|5|7|12|15|9|15|10|6|7|7|16|18|4|16|13|6|8|7|9|9|7|4|15|19|11|18|6|14,0,39,51,TRUE,0.259980190699643,0.334837960896349,0.496014233165238,106.611457752986,264.518556384246
9,3,2,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,107.674940679933,264.518556384246
9,3,3,8|16|6|15|18|8|7|12|14|4|8|14|5|3|10|11|3|9|3|7|17|5|15|6|8|9|16|4|18,2,62,41,TRUE,0.127921018065212,0.194011153165613,0.444442537327996,108.078766753892,264.518556384246
9,3,4,11|6|12|13|15|11|7|7|5|6|8|11|12|17|4|13|7|16|19|13|15|10|12|8|4|10|11|11|10,0,39,40,TRUE,0.36837810818933,0.194456810622127,0.497774193328768,108.083916210086,264.518556384246
9,3,5,6|5|17|14|18|18|4|18|10|18|17|19|9|16|10|13|19|4|7|20|19|3|18|10|17|19|15|13|13,2,77,60,TRUE,0.464016985956631,0.335285360223174,0.240037268291538,108.276194852574,264.518556384246
9,3,6,15|5|13|13|12|13|12|18|3|2|6|9|6|2|16|5|2|3|2|3|11|8|8|2|7|10|18|7|5,0,52,52,TRUE,0.397137581254565,0.310738396355553,0.215367771323994,108.285188078071,264.518556384246
9,3,7,19|8|12|12|5|16|9|10|8|11|20|14|7|15|8|14|6|13|11|15|6|16|4|5|8|11|20|9|8,2,36,43,TRUE,0.197176023962028,0.188926948559108,0.478845143400314,108.298195263648,264.518556384246
9,3,8,20|7|13|17|8|5|13|11|2|11|7|6|15|6|3|18|9|20|11|3|16|4|5|20|4|2|10|14|17,2,57,46,TRUE,0.101060089001354,0.466169480824869,0.454682431998016,108.299419258702,264.518556384246
9,3,9,15|5|14|9|8|14|17|3|5|9|7|14|10|18|14|13|17|16|6|8|10|8|6|19|7|14|10|5|6,0,31,66,TRUE,0.406915524568952,0.248560213390091,0.447355633691445,108.315523790162,264.518556384246
9,3,10,17|17|18|11|3|14|15|14|19|3|5|15|9|17|5|12|10|10|2|2|12|15|15|2|20|11|6|17|7,0,42,40,TRUE,0.23100532964066,0.39175220805272,0.292492688607631,108.526871057096,264.518556384246
14,3,1,15|7|18|14|11|7|13|10|6|13|15|8|15|9|4|14|7|20|17|5|12|8|19|7|17|5|19|15|7,2,74,60,TRUE,0.374179307098889,0.416250631262586,0.494771496042022,108.221619057276,272.878331466516
14,3,2,13|2|9|7|12|4|20|2|20|7|11|16|17|3|12|10|18|17|2|17|5|7|10|7|6|19|2|15|4,2,72,57,TRUE,0.483381671441667,0.463672081679235,0.184449918896684,108.811240193746,272.878331466516
14,3,3,18|9|17|14|15|2|11|4|6|6|9|13|9|11|6|17|2|5|12|6|20|2|15|15|11|2|13|3|3,0,72,65,TRUE,0.403375425394506,0.291286552910885,0.483847484699249,109.166716061973,272.878331466516
14,3,4,20|3|14|17|8|10|12|9|9|10|16|15|12|14|13|15|2|10|15|17|5|8|8|2|15|18|4|17|6,2,66,38,TRUE,0.439170147961057,0.320434467799108,0.151132881321246,109.188376526809,272.878331466516
14,3,5,19|8|12|12|5|16|9|10|8|11|20|14|7|15|8|14|6|13|11|15|6|16|4|5|8|11|20|9|8,2,36,43,TRUE,0.197176023962028,0.188926948559108,0.478845143400314,109.199890695979,272.878331466516
14,3,6,19|14|18|9|19|5|13|6|6|10|9|2|11|14|16|9|12|20|4|15|8|6|8|3|19|5|14|20|7,0,60,37,TRUE,0.275109744431554,0.133145600560561,0.130736296968017,109.597255744261,272.878331466516
14,3,7,15|5|14|9|8|14|17|3|5|9|7|14|10|18|14|13|17|16|6|8|10|8|6|19|7|14|10|5|6,0,31,66,TRUE,0.406915524568952,0.248560213390091,0.447355633691445,109.713802605949,272.878331466516
14,3,8,19|7|19|15|10|10|15|11|15|10|9|4|6|14|9|2|4|7|9|18|11|5|7|14|17|19|14|10|7,2,46,56,TRUE,0.379142829569231,0.209842296992037,0.498309475726262,109.855621664396,272.878331466516
