repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins,pred.type
1,1,0.897956441560528,0.942629630896871,89.4092093881565,6.22523925673954,0.89246981945318,0.940162652872535,94.2059362476572,6.349291117462,326.26372777621,avg
1,1,0.897957764726376,0.942631755850155,89.4077352420059,6.22525993733577,0.892472196086577,0.9401652129484,94.203771177404,6.34929291037634,326.26372777621,wavg
3,1,0.900538634589965,0.944436959235325,87.3316002972379,6.11990434579678,0.886982131241935,0.936728644530538,97.300492201609,6.41382602325922,340.895544576645,avg
3,1,0.90053564969822,0.944435360204728,87.3340250971961,6.11999579772865,0.886981109414828,0.936727977473491,97.301320823409,6.41382113707122,340.895544576645,wavg
20,1,0.899355638615019,0.943825319341038,88.4649176277422,6.23731913596401,0.886748850228995,0.936934182026126,97.6920627436807,6.51656590477839,345.897893977165,avg
20,1,0.899367606476799,0.943830910505426,88.455067842169,6.23692493941102,0.886750157034141,0.936934482066524,97.6907103368031,6.5164063084712,345.897893977165,wavg
4,1,0.89845590304369,0.942900754555742,89.1114020438625,6.19973469963768,0.892370420589207,0.939483244333738,93.1464339374627,6.34927702736211,354.669818913937,avg
4,1,0.898447961244225,0.942896218825674,89.1179096370924,6.2000580625035,0.892367562844227,0.939481505287082,93.1487717266049,6.34948738281633,354.669818913937,wavg
6,1,0.8979659941981,0.943329476449492,89.3737238065693,6.27258995747787,0.888493229321056,0.938557855091067,98.8285051869022,6.54859653104556,360.509792435169,avg
6,1,0.897960573936885,0.943326407489352,89.3782555602854,6.27284611847124,0.888489868741534,0.938555998119252,98.8313832822635,6.54874204003244,360.509792435169,wavg
2,1,0.899066203993016,0.943733074990734,88.4784191951512,6.22246640217551,0.885959656781364,0.936330794543634,100.778674239429,6.62258492006097,373.231225669384,avg
2,1,0.899067589665151,0.943734521801755,88.4769914796336,6.22236564392831,0.885959205077774,0.936331290546411,100.778849080478,6.62254468756179,373.231225669384,wavg
7,1,0.900478540049977,0.944303994981519,87.4994829884337,6.16025321245544,0.886083524915965,0.936654151074047,97.8176398271168,6.51482165236675,363.960224362214,avg
7,1,0.900474775317768,0.944301359664848,87.5027116144686,6.1604018106027,0.886084627712472,0.936654136545154,97.8167914491095,6.51480999444445,363.960224362214,wavg
11,1,0.899480703458011,0.944264772759219,88.2750609648069,6.19277163519254,0.885097916211404,0.936742032226173,98.3370000526894,6.48374920088777,363.555531048775,avg
11,1,0.899476710230598,0.94426482617992,88.2778001675189,6.19275247900528,0.885097950132981,0.936744381871972,98.3368420570235,6.48360621624579,363.555531048775,wavg
8,1,0.897786200733071,0.943025057789174,89.3873159326999,6.22225614372479,0.890454239142122,0.938877455751563,97.2227813978774,6.48358396162447,365.7963276426,avg
8,1,0.897785257715425,0.943025073302448,89.3869133177253,6.22206472685191,0.890455237972638,0.938878671041848,97.220553241883,6.48331063918912,365.7963276426,wavg
18,1,0.899526979804949,0.944052475897585,88.1596103600661,6.19816986464124,0.883261913433666,0.934827054156459,100.600757376885,6.486763260857,368.75202763478,avg
18,1,0.899535970019139,0.944057701217719,88.1520075968545,6.19784272872923,0.883265913324378,0.934829581279065,100.597213464626,6.48659166135876,368.75202763478,wavg
16,1,0.89840519273305,0.943311846492088,89.038970181093,6.23392518255985,0.886043131107827,0.936423156958147,99.1155800517774,6.5087862389879,375.275447249413,avg
16,1,0.898392863391425,0.943306427419183,89.0488689247128,6.23433081779276,0.886041686998851,0.936423741796295,99.1167011988041,6.50892065630908,375.275447249413,wavg
17,1,0.895728133526063,0.942333059631704,91.0158732841222,6.27158704932091,0.88997755222846,0.938937868125464,96.7823520827231,6.54506114878923,377.671956368287,avg
17,1,0.895722398211804,0.942331874120008,91.0205570246168,6.27181703606349,0.88997473913326,0.938938366757373,96.7845982407514,6.54523055368944,377.671956368287,wavg
13,1,0.899209637938003,0.943878352443225,88.0145120330896,6.19977540876986,0.890277047474583,0.93837383710122,99.781356626919,6.53789776175086,380.250211218993,avg
13,1,0.899208678830039,0.943878510260159,88.0155918938118,6.19997325935197,0.890283546718482,0.938378553461332,99.7758560701319,6.53794100918059,380.250211218993,wavg
9,1,0.899475064888471,0.94370597502649,88.2114872354175,6.19523786607328,0.887870519893091,0.937246345973454,97.9757929674335,6.54886829111814,384.367157951991,avg
9,1,0.899472023463656,0.943704396731706,88.2139392972466,6.1953400104655,0.887869611979294,0.937245931648867,97.9765208076804,6.54890419597505,384.367157951991,wavg
10,1,0.899600847129909,0.943563502944887,88.3803354274792,6.1859739238872,0.888572856332023,0.937417098610808,94.4269590889307,6.33462456127339,390.745831763744,avg
10,1,0.899608733794177,0.943567309152399,88.3739248061026,6.18570516876439,0.888572914586939,0.93741666623317,94.4266588296935,6.33455372858583,390.745831763744,wavg
14,1,0.898937754078991,0.943362799879507,88.5456418989643,6.19689047923735,0.886783814302087,0.936572983084369,99.0247842773324,6.40467235330907,389.640789031982,avg
14,1,0.898936364889691,0.943362697359443,88.5466449829045,6.19694365828938,0.886783819047314,0.936573625590998,99.0246915534155,6.40468041250039,389.640789031982,wavg
5,1,0.896338468551339,0.942258426483665,90.4059864826533,6.27402782558443,0.891180464253736,0.938746745764377,98.5182666274673,6.5358925617017,394.758139240742,avg
5,1,0.896336277551933,0.942256524770427,90.4077531219222,6.27408433327598,0.891180816200716,0.938746159328044,98.518059497543,6.53585612812594,394.758139240742,wavg
12,1,0.898838830256063,0.943423422536908,88.8467704071216,6.1741763318716,0.891662266073511,0.940165473793231,92.4799383602659,6.30707018649291,396.691014595826,avg
