repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
5,1,10,13|17|12|9|3|19|8|16,0,43,56,104.208854035881,364.720787549019
12,1,1,6|18|11|11|3|20|6|18,2,56,58,102.874392496633,364.383671299616
12,1,2,5|2|8|14|10|8|7|15,2,61,78,103.339591885259,364.383671299616
12,1,3,8|9|8|9|18|12|12|14,2,70,70,103.422428785707,364.383671299616
12,1,4,13|16|11|6|19|9|16|13,2,56,65,103.498825362175,364.383671299616
12,1,5,6|16|14|12|15|14|6|16,2,50,53,104.186530765056,364.383671299616
12,1,6,6|6|10|10|6|3|17|20,0,60,27,104.268157895893,364.383671299616
12,1,7,10|19|12|3|15|4|12|9,2,52,58,104.407417464145,364.383671299616
12,1,8,17|14|9|17|20|8|6|18,0,58,25,104.42335009665,364.383671299616
12,1,9,9|19|11|3|7|14|10|17,2,80,48,104.515695211042,364.383671299616
12,1,10,10|9|3|5|12|12|16|3,2,59,63,104.709306767327,364.383671299616
15,1,1,6|20|15|10|9|16|8|17,2,74,63,102.023629328948,373.008455284437
15,1,2,8|12|3|7|12|17|15|15,2,80,76,102.21258131288,373.008455284437
15,1,3,5|2|8|14|10|8|7|15,2,61,78,102.989088370386,373.008455284437
15,1,4,9|19|11|3|7|14|10|17,2,80,48,103.268617927572,373.008455284437
15,1,5,16|20|7|6|19|8|13|16,2,69,65,103.386704148057,373.008455284437
15,1,6,17|19|8|10|16|18|12|19,2,64,54,103.453522782358,373.008455284437
15,1,7,10|9|3|5|12|12|16|3,2,59,63,103.723280141581,373.008455284437
15,1,8,8|18|11|7|17|14|11|12,2,54,64,103.757583656834,373.008455284437
15,1,9,7|17|6|11|17|20|14|17,0,10,53,104.100239907244,373.008455284437
15,1,10,17|14|9|17|20|8|6|18,0,58,25,104.29530606689,373.008455284437
1,2,1,5|2|8|14|10|8|7|15,2,61,78,102.854020742048,301.972894199689
1,2,2,8|18|14|7|17|13|10|13,2,61,63,103.174686588049,301.972894199689
1,2,3,9|11|6|14|16|15|9|14,2,59,72,103.305757095739,301.972894199689
1,2,4,3|15|4|10|15|17|16|20,0,39,46,103.383026894957,301.972894199689
1,2,5,6|13|6|14|17|16|15|19,0,12,60,103.675824713312,301.972894199689
1,2,6,17|14|9|17|20|8|6|18,0,58,25,103.731751459667,301.972894199689
1,2,7,4|17|15|15|9|12|6|18,2,45,48,103.813344961039,301.972894199689
1,2,8,10|9|3|5|12|12|16|3,2,59,63,103.901629721111,301.972894199689
1,2,9,8|10|16|3|19|6|7|14,2,52,52,104.194318648228,301.972894199689
1,2,10,4|3|20|4|19|9|12|14,2,55,34,104.235619257498,301.972894199689
3,2,1,5|2|8|14|10|8|7|15,2,61,78,102.388178595606,312.99156828324
3,2,2,9|19|11|3|7|14|10|17,2,80,48,103.329481361928,312.99156828324
3,2,3,9|16|8|6|20|6|13|13,2,59,71,103.443619985065,312.99156828324
3,2,4,17|14|9|17|20|8|6|18,0,58,25,103.801450995281,312.99156828324
3,2,5,4|3|20|4|19|9|12|14,2,55,34,104.109429574085,312.99156828324
3,2,6,10|9|3|5|12|12|16|3,2,59,63,104.27134491636,312.99156828324
3,2,7,3|14|6|4|15|7|13|17,0,56,25,104.334388887021,312.99156828324
3,2,8,11|17|6|7|3|18|10|16,0,74,40,104.397514925505,312.99156828324
3,2,9,13|17|12|9|3|19|8|16,0,43,56,104.414890242361,312.99156828324
3,2,10,5|3|6|8|17|9|14|16,0,59,67,104.438390195127,312.99156828324
20,2,1,8|17|8|9|15|13|13|16,2,65,69,103.161384331691,296.086251318455
20,2,2,9|18|11|15|17|19|9|11,2,53,57,103.339653867221,296.086251318455
20,2,3,5|2|8|14|10|8|7|15,2,61,78,103.35879123193,296.086251318455
20,2,4,5|14|3|13|20|16|15|20,0,56,48,103.944560388925,296.086251318455
20,2,5,9|19|11|3|7|14|10|17,2,80,48,104.085668444647,296.086251318455
20,2,6,4|18|14|11|8|12|5|17,2,48,51,104.249687497989,296.086251318455
20,2,7,17|14|9|17|20|8|6|18,0,58,25,104.518132695052,296.086251318455
20,2,8,6|17|15|6|18|15|12|10,2,44,63,104.602313637515,296.086251318455
20,2,9,3|16|8|5|19|7|13|18,0,57,23,104.689300771174,296.086251318455
20,2,10,14|17|10|4|19|8|10|12,2,62,62,104.695078781605,296.086251318455
7,2,1,10|3|4|12|17|15|11|15,2,70,72,102.263067019741,286.233182152112
7,2,2,5|2|8|14|10|8|7|15,2,61,78,102.634534006519,286.233182152112
7,2,3,4|16|14|17|6|15|6|18,2,46,49,102.942538726237,286.233182152112
7,2,4,18|19|12|9|19|12|17|11,2,57,55,103.219780502649,286.233182152112
7,2,5,6|19|12|13|3|18|8|17,2,71,58,103.485167477267,286.233182152112
7,2,6,10|9|3|5|12|12|16|3,2,59,63,103.642172059245,286.233182152112
7,2,7,17|14|9|17|20|8|6|18,0,58,25,104.058655109377,286.233182152112
7,2,8,19|17|10|7|17|6|16|8,2,44,51,104.203437480322,286.233182152112
7,2,9,9|19|11|3|7|14|10|17,2,80,48,104.247908041114,286.233182152112
7,2,10,2|15|6|4|16|4|14|17,0,56,21,104.54254312846,286.233182152112
6,2,1,6|15|12|7|18|12|15|14,2,48,56,103.029664512239,317.536109785239
6,2,2,5|2|8|14|10|8|7|15,2,61,78,103.195861000969,317.536109785239
6,2,3,9|19|11|3|7|14|10|17,2,80,48,103.504941871204,317.536109785239
6,2,4,8|16|10|9|15|13|13|16,2,59,69,103.555212198578,317.536109785239
6,2,5,9|5|5|13|18|16|9|16,2,58,73,103.576806322688,317.536109785239
6,2,6,6|17|16|14|4|10|5|16,2,44,46,103.683998595776,317.536109785239
6,2,7,15|4|9|12|16|13|12|16,2,42,70,103.85864932343,317.536109785239
6,2,8,19|17|10|7|17|6|16|8,2,44,51,104.149361293377,317.536109785239
6,2,9,10|9|3|5|12|12|16|3,2,59,63,104.210870324327,317.536109785239
6,2,10,17|14|9|17|20|8|6|18,0,58,25,104.299878274221,317.536109785239
11,2,1,7|8|6|10|18|15|9|15,2,63,72,101.927674028172,315.249488202731
11,2,2,5|2|8|14|10|8|7|15,2,61,78,102.385177947969,315.249488202731
11,2,3,6|16|12|6|12|14|7|10,2,77,68,102.531651221172,315.249488202731
11,2,4,7|15|10|5|18|5|12|11,2,57,72,102.652931588221,315.249488202731
11,2,5,6|13|7|15|8|16|17|20,0,69,23,103.283679772284,315.249488202731
11,2,6,9|19|11|3|7|14|10|17,2,80,48,103.343713767589,315.249488202731
11,2,7,2|14|6|11|11|19|15|20,0,34,47,103.453768962848,315.249488202731
11,2,8,7|18|11|6|18|17|15|16,2,54,54,103.460483113316,315.249488202731
11,2,9,8|19|10|19|9|13|7|9,2,59,57,103.519758113063,315.249488202731
11,2,10,17|14|9|17|20|8|6|18,0,58,25,103.613361377475,315.249488202731
4,2,1,7|19|7|8|12|17|14|11,2,76,70,101.993509666821,330.237797697385
4,2,2,5|2|8|14|10|8|7|15,2,61,78,103.030183877567,330.237797697385
4,2,3,6|16|9|5|19|7|13|11,2,57,75,103.264541377461,330.237797697385
4,2,4,4|18|14|12|10|13|6|18,2,47,50,103.337708869513,330.237797697385
4,2,5,10|9|3|5|12|12|16|3,2,59,63,103.69546769847,330.237797697385
4,2,6,4|16|7|5|16|5|12|18,0,57,23,103.869132391117,330.237797697385
4,2,7,17|14|9|17|20|8|6|18,0,58,25,103.942708630808,330.237797697385
4,2,8,8|17|13|9|18|8|12|12,2,54,53,104.061749096952,330.237797697385
4,2,9,9|19|11|3|7|14|10|17,2,80,48,104.08583485436,330.237797697385
4,2,10,13|17|12|9|3|19|8|16,0,43,56,104.114731128869,330.237797697385
2,2,1,4|15|10|6|18|10|14|10,2,68,73,101.82640297114,324.107397051652
2,2,2,5|17|16|11|10|10|6|16,2,48,52,102.857387996649,324.107397051652
2,2,3,2|18|15|4|8|14|16|13,2,64,51,102.943377001958,324.107397051652
2,2,4,6|12|15|4|20|5|12|12,2,53,66,103.102705131175,324.107397051652
2,2,5,2|17|4|11|15|17|9|20,0,22,53,103.120451571779,324.107397051652
2,2,6,9|19|11|3|7|14|10|17,2,80,48,103.290327250046,324.107397051652
2,2,7,7|11|4|20|17|5|20|18,0,23,68,103.389832003116,324.107397051652
2,2,8,5|2|8|14|10|8|7|15,2,61,78,103.39499966314,324.107397051652
2,2,9,17|14|9|17|20|8|6|18,0,58,25,103.649467642703,324.107397051652
2,2,10,19|17|10|7|17|6|16|8,2,44,51,103.83700148678,324.107397051652
17,2,1,8|9|8|8|18|12|12|14,2,70,70,103.013677737007,309.375113050143
17,2,2,5|18|12|3|15|4|12|9,2,51,64,103.182399828705,309.375113050143
17,2,3,5|2|8|14|10|8|7|15,2,61,78,103.205516177145,309.375113050143
17,2,4,15|20|10|12|18|14|13|17,2,59,56,103.211005763682,309.375113050143
17,2,5,3|18|7|7|18|8|13|20,0,57,23,103.519054096255,309.375113050143
17,2,6,9|19|11|3|7|14|10|17,2,80,48,103.630973228704,309.375113050143
17,2,7,6|19|15|6|14|17|12|12,2,47,62,103.688400949061,309.375113050143
17,2,8,17|14|9|17|20|8|6|18,0,58,25,103.958274457296,309.375113050143
17,2,9,10|9|3|5|12|12|16|3,2,59,63,104.050468133135,309.375113050143
17,2,10,4|17|14|13|12|12|6|15,2,45,49,104.313199571245,309.375113050143
9,2,1,5|2|8|14|10|8|7|15,2,61,78,102.45728612005,316.355088933309
9,2,2,7|15|9|8|15|11|13|15,2,54,71,103.756705900999,316.355088933309
9,2,3,12|13|13|4|19|10|13|9,2,63,61,103.870235202727,316.355088933309
9,2,4,17|16|9|6|19|16|13|16,2,58,53,104.131553961782,316.355088933309
9,2,5,9|19|11|3|7|14|10|17,2,80,48,104.141230416473,316.355088933309
9,2,6,10|9|3|5|12|12|16|3,2,59,63,104.15391907292,316.355088933309
9,2,7,17|14|9|17|20|8|6|18,0,58,25,104.502115841377,316.355088933309
9,2,8,3|15|7|5|12|3|16|18,0,56,22,104.542170543454,316.355088933309
9,2,9,13|17|12|9|3|19|8|16,0,43,56,104.723421774938,316.355088933309
9,2,10,11|16|9|7|3|18|8|16,0,74,34,104.996015908156,316.355088933309
16,2,1,5|2|8|14|10|8|7|15,2,61,78,102.344157154883,324.856191718578
16,2,2,13|10|5|3|5|2|7|19,2,79,51,102.630785077561,324.856191718578
16,2,3,7|15|2|5|3|19|7|19,2,76,77,102.714854979951,324.856191718578
16,2,4,8|17|9|8|15|15|10|16,2,60,70,103.227955450969,324.856191718578
16,2,5,8|15|6|6|18|4|14|5,2,73,70,103.310827145244,324.856191718578
16,2,6,9|19|11|3|7|14|10|17,2,80,48,103.844188100119,324.856191718578
16,2,7,17|14|9|17|20|8|6|18,0,58,25,103.873194661878,324.856191718578
16,2,8,3|16|7|4|16|2|16|19,0,55,23,103.970932470793,324.856191718578
16,2,9,13|17|12|9|3|19|8|16,0,43,56,104.566574114861,324.856191718578
16,2,10,15|4|9|12|16|13|12|16,2,42,70,104.763207346561,324.856191718578
14,2,1,9|19|11|3|7|14|10|17,2,80,48,102.759806684607,315.572881913185
14,2,2,5|2|8|14|10|8|7|15,2,61,78,102.770432128853,315.572881913185
14,2,3,8|16|10|11|16|11|13|17,2,59,70,103.721210831446,315.572881913185
14,2,4,17|14|9|17|20|8|6|18,0,58,25,103.786467462177,315.572881913185
14,2,5,10|9|3|5|12|12|16|3,2,59,63,103.91616596199,315.572881913185
14,2,6,4|11|11|6|16|14|16|11,2,47,57,103.942135499418,315.572881913185
14,2,7,19|17|10|7|17|6|16|8,2,44,51,104.090700269797,315.572881913185
14,2,8,15|4|9|12|16|13|12|16,2,42,70,104.133860598652,315.572881913185
14,2,9,2|17|6|4|14|5|15|17,0,56,22,104.151735448591,315.572881913185
14,2,10,13|17|12|9|3|19|8|16,0,43,56,104.361700840894,315.572881913185
13,2,1,5|2|8|14|10|8|7|15,2,61,78,101.842265671656,329.169693235556
13,2,2,5|15|12|9|17|7|15|13,2,54,67,103.006398492084,329.169693235556
13,2,3,8|9|8|8|18|14|13|17,2,46,70,103.117760721126,329.169693235556
13,2,4,9|19|11|3|7|14|10|17,2,80,48,103.403616575537,329.169693235556
13,2,5,17|14|9|17|20|8|6|18,0,58,25,103.474908365651,329.169693235556
13,2,6,16|20|8|7|19|14|12|18,2,55,52,103.484460501058,329.169693235556
13,2,7,3|19|14|11|19|14|3|17,0,28,60,103.965656210389,329.169693235556
13,2,8,6|17|10|5|17|8|12|5,2,59,69,103.991774699108,329.169693235556
13,2,9,19|17|10|7|17|6|16|8,2,44,51,104.031977102615,329.169693235556
13,2,10,13|17|12|9|3|19|8|16,0,43,56,104.090605817408,329.169693235556
18,2,1,5|2|8|14|10|8|7|15,2,61,78,103.283897799187,341.641318750381
