repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
15,6,0.832139393416961,0.901705336117153,142.013809321312,8.78284893969482,0.83341858050356,0.903734136948069,137.747298647003,8.73121682996771,0.660767030715942
16,6,0.832763236619769,0.90209362771813,140.719170911929,8.74288867760795,0.827608959943386,0.898680061630025,149.79436472769,8.99676264805144,0.660572099685669
17,6,0.832024274191261,0.901633901015739,142.259141464264,8.79652472030836,0.835516639962889,0.904877496691846,134.761143785389,8.57013428444596,0.660783783594767
18,6,0.83250470379925,0.901946197635982,141.719612375515,8.77427507745112,0.830835700827165,0.901725269110293,139.797124361286,8.7865736177887,0.667722717920939
11,7,0.831841373595087,0.901494478796046,142.377677903295,8.79629470143981,0.837079158103941,0.906686002804843,133.893743746846,8.59710404711701,0.659003432591756
12,7,0.83322943095025,0.902427123780035,140.780524187789,8.75129897392058,0.823449461199104,0.895252082275731,148.848207186157,8.96890411597296,0.662959333260854
19,6,0.832558283717674,0.902040832673065,140.973688711648,8.75703800742322,0.831631464567462,0.899302435726209,145.700013147637,8.86795380429212,0.663541650772095
13,7,0.83167666970823,0.901400667210057,141.910633935781,8.7845156901104,0.838676292649174,0.906212324724874,137.803161719224,8.66423600542994,0.667139931519826
20,6,0.833050302361553,0.90231189090073,141.461673937402,8.76355598192693,0.825216870520282,0.89867785473398,142.537530587747,8.86265945615134,0.662655365467071
14,7,0.832670437391678,0.902095060824106,140.998850995913,8.76447166737212,0.830298703672904,0.899640204396995,145.646020141486,8.85989433223745,0.665833683808645
15,7,0.831964442495458,0.901571205975653,142.139074648214,8.79239466888242,0.835944421438751,0.903610748010559,135.955460107441,8.66323169149749,0.662118482589722
