repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,mse.test.mean,time.in.mins
13,6,5,8|18,1,76,58,134.143992943386,65.2611340165138
13,6,6,20|2,1,72,74,135.971431789196,65.2611340165138
13,6,7,15|20,1,42,74,135.99820970917,65.2611340165138
13,6,8,3|19,1,71,62,141.137425495378,65.2611340165138
13,6,9,18|20,1,65,12,143.814092455772,65.2611340165138
13,6,10,11|11,1,60,47,150.781772105386,65.2611340165138
15,6,1,4|5,1,80,69,132.181658071113,71.8917150179545
15,6,2,15|20,1,80,27,132.31913831163,71.8917150179545
15,6,3,6|13,1,80,80,133.324220975727,71.8917150179545
15,6,4,9|13,1,80,2,134.213378471333,71.8917150179545
15,6,5,8|18,1,75,45,135.402896381509,71.8917150179545
15,6,6,3|19,1,71,62,140.761311830437,71.8917150179545
15,6,7,18|20,1,65,12,143.891816839652,71.8917150179545
15,6,8,9|16,2,79,63,147.67319634278,71.8917150179545
15,6,9,11|11,1,60,47,149.418733417231,71.8917150179545
15,6,10,14|7,1,56,47,156.572640715253,71.8917150179545
18,6,1,15|14,1,80,22,130.962730194505,64.8932723999023
18,6,2,17|13,1,80,60,131.954631338512,64.8932723999023
18,6,3,8|18,1,77,59,132.277413898712,64.8932723999023
18,6,4,17|20,1,80,2,132.319188774767,64.8932723999023
18,6,5,15|20,1,76,33,133.598242910622,64.8932723999023
18,6,6,3|19,1,71,62,137.687442676278,64.8932723999023
18,6,7,18|20,1,65,12,143.064140998364,64.8932723999023
18,6,8,17|16,1,41,59,145.596278636446,64.8932723999023
18,6,9,11|11,1,60,47,145.659952565973,64.8932723999023
18,6,10,15|5,1,61,35,145.945401519564,64.8932723999023
17,6,1,15|14,1,80,22,127.306776047855,60.1176787495613
17,6,2,7|14,1,80,80,128.727037070817,60.1176787495613
17,6,3,14|20,1,36,80,129.265958191453,60.1176787495613
17,6,4,8|18,1,77,59,130.925055112014,60.1176787495613
17,6,5,15|20,1,78,32,131.182782307261,60.1176787495613
17,6,6,6|2,1,31,76,131.625667656,60.1176787495613
17,6,7,3|19,1,71,62,135.183936833823,60.1176787495613
17,6,8,18|20,1,65,12,138.63957681702,60.1176787495613
17,6,9,11|11,1,60,47,145.233044937131,60.1176787495613
17,6,10,16|5,1,19,53,155.373000387534,60.1176787495613
2,6,1,13|20,1,80,73,132.475030882892,71.3299165169398
2,6,2,8|2,1,27,80,133.365074138639,71.3299165169398
2,6,3,8|20,1,80,2,133.401064839587,71.3299165169398
2,6,4,15|19,1,80,17,133.863469268949,71.3299165169398
2,6,5,11|14,1,80,74,133.927695442724,71.3299165169398
2,6,6,8|18,1,75,45,135.079823398641,71.3299165169398
2,6,7,3|19,1,71,62,140.292915713586,71.3299165169398
2,6,8,18|20,1,65,12,143.900539793632,71.3299165169398
2,6,9,11|11,1,60,47,149.314498140346,71.3299165169398
2,6,10,14|8,1,57,47,154.817762983095,71.3299165169398
9,6,1,10|2,1,79,2,127.343700387085,56.1102250854174
9,6,2,17|9,1,80,55,128.287521734146,56.1102250854174
9,6,3,15|14,1,80,22,129.307102263741,56.1102250854174
9,6,4,20|5,1,67,80,129.314198445412,56.1102250854174
9,6,5,2|20,1,80,2,130.536901493804,56.1102250854174
9,6,6,8|18,1,77,60,130.59556748729,56.1102250854174
9,6,7,7|2,1,35,73,130.836235507043,56.1102250854174
9,6,8,16|20,1,44,73,132.242999158576,56.1102250854174
9,6,9,3|19,1,71,62,137.396413435973,56.1102250854174
9,6,10,18|20,1,65,12,140.004224674437,56.1102250854174
3,7,1,17|4,1,80,5,130.984861868083,59.9966999848684
3,7,2,15|20,1,80,17,131.391935325523,59.9966999848684
3,7,3,15|14,1,80,27,131.691906941371,59.9966999848684
3,7,4,8|13,1,80,80,132.444860684972,59.9966999848684
3,7,5,7|3,1,25,79,132.447844211417,59.9966999848684
3,7,6,20|2,1,76,69,133.656602900015,59.9966999848684
3,7,7,8|18,1,76,46,134.203935757015,59.9966999848684
3,7,8,3|19,1,71,62,138.814043746307,59.9966999848684
3,7,9,18|20,1,65,12,142.775515391586,59.9966999848684
3,7,10,11|11,1,60,47,147.882162893633,59.9966999848684
12,7,1,7|20,1,80,2,132.249508392527,61.5044316808383
12,7,2,8|2,1,30,80,132.349435362124,61.5044316808383
12,7,3,15|18,1,80,23,132.463166431804,61.5044316808383
12,7,4,17|12,1,80,67,134.133635613197,61.5044316808383
12,7,5,14|20,1,80,78,134.844275423332,61.5044316808383
12,7,6,3|5,1,80,80,135.070675710395,61.5044316808383
12,7,7,8|18,1,72,49,137.168347556914,61.5044316808383
12,7,8,2|13,1,80,80,137.402666325418,61.5044316808383
12,7,9,3|19,1,71,62,141.070218347051,61.5044316808383
12,7,10,18|20,1,65,12,145.657578661243,61.5044316808383
7,7,1,18|15,1,68,78,130.844300286856,55.4206120649974
7,7,2,16|20,1,80,45,130.868367722282,55.4206120649974
7,7,3,8|14,1,80,80,131.952569850551,55.4206120649974
7,7,4,17|4,1,80,43,132.956235038446,55.4206120649974
7,7,5,10|20,1,80,26,133.320153659242,55.4206120649974
7,7,6,8|18,1,77,59,133.477599399003,55.4206120649974
7,7,7,7|14,1,31,75,134.941794598374,55.4206120649974
7,7,8,3|19,1,71,62,139.889496324995,55.4206120649974
7,7,9,18|20,1,65,12,143.709785598406,55.4206120649974
7,7,10,11|11,1,60,47,148.950701502719,55.4206120649974
19,7,1,15|14,1,80,23,130.497211564122,55.4918325344721
19,7,2,16|20,1,80,36,130.73790870119,55.4918325344721
19,7,3,15|19,1,41,75,132.374804397784,55.4918325344721
19,7,4,4|2,1,29,77,132.824195932676,55.4918325344721
19,7,5,8|18,1,77,58,132.985334173622,55.4918325344721
19,7,6,3|19,1,71,62,134.616234879378,55.4918325344721
19,7,7,18|20,1,65,12,140.587076733402,55.4918325344721
19,7,8,11|11,1,60,47,145.855072650783,55.4918325344721
19,7,9,14|19,1,42,56,150.12404751246,55.4918325344721
19,7,10,16|5,1,19,53,152.88741626732,55.4918325344721
14,7,1,13|2,1,66,80,130.404667148553,57.9847026189168
14,7,2,5|2,1,80,2,132.927326118175,57.9847026189168
14,7,3,8|18,1,77,58,133.282260947719,57.9847026189168
14,7,4,17|8,1,80,65,133.576924942005,57.9847026189168
14,7,5,6|5,1,80,80,133.5845943765,57.9847026189168
14,7,6,8|3,1,34,77,134.354729607079,57.9847026189168
14,7,7,15|14,1,79,24,135.077416247319,57.9847026189168
14,7,8,3|19,1,71,62,140.133469898278,57.9847026189168
14,7,9,16|20,1,66,59,141.687449861573,57.9847026189168
14,7,10,18|20,1,65,12,144.353569721179,57.9847026189168
11,7,1,14|20,1,80,70,129.829035885135,58.543304336071
11,7,2,4|13,1,80,80,129.888067782781,58.543304336071
11,7,3,15|13,1,80,17,130.303098442952,58.543304336071
11,7,4,16|19,1,80,19,130.411551716853,58.543304336071
11,7,5,17|7,1,80,80,131.056574562431,58.543304336071
11,7,6,18|6,1,80,2,131.418862868188,58.543304336071
11,7,7,2|6,1,80,51,132.744167266474,58.543304336071
11,7,8,8|19,1,75,39,133.92329471155,58.543304336071
11,7,9,3|19,1,71,62,136.377178582095,58.543304336071
11,7,10,18|20,1,65,12,139.917750348684,58.543304336071
10,7,1,17|2,1,80,60,130.107630074913,69.3064068992933
10,7,2,8|18,1,77,59,132.74582427931,69.3064068992933
10,7,3,5|14,1,80,80,132.786619571959,69.3064068992933
10,7,4,15|14,1,76,28,133.061143365563,69.3064068992933
10,7,5,9|16,1,72,49,136.130838915467,69.3064068992933
10,7,6,3|19,1,71,62,136.499816721708,69.3064068992933
10,7,7,6|20,1,71,29,136.801351612903,69.3064068992933
10,7,8,15|20,1,70,22,138.497552438841,69.3064068992933
10,7,9,18|20,1,65,12,141.618211614673,69.3064068992933
10,7,10,11|11,1,60,47,147.547900928674,69.3064068992933
5,7,1,8|20,1,80,23,127.796092248822,55.9888419151306
5,7,2,15|15,1,80,25,128.395946218281,55.9888419151306
5,7,3,14|13,1,80,71,128.511286517569,55.9888419151306
5,7,4,10|7,1,80,74,128.88920653275,55.9888419151306
5,7,5,7|5,1,31,80,128.992377685679,55.9888419151306
5,7,6,14|20,1,80,35,129.643372159954,55.9888419151306
5,7,7,20|2,1,50,69,136.612347253003,55.9888419151306
5,7,8,3|19,1,71,62,136.878625717505,55.9888419151306
5,7,9,18|20,1,65,12,138.520326897205,55.9888419151306
5,7,10,11|11,1,60,47,143.442395908967,55.9888419151306
6,7,1,6|6,1,80,80,127.118337815302,57.950337600708
6,7,2,15|20,1,80,27,128.056551362207,57.950337600708
6,7,3,14|6,1,65,80,128.179224635563,57.950337600708
6,7,4,15|14,1,80,11,129.484671764415,57.950337600708
6,7,5,17|4,1,80,41,131.050491621454,57.950337600708
6,7,6,5|2,1,28,73,132.510578021779,57.950337600708
6,7,7,7|19,1,69,49,134.684496033894,57.950337600708
6,7,8,3|19,1,71,62,135.756632355796,57.950337600708
6,7,9,18|20,1,65,12,139.730970271304,57.950337600708
6,7,10,11|11,1,60,47,143.724691064236,57.950337600708
8,7,1,15|20,1,80,16,130.557356005788,60.0881098349889
8,7,2,10|13,1,80,80,130.800449726067,60.0881098349889
8,7,3,15|14,1,80,27,131.570937487015,60.0881098349889
8,7,4,20|7,1,80,80,132.45448066971,60.0881098349889
8,7,5,17|7,1,80,80,133.316914756455,60.0881098349889
8,7,6,17|8,1,80,2,135.06981423312,60.0881098349889
8,7,7,8|18,1,76,46,135.250099743034,60.0881098349889
8,7,8,3|19,1,71,62,139.451790642918,60.0881098349889
8,7,9,18|20,1,65,12,141.480617957609,60.0881098349889
8,7,10,15|5,1,64,39,143.324545954303,60.0881098349889
20,7,1,17|2,1,80,10,130.135487457602,58.705432899793
20,7,2,8|18,1,77,46,131.217770097158,58.705432899793
20,7,3,15|15,1,80,23,131.664725901685,58.705432899793
20,7,4,10|14,1,80,80,131.799242709171,58.705432899793
20,7,5,18|7,1,80,77,133.825480112235,58.705432899793
20,7,6,14|20,1,73,21,135.442987270271,58.705432899793
20,7,7,3|19,1,71,62,140.125392692308,58.705432899793
20,7,8,18|20,1,65,12,143.856276883812,58.705432899793
20,7,9,11|11,1,60,47,150.282402026551,58.705432899793
20,7,10,9|9,2,54,69,158.547690366178,58.705432899793
4,7,1,17|3,1,80,69,133.519191146343,64.1240258336067
4,7,2,7|13,1,80,80,133.975520428566,64.1240258336067
4,7,3,15|13,1,80,15,134.003850881109,64.1240258336067
4,7,4,8|7,1,29,77,135.67836413008,64.1240258336067
4,7,5,8|18,1,76,59,136.684207548263,64.1240258336067
4,7,6,20|3,1,66,72,137.56106533168,64.1240258336067
4,7,7,7|20,1,73,28,137.820231226599,64.1240258336067
4,7,8,3|19,1,71,62,139.714833862436,64.1240258336067
4,7,9,18|20,1,65,12,144.612728799645,64.1240258336067
4,7,10,11|11,1,60,47,153.003774909697,64.1240258336067
1,7,1,11|20,1,80,71,130.636428301759,64.312953265508
1,7,2,15|14,1,80,23,132.080457342845,64.312953265508
1,7,3,17|14,1,80,74,132.395824254197,64.312953265508
1,7,4,8|18,1,77,59,133.049051471349,64.312953265508
1,7,5,15|20,1,78,33,134.794833945745,64.312953265508
1,7,6,3|19,1,71,62,138.26394759635,64.312953265508
1,7,7,18|20,1,65,12,143.060930958088,64.312953265508
1,7,8,14|20,1,41,63,143.24446225347,64.312953265508
1,7,9,15|5,1,63,38,146.738145106584,64.312953265508
1,7,10,11|11,1,60,47,148.008578915977,64.312953265508
16,7,1,16|20,1,80,46,131.122458174947,65.5588016827901
16,7,2,6|4,1,30,80,131.639439984887,65.5588016827901
16,7,3,6|2,1,80,2,132.619998828096,65.5588016827901
16,7,4,2|20,1,80,4,132.630294748198,65.5588016827901
16,7,5,17|6,1,80,72,132.687823293311,65.5588016827901
16,7,6,8|18,1,77,60,133.28700721244,65.5588016827901
16,7,7,3|19,1,71,62,136.741329693905,65.5588016827901
16,7,8,18|20,1,65,12,141.707843148331,65.5588016827901
16,7,9,15|9,1,64,37,143.928200402395,65.5588016827901
16,7,10,11|11,1,60,47,148.838040783456,65.5588016827901
13,7,1,17|20,1,80,6,131.209913148078,62.3959339499474
13,7,2,17|5,1,80,2,131.752195814687,62.3959339499474
13,7,3,14|2,1,65,79,131.910939477892,62.3959339499474
13,7,4,15|14,1,80,24,132.14922517267,62.3959339499474
13,7,5,17|12,1,80,68,132.374503408628,62.3959339499474
13,7,6,8|18,1,77,60,133.619564626434,62.3959339499474
13,7,7,15|20,1,74,33,135.381706494816,62.3959339499474
13,7,8,16|2,1,68,45,138.81934695913,62.3959339499474
13,7,9,3|19,1,71,62,139.606005691879,62.3959339499474
13,7,10,18|20,1,65,12,142.420550245708,62.3959339499474
15,7,1,3|19,1,80,3,128.358077892456,56.1083755175273
15,7,2,6|2,1,29,80,128.757732742826,56.1083755175273
15,7,3,16|20,1,80,46,129.147303234669,56.1083755175273
15,7,4,3|13,1,80,80,129.445476447393,56.1083755175273
15,7,5,8|18,1,77,58,131.024215495593,56.1083755175273
15,7,6,3|19,1,71,62,134.111950464675,56.1083755175273
15,7,7,18|20,1,65,12,140.686408113621,56.1083755175273
15,7,8,6|20,1,61,22,143.79504187965,56.1083755175273
15,7,9,14|8,1,59,48,144.339346484811,56.1083755175273
15,7,10,11|11,1,60,47,144.552562250489,56.1083755175273
18,7,1,7|5,1,80,4,129.427164999862,55.3057262341181
18,7,2,7|5,1,29,80,129.513242401816,55.3057262341181
18,7,3,10|6,1,80,73,129.754928113705,55.3057262341181
18,7,4,16|20,1,80,45,130.36938341608,55.3057262341181
18,7,5,2|20,1,80,3,131.55986789508,55.3057262341181
18,7,6,8|18,1,77,59,131.780541124269,55.3057262341181
18,7,7,3|19,1,71,62,134.961289388103,55.3057262341181
18,7,8,18|20,1,65,12,138.294965103156,55.3057262341181
18,7,9,14|8,1,60,49,144.953684502775,55.3057262341181
18,7,10,11|11,1,60,47,145.733614212664,55.3057262341181
17,7,1,15|14,1,80,25,128.718559232633,60.4175900181135
17,7,2,9|20,1,80,38,129.026394137974,60.4175900181135
17,7,3,8|20,1,80,2,130.090404018904,60.4175900181135
17,7,4,17|3,1,80,38,130.961101090006,60.4175900181135
17,7,5,18|16,1,80,79,131.353641336117,60.4175900181135
17,7,6,8|18,1,76,46,132.503513730081,60.4175900181135
17,7,7,7|15,1,27,71,133.95931168728,60.4175900181135
17,7,8,3|19,1,71,62,135.109501531947,60.4175900181135
17,7,9,18|20,1,65,12,139.909882170073,60.4175900181135
17,7,10,11|11,1,60,47,146.673304297927,60.4175900181135
9,7,1,9|2,1,35,78,131.529109273589,57.6927280465762
9,7,2,15|20,1,80,14,132.472384304603,57.6927280465762
9,7,3,8|18,1,77,58,134.321310022512,57.6927280465762
9,7,4,17|20,1,45,75,134.477762765975,57.6927280465762
9,7,5,16|13,1,72,9,137.547534611012,57.6927280465762
9,7,6,3|19,1,71,62,139.218378883874,57.6927280465762
9,7,7,18|20,1,65,12,142.264168220477,57.6927280465762
9,7,8,6|20,1,62,30,144.453080974356,57.6927280465762
9,7,9,11|11,1,60,47,147.193804727026,57.6927280465762
9,7,10,14|8,1,60,48,147.341454443414,57.6927280465762
2,7,1,15|14,1,80,22,131.605140211146,71.0859970649083
2,7,2,14|2,1,70,80,132.35278390644,71.0859970649083
2,7,3,17|2,1,80,11,132.465082174107,71.0859970649083
2,7,4,16|20,1,80,36,133.589094430032,71.0859970649083
2,7,5,8|18,1,76,46,135.763000886978,71.0859970649083
2,7,6,3|19,1,71,62,137.573053909809,71.0859970649083
2,7,7,18|20,1,65,12,141.686549047828,71.0859970649083
2,7,8,11|11,1,60,47,146.382379320131,71.0859970649083
2,7,9,16|5,1,19,53,157.603758388449,71.0859970649083
2,7,10,9|9,2,54,69,159.494188260429,71.0859970649083
3,8,1,16|19,1,80,50,131.241449241478,63.3890814185143
3,8,2,11|20,1,79,58,132.184884505318,63.3890814185143
3,8,3,4|2,1,26,80,132.330191089334,63.3890814185143
3,8,4,4|2,1,80,6,132.546896380673,63.3890814185143
3,8,5,8|16,1,78,68,133.314213741327,63.3890814185143
3,8,6,2|13,1,80,80,135.395521795122,63.3890814185143
3,8,7,8|18,1,76,46,135.447764599697,63.3890814185143
3,8,8,3|19,1,71,62,138.866073847048,63.3890814185143
3,8,9,18|20,1,65,12,143.24409318079,63.3890814185143
3,8,10,18|20,1,44,61,147.277688254954,63.3890814185143
12,8,1,9|20,1,80,32,127.837396864951,65.7067000508308
12,8,2,15|14,1,80,22,128.278766275699,65.7067000508308
12,8,3,4|13,1,80,80,128.889911889902,65.7067000508308
12,8,4,14|20,1,80,10,130.165257852281,65.7067000508308
12,8,5,17|20,1,74,63,133.232649062485,65.7067000508308
12,8,6,8|18,1,75,47,134.027042541814,65.7067000508308
12,8,7,3|19,1,71,62,136.207609693815,65.7067000508308
12,8,8,18|20,1,65,12,138.731839191684,65.7067000508308
12,8,9,11|11,1,60,47,143.815249625328,65.7067000508308
12,8,10,9|9,2,54,69,154.187780905855,65.7067000508308
7,8,1,4|2,1,26,80,131.76585698788,63.1509444316228
7,8,2,3|20,1,80,8,131.995115207908,63.1509444316228
7,8,3,15|19,1,80,46,132.477838352264,63.1509444316228
7,8,4,4|4,1,80,24,133.15148317149,63.1509444316228
7,8,5,9|16,1,74,53,134.188788236933,63.1509444316228
7,8,6,8|18,1,76,59,134.726361947664,63.1509444316228
7,8,7,16|11,1,72,11,136.503048539082,63.1509444316228
7,8,8,3|19,1,71,62,138.534636708254,63.1509444316228
7,8,9,18|20,1,65,12,141.724386305691,63.1509444316228
7,8,10,11|11,1,60,47,146.842527451081,63.1509444316228
19,8,1,8|8,1,33,79,129.971924052458,62.7726466814677
19,8,2,15|19,1,80,31,130.825322975275,62.7726466814677
19,8,3,11|20,1,80,69,131.232290992286,62.7726466814677
19,8,4,5|6,1,80,79,131.528015643593,62.7726466814677
19,8,5,8|18,1,76,59,133.188374817793,62.7726466814677
19,8,6,3|19,1,71,62,136.235351106933,62.7726466814677
19,8,7,18|20,1,65,12,140.765270046947,62.7726466814677
19,8,8,14|8,1,60,49,146.751587990665,62.7726466814677
19,8,9,11|11,1,60,47,147.20206868171,62.7726466814677
19,8,10,16|20,1,44,55,153.464824537991,62.7726466814677
11,8,1,17|20,1,80,67,129.649178255559,62.8189916531245
11,8,2,9|20,1,80,29,130.190050441987,62.8189916531245
11,8,3,10|6,1,80,2,131.073382929319,62.8189916531245
11,8,4,18|7,1,80,71,132.260707547124,62.8189916531245
11,8,5,8|18,1,76,60,132.485678321903,62.8189916531245
11,8,6,15|19,1,80,36,132.629808627573,62.8189916531245
11,8,7,3|19,1,71,62,139.663655820525,62.8189916531245
11,8,8,16|10,1,70,12,139.681372505774,62.8189916531245
11,8,9,18|20,1,65,12,141.777573242262,62.8189916531245
11,8,10,11|11,1,60,47,147.646026654983,62.8189916531245
10,8,1,16|11,1,80,2,129.538769035081,65.843374300003
10,8,2,16|7,1,80,78,130.568667421888,65.843374300003
10,8,3,14|20,1,80,28,130.601527705118,65.843374300003
10,8,4,8|18,1,77,60,130.845320354588,65.843374300003
10,8,5,8|8,1,34,74,133.167869723403,65.843374300003
10,8,6,3|19,1,71,62,136.870652076303,65.843374300003
10,8,7,18|20,1,65,12,141.976257448002,65.843374300003
10,8,8,8|16,2,80,60,146.606589058424,65.843374300003
10,8,9,11|11,1,60,47,146.833355501593,65.843374300003
10,8,10,17|20,1,44,53,155.706958802833,65.843374300003
14,8,1,17|6,1,80,41,128.795462457552,68.5198906342189
14,8,2,15|14,1,80,10,128.818926003082,68.5198906342189
14,8,3,6|13,1,80,79,129.179597846779,68.5198906342189
14,8,4,14|6,1,66,80,129.912124010415,68.5198906342189
14,8,5,3|19,1,71,62,137.881185195915,68.5198906342189
14,8,6,18|20,1,65,12,138.904446497184,68.5198906342189
14,8,7,7|10,1,33,68,139.077455583053,68.5198906342189
14,8,8,7|16,1,64,56,139.603460651243,68.5198906342189
14,8,9,11|11,1,60,47,145.376694259466,68.5198906342189
14,8,10,16|5,1,19,53,158.10435575987,68.5198906342189
20,8,1,15|14,1,80,27,129.870198347361,62.6486077984174
20,8,2,6|6,1,80,2,129.947160480197,62.6486077984174
20,8,3,8|18,1,76,45,130.904701203492,62.6486077984174
20,8,4,3|19,1,71,62,136.785042970969,62.6486077984174
20,8,5,14|8,1,64,48,141.524657647381,62.6486077984174
20,8,6,18|20,1,65,12,143.292463758539,62.6486077984174
20,8,7,11|11,1,60,47,146.827269472494,62.6486077984174
20,8,8,9|9,2,54,69,157.397159157823,62.6486077984174
20,8,9,17|20,1,43,53,158.686910670102,62.6486077984174
20,8,10,16|5,1,19,53,159.248206721355,62.6486077984174
8,8,1,16|19,1,80,32,131.675508910879,63.9191978494326
8,8,2,4|13,1,80,80,132.873917476968,63.9191978494326
8,8,3,8|5,1,80,7,133.19305092538,63.9191978494326
8,8,4,17|2,1,80,40,133.737646449707,63.9191978494326
8,8,5,8|18,1,76,59,136.220505262229,63.9191978494326
8,8,6,7|4,1,35,71,137.37759706238,63.9191978494326
8,8,7,3|19,1,71,62,139.417531611903,63.9191978494326
8,8,8,14|4,1,70,3,139.900614920974,63.9191978494326
8,8,9,18|20,1,65,12,143.979326301452,63.9191978494326
8,8,10,11|11,1,60,47,148.780861046962,63.9191978494326
6,8,1,4|18,1,80,3,130.503854667532,65.1319045305252
6,8,2,8|18,1,77,60,131.368021809775,65.1319045305252
6,8,3,15|13,1,80,23,132.036940689172,65.1319045305252
6,8,4,14|20,1,74,29,133.35692145252,65.1319045305252
6,8,5,3|19,1,71,62,138.174887177155,65.1319045305252
6,8,6,18|20,1,65,12,140.256711554591,65.1319045305252
6,8,7,2|2,2,80,64,143.613635173746,65.1319045305252
6,8,8,11|11,1,60,47,146.71624029957,65.1319045305252
6,8,9,8|16,2,80,60,151.087708469444,65.1319045305252
6,8,10,17|20,1,43,54,154.730731651019,65.1319045305252
1,8,1,17|5,1,80,51,131.267876089527,64.4363519628843
1,8,2,5|13,1,80,80,131.617174788065,64.4363519628843
1,8,3,9|7,1,32,79,132.06552702307,64.4363519628843
1,8,4,8|18,1,77,59,133.22279021917,64.4363519628843
1,8,5,16|20,1,80,8,133.224250007955,64.4363519628843
1,8,6,7|20,1,76,26,133.375033052213,64.4363519628843
1,8,7,3|19,1,71,62,140.387770428216,64.4363519628843
1,8,8,18|20,1,65,12,142.167578298607,64.4363519628843
1,8,9,11|11,1,60,47,147.764296444897,64.4363519628843
1,8,10,14|8,1,57,48,153.818063834123,64.4363519628843
5,8,1,10|20,1,80,40,132.777768903706,69.5177657008171
5,8,2,7|3,1,25,78,133.307967590238,69.5177657008171
5,8,3,15|13,1,78,23,133.50671228022,69.5177657008171
5,8,4,8|18,1,75,46,135.211194446411,69.5177657008171
5,8,5,3|19,1,71,62,138.540823351778,69.5177657008171
5,8,6,7|15,1,31,67,140.202317335281,69.5177657008171
5,8,7,18|20,1,65,12,144.723121235429,69.5177657008171
5,8,8,11|11,1,60,47,146.810195572117,69.5177657008171
5,8,9,16|20,1,43,57,151.688819483291,69.5177657008171
5,8,10,16|5,1,19,53,157.462100100491,69.5177657008171
16,8,1,16|20,1,80,45,130.103187206303,59.8739458998044
16,8,2,6|2,1,31,80,130.624884725775,59.8739458998044
16,8,3,8|13,1,80,80,132.73572458837,59.8739458998044
16,8,4,8|18,1,77,59,132.969493143186,59.8739458998044
16,8,5,7|20,1,71,26,134.901305016545,59.8739458998044
16,8,6,3|19,1,71,62,139.579604438842,59.8739458998044
16,8,7,18|20,1,65,12,143.409309780897,59.8739458998044
16,8,8,14|7,1,61,47,144.342685168539,59.8739458998044
16,8,9,11|11,1,60,47,144.453152556204,59.8739458998044
16,8,10,16|5,1,19,53,157.992250792712,59.8739458998044
4,8,1,7|13,1,80,80,130.894776422501,72.7116771499316
4,8,2,17|6,1,80,70,133.036002143353,72.7116771499316
4,8,3,16|20,1,80,20,133.303144116619,72.7116771499316
4,8,4,8|18,1,72,46,136.52007085883,72.7116771499316
4,8,5,3|19,1,71,62,138.214271859301,72.7116771499316
4,8,6,7|20,1,68,2,138.91185782574,72.7116771499316
4,8,7,18|20,1,65,12,141.905256605751,72.7116771499316
4,8,8,15|9,1,65,28,143.666079916435,72.7116771499316
4,8,9,11|11,1,60,47,149.636481089861,72.7116771499316
4,8,10,16|5,1,19,53,159.920918032953,72.7116771499316
13,8,1,14|2,1,66,80,125.090722234977,61.2976155996323
13,8,2,17|11,1,80,2,125.923475336785,61.2976155996323
13,8,3,17|5,1,80,51,126.454543550235,61.2976155996323
13,8,4,15|14,1,79,19,127.394804194244,61.2976155996323
13,8,5,8|18,1,77,45,127.719230764261,61.2976155996323
13,8,6,3|19,1,71,62,133.556105209984,61.2976155996323
13,8,7,18|20,1,65,12,138.424635164656,61.2976155996323
13,8,8,11|11,1,60,47,141.507923511298,61.2976155996323
13,8,9,16|20,1,43,53,152.977622880039,61.2976155996323
13,8,10,9|9,2,54,69,153.118729134746,61.2976155996323
18,8,1,17|3,1,80,67,132.62608959891,65.4590536832809
18,8,2,15|14,1,80,21,133.16064674196,65.4590536832809
18,8,3,15|20,1,77,26,133.416118819555,65.4590536832809
18,8,4,8|18,1,77,59,133.932598045877,65.4590536832809
18,8,5,20|4,1,68,71,137.235122765691,65.4590536832809
18,8,6,8|13,1,34,72,137.632007217846,65.4590536832809
18,8,7,3|19,1,71,62,139.357276286127,65.4590536832809
18,8,8,18|20,1,65,12,140.558435547508,65.4590536832809
18,8,9,7|2,1,44,63,144.489516990459,65.4590536832809
18,8,10,11|11,1,60,47,146.570165087625,65.4590536832809
15,8,1,17|6,1,80,72,133.504979301798,67.270048948129
15,8,2,10|20,1,80,44,134.266198639067,67.270048948129
15,8,3,16|19,1,80,23,134.491957805048,67.270048948129
15,8,4,9|2,1,29,80,134.79763972002,67.270048948129
15,8,5,7|6,1,80,2,135.690389669421,67.270048948129
15,8,6,8|18,1,72,45,137.390440612046,67.270048948129
15,8,7,3|19,1,71,62,140.404991036863,67.270048948129
15,8,8,15|8,1,65,31,143.343895933908,67.270048948129
15,8,9,18|20,1,65,12,143.847270969626,67.270048948129
15,8,10,20|20,1,66,62,143.980878279165,67.270048948129
9,8,1,17|20,1,80,61,126.295614103823,57.3136665503184
9,8,2,7|2,1,79,80,128.761200042279,57.3136665503184
9,8,3,14|2,1,51,79,128.911326028691,57.3136665503184
9,8,4,15|14,1,80,23,128.944346096145,57.3136665503184
9,8,5,8|4,1,80,2,130.438068852646,57.3136665503184
9,8,6,8|18,1,77,59,130.700461834751,57.3136665503184
9,8,7,15|8,1,75,49,131.998183127593,57.3136665503184
9,8,8,3|19,1,71,62,135.372203384545,57.3136665503184
9,8,9,18|20,1,65,12,138.894311628486,57.3136665503184
9,8,10,2|2,1,33,66,140.728720492554,57.3136665503184
17,8,1,10|7,1,80,80,132.062423975071,72.1742846012116
17,8,2,10|20,1,80,51,132.468624909218,72.1742846012116
17,8,3,15|19,1,80,21,132.529549954738,72.1742846012116
17,8,4,20|20,1,60,80,133.15055105917,72.1742846012116
17,8,5,8|18,1,76,59,133.783015253249,72.1742846012116
17,8,6,4|13,1,80,80,134.107812609086,72.1742846012116
17,8,7,3|19,1,71,62,138.625467498739,72.1742846012116
17,8,8,18|20,1,65,12,144.571936954157,72.1742846012116
17,8,9,14|7,1,63,48,145.6312429739,72.1742846012116
17,8,10,11|11,1,60,47,149.594215708483,72.1742846012116
2,8,1,8|3,1,28,80,131.5153268578,61.3070074637731
2,8,2,15|14,1,80,23,131.644037170464,61.3070074637731
2,8,3,16|20,1,80,32,132.689844887669,61.3070074637731
2,8,4,8|18,1,76,59,134.287298993821,61.3070074637731
2,8,5,3|19,1,71,62,139.404411208463,61.3070074637731
2,8,6,5|20,1,68,40,140.116009159402,61.3070074637731
