repetition,cviter,trial,growth.factors,num.extra.layers,units1,units2,batch.normalization,dropouts1,dropouts2,dropouts3,mse.test.mean,time.in.mins
1,1,1,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,112.192129614897,63.7238140662511
1,1,2,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,113.865648589612,63.7238140662511
1,1,3,2|15|13|17|17|11|9|18,0,11,61,TRUE,0.158743756524569,0.372475118185251,0.219774740862388,116.323795884309,63.7238140662511
1,1,4,20|3|2|19|8|15|9|16,2,67,40,TRUE,0.185939552990409,0.405131814445679,0.170247790409873,116.35231232664,63.7238140662511
1,1,5,8|2|13|13|5|10|8|13,0,60,61,TRUE,0.127139527196996,0.228034666115418,0.239974843109958,116.366474403432,63.7238140662511
1,1,6,4|5|11|18|12|10|8|17,0,9,28,TRUE,0.152279008825406,0.382292161936577,0.249548326813994,116.693696296456,63.7238140662511
1,1,7,7|16|5|6|16|10|10|15,0,9,60,TRUE,0.487604706283229,0.222511247640641,0.268638617621084,116.945875170006,63.7238140662511
1,1,8,4|7|7|12|9|17|10|16,2,65,67,FALSE,0.389650489127574,0.297209011530504,0.179952320000157,117.194921429464,63.7238140662511
1,1,9,15|19|15|10|9|13|6|15,0,14,45,TRUE,0.489221382090605,0.208977110291692,0.204928223132456,117.294299301057,63.7238140662511
1,1,10,3|17|19|19|15|13|3|13,2,47,30,FALSE,0.1405860769966,0.201718772615617,0.227493234745537,117.419433519994,63.7238140662511
3,1,1,11|8|7|10|8|9|17|19,0,27,44,TRUE,0.105602424029568,0.14983900925956,0.265695017101272,113.066384738743,63.45121276776
3,1,2,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,113.140976997736,63.45121276776
3,1,3,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,113.406502147519,63.45121276776
3,1,4,7|10|10|9|9|18|7|19,0,10,62,TRUE,0.171727597109921,0.308334613298984,0.225826352531234,114.006437922821,63.45121276776
3,1,5,15|13|12|11|11|19|8|20,0,9,45,TRUE,0.109399021889762,0.301354528327548,0.236091193083567,114.19182421861,63.45121276776
3,1,6,7|12|12|15|9|12|12|19,0,20,16,TRUE,0.197908116712326,0.397028349202376,0.321516770534638,114.198519334571,63.45121276776
3,1,7,6|7|14|17|9|2|13|19,0,16,33,TRUE,0.146943997682765,0.103702660213586,0.171352636168917,114.737682911293,63.45121276776
3,1,8,13|8|12|19|8|11|12|19,0,16,40,TRUE,0.197692955420805,0.106529157950907,0.189687557170827,114.79126030525,63.45121276776
3,1,9,17|2|4|11|9|15|16|19,0,55,12,TRUE,0.153382122167958,0.347741172952825,0.165836219342808,114.870082048106,63.45121276776
3,1,10,10|13|12|13|9|18|9|19,0,43,12,TRUE,0.142800890280578,0.150158246761695,0.204641645541299,115.415128180498,63.45121276776
2,1,1,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,115.423427930244,65.5231170336405
2,1,2,12|8|11|14|13|9|5|17,0,11,68,TRUE,0.267523684729758,0.348822458665504,0.184617283684031,117.319107632475,65.5231170336405
2,1,3,8|2|13|13|5|10|8|13,0,60,61,TRUE,0.127139527196996,0.228034666115418,0.239974843109958,117.360743054794,65.5231170336405
2,1,4,14|10|14|9|7|8|9|20,0,16,53,TRUE,0.131930074396524,0.229188923058348,0.26591837730532,117.564697040075,65.5231170336405
2,1,5,20|3|2|19|8|15|9|16,2,67,40,TRUE,0.185939552990409,0.405131814445679,0.170247790409873,118.667980579673,65.5231170336405
2,1,6,12|11|7|17|11|2|11|16,0,67,10,TRUE,0.162377703527032,0.232517709273614,0.273206376819064,119.094670127091,65.5231170336405
2,1,7,11|17|15|11|11|14|10|14,0,13,65,TRUE,0.130683582972975,0.186122539303377,0.308232711401266,119.421179723791,65.5231170336405
2,1,8,3|17|19|19|15|13|3|13,2,47,30,FALSE,0.1405860769966,0.201718772615617,0.227493234745537,119.774539008605,65.5231170336405
2,1,9,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,119.874539575162,65.5231170336405
2,1,10,8|20|10|17|4|15|9|15,0,63,32,TRUE,0.137577088466093,0.290254305926062,0.251146939523704,120.91211962737,65.5231170336405
4,1,1,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,116.242398493195,64.7533039530118
4,1,2,3|8|15|6|3|14|9|20,0,53,20,TRUE,0.18191320312309,0.483648792124093,0.152951873030457,116.935387377869,64.7533039530118
4,1,3,18|13|10|10|7|9|8|19,0,58,15,TRUE,0.138010869806025,0.317222619383907,0.295300951571993,117.383444909576,64.7533039530118
4,1,4,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,117.718008895457,64.7533039530118
4,1,5,6|14|10|9|14|10|10|19,0,49,37,TRUE,0.105281347698156,0.179319738809719,0.19799446324302,118.263073679428,64.7533039530118
4,1,6,8|8|9|15|10|18|12|20,0,13,63,TRUE,0.177917053020448,0.326715704449761,0.175834375859148,118.495507492896,64.7533039530118
4,1,7,12|8|3|14|15|17|12|16,0,8,65,TRUE,0.169751404692815,0.138905698499912,0.259674472960992,119.799063003044,64.7533039530118
4,1,8,20|3|2|19|8|15|9|16,2,67,40,TRUE,0.185939552990409,0.405131814445679,0.170247790409873,120.203421094049,64.7533039530118
4,1,9,8|2|13|13|5|10|8|13,0,60,61,TRUE,0.127139527196996,0.228034666115418,0.239974843109958,120.665365875468,64.7533039530118
4,1,10,10|17|19|16|19|20|20|18,0,28,53,TRUE,0.220180791363431,0.424125014866392,0.15103538961305,121.180142086485,64.7533039530118
6,1,1,17|11|13|6|9|16|9|20,0,48,16,TRUE,0.366549312870651,0.376585425142554,0.281463787464617,114.776946609805,64.0637947996457
6,1,2,7|20|10|16|13|14|8|20,0,53,31,TRUE,0.194824015043179,0.381924210862441,0.295413298623029,117.718866938623,64.0637947996457
6,1,3,15|17|15|13|7|14|20|19,0,11,55,TRUE,0.135422194479039,0.194406409979355,0.256680755478454,117.869224417309,64.0637947996457
6,1,4,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,118.300991984835,64.0637947996457
6,1,5,14|14|12|14|7|6|8|19,0,57,16,TRUE,0.158275284088083,0.290720752087984,0.338655441740376,118.569003459908,64.0637947996457
6,1,6,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,118.599166501534,64.0637947996457
6,1,7,18|6|13|15|15|14|6|17,0,49,12,TRUE,0.174570155217997,0.189891844181837,0.31631255002187,119.029509144926,64.0637947996457
6,1,8,8|2|13|13|5|10|8|13,0,60,61,TRUE,0.127139527196996,0.228034666115418,0.239974843109958,119.053868202507,64.0637947996457
6,1,9,9|5|12|16|11|16|9|16,0,60,12,TRUE,0.170838738546642,0.200410298220282,0.314647788444261,120.204740149368,64.0637947996457
6,1,10,3|17|19|19|15|13|3|13,2,47,30,FALSE,0.1405860769966,0.201718772615617,0.227493234745537,120.390677771301,64.0637947996457
5,1,1,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,115.661243434595,65.568406967322
5,1,2,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,116.105601064055,65.568406967322
5,1,3,6|19|13|13|4|14|9|19,0,32,46,TRUE,0.110068483538994,0.173692497030835,0.225823860990089,116.897245337141,65.568406967322
5,1,4,10|17|11|9|5|16|9|19,0,77,17,TRUE,0.232129263211465,0.248808354161955,0.338925573108438,117.993921273125,65.568406967322
5,1,5,6|6|13|10|7|15|8|19,0,13,54,TRUE,0.189659708651717,0.339393717851354,0.28961072549341,118.253010028273,65.568406967322
5,1,6,20|3|2|19|8|15|9|16,2,67,40,TRUE,0.185939552990409,0.405131814445679,0.170247790409873,119.049525418559,65.568406967322
5,1,7,4|7|7|12|9|17|10|16,2,65,67,FALSE,0.389650489127574,0.297209011530504,0.179952320000157,120.993569100521,65.568406967322
5,1,8,5|9|5|5|13|16|7|19,1,73,26,TRUE,0.4884873420652,0.219327622164662,0.165949663735616,121.080015553594,65.568406967322
5,1,9,3|17|19|19|15|13|3|13,2,47,30,FALSE,0.1405860769966,0.201718772615617,0.227493234745537,121.336794612054,65.568406967322
5,1,10,9|19|13|9|16|13|6|20,2,30,65,TRUE,0.108304995418385,0.216732250794388,0.244563315264974,122.380331662446,65.568406967322
10,1,1,12|12|14|13|11|4|6|20,0,10,69,TRUE,0.210327141213531,0.210193123108578,0.261428156453694,114.629610771709,64.40924731493
10,1,2,9|19|4|7|8|10|8|19,0,27,27,TRUE,0.113481819163271,0.390508587251187,0.302845556404674,115.07281341356,64.40924731493
10,1,3,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,115.161353822956,64.40924731493
10,1,4,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,115.225525266701,64.40924731493
10,1,5,11|10|12|12|7|10|7|19,0,10,64,TRUE,0.197830306315606,0.275205049414752,0.26492642790569,116.857692264202,64.40924731493
10,1,6,12|19|7|8|7|6|9|19,0,57,16,TRUE,0.194444413459531,0.300893897873204,0.340487870443459,117.063969471172,64.40924731493
10,1,7,5|13|11|16|12|5|14|19,0,55,15,TRUE,0.18313716188016,0.278435069130704,0.296115083266376,117.175313610062,64.40924731493
10,1,8,5|12|13|10|4|3|10|20,0,66,34,TRUE,0.198229434930752,0.491406748196611,0.25548027364912,117.541198193243,64.40924731493
10,1,9,20|3|2|19|8|15|9|16,2,67,40,TRUE,0.185939552990409,0.405131814445679,0.170247790409873,117.58876737414,64.40924731493
10,1,10,20|13|5|12|9|17|15|19,2,37,69,TRUE,0.181824903883723,0.342381195273862,0.238619763360344,117.675253089503,64.40924731493
8,1,1,12|13|11|12|3|3|8|19,0,46,16,TRUE,0.198536748321106,0.367692187040423,0.337459742555705,114.286040751323,65.1712696313858
8,1,2,3|18|6|17|12|5|9|19,0,11,17,TRUE,0.23662260034635,0.264339673295504,0.197557770377902,115.049445245016,65.1712696313858
8,1,3,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,115.290886073475,65.1712696313858
8,1,4,10|3|9|16|6|14|7|17,0,32,53,TRUE,0.114170044747362,0.146980404883381,0.259333187067662,116.440050280657,65.1712696313858
8,1,5,8|2|13|13|5|10|8|13,0,60,61,TRUE,0.127139527196996,0.228034666115418,0.239974843109958,116.645123900814,65.1712696313858
8,1,6,11|2|15|16|4|15|8|19,0,57,16,TRUE,0.19336494106421,0.329404969872105,0.301880058444578,117.330600293886,65.1712696313858
8,1,7,9|20|11|12|10|15|15|18,0,11,19,TRUE,0.272760158737392,0.210901705634102,0.210910633543128,117.955912397504,65.1712696313858
8,1,8,10|17|19|16|19|20|20|18,0,28,53,TRUE,0.220180791363431,0.424125014866392,0.15103538961305,117.992909307986,65.1712696313858
8,1,9,20|3|2|19|8|15|9|16,2,67,40,TRUE,0.185939552990409,0.405131814445679,0.170247790409873,118.41308302436,65.1712696313858
8,1,10,4|7|7|12|9|17|10|16,2,65,67,FALSE,0.389650489127574,0.297209011530504,0.179952320000157,118.710031145825,65.1712696313858
12,1,1,6|12|16|13|7|12|5|20,0,72,12,TRUE,0.204750318376771,0.302222942757786,0.273621832401209,116.787948090576,64.1329195022583
12,1,2,6|19|5|9|10|14|5|19,0,26,65,TRUE,0.101546488618478,0.149731481412115,0.263763182195835,118.926665252296,64.1329195022583
